,ratio,index,dataset,time [hrs],rmse,r2
2918,0.75,30.0,Sobol1,0.16119729545381334,21.52941863946281,0.9511779948255754
2919,0.75,30.0,Sobol2,0.1301588331328498,22.880493851937533,0.9441777737873701
2920,0.75,31.0,Grid1296,0.0015369923247231377,88.50140228870443,0.2073639393346608
2921,0.75,31.0,Grid2401,0.019946041107177733,98.51666397217404,0.02509289662888603
2922,0.75,31.0,Sobol1,0.04841179874208238,22.65708116095956,0.9455817189044639
2923,0.75,31.0,Sobol2,0.04848234878646003,25.413972821074857,0.9318754922614427
2924,0.75,32.0,Grid1296,0.009956136544545491,101.1494497485857,-0.04194015469071988
2925,0.75,32.0,Grid2401,0.015055416557523939,50.17844640199097,0.7477435701196937
2926,0.75,32.0,Sobol1,0.2848322528600693,23.009867871350984,0.9446522351945201
2927,0.75,32.0,Sobol2,0.18447599510351817,23.851880836563872,0.9387743995772218
2928,0.75,33.0,Grid1296,0.011345419022772047,86.37791993684178,0.23844292985484794
2929,0.75,33.0,Grid2401,0.025072866214646234,253.68724479979966,-5.456119642469814
2930,0.75,33.0,Sobol1,0.2751787519454956,22.275510974363087,0.9474251289829668
2931,0.75,33.0,Sobol2,0.20080217096540662,23.897567424912204,0.9391357957843817
2932,0.75,34.0,Grid1296,0.008290233545833164,94.5211824349418,0.08601867498338744
2933,0.75,34.0,Grid2401,0.011766204900211758,43.79074887969259,0.8079474269607347
2934,0.75,34.0,Sobol1,0.1630443125963211,25.193718566058536,0.933114264049184
2935,0.75,34.0,Sobol2,0.10261231985357072,24.998923798714028,0.9331794485999645
2936,0.75,35.0,Grid1296,0.005178127222590976,87.13944769736013,0.229411616562193
2937,0.75,35.0,Grid2401,0.010499664743741354,189.68615279145354,-2.612666951817846
2938,0.75,35.0,Sobol1,0.11632065190209283,22.319908283102762,0.9472630647376098
2939,0.75,35.0,Sobol2,0.07826093170377943,21.936106146999865,0.948443968867429
2940,0.75,36.0,Grid1296,0.0010464731189939712,96.6833671418252,0.05034553353161397
2941,0.75,36.0,Grid2401,0.014135099053382873,76.74707271472333,0.40822828827444324
2942,0.75,36.0,Sobol1,0.018718507024976943,24.15688579866031,0.9390087929591329
2943,0.75,36.0,Sobol2,0.025785647961828445,23.53386330406039,0.9414302328961336
2944,0.75,37.0,Grid1296,0.001624936925040351,88.56122257033546,0.20159254902070511
2945,0.75,37.0,Grid2401,0.008482918871773614,72.22468562022476,0.47343156506059125
2946,0.75,37.0,Sobol1,0.034970419340663486,23.615296604034686,0.940721904150628
2947,0.75,37.0,Sobol2,0.024643177191416423,23.762697578336745,0.9405512165121447
2948,0.75,38.0,Grid1296,0.005137587785720825,82.2195456952672,0.3124366908491413
2949,0.75,38.0,Grid2401,0.012223194771342807,42.69602534836145,0.8184003152974144
2950,0.75,38.0,Sobol1,0.11239300376839108,24.400371158983244,0.9371306742663261
2951,0.75,38.0,Sobol2,0.08980687214268579,30.957426682667755,0.8969375181838187
2952,0.75,39.0,Grid1296,0.004291281368997362,101.21323281957733,-0.03894204980647453
2953,0.75,39.0,Grid2401,0.017402409116427105,58.65473165098388,0.654287932542673
2954,0.75,39.0,Sobol1,0.1480119471417533,24.6345833515094,0.9355086765258976
2955,0.75,39.0,Sobol2,0.09099121159977383,21.82042338584461,0.9494914684044184
2956,0.75,40.0,Grid1296,0.009844107098049587,83.7231127554097,0.2880474355749305
2957,0.75,40.0,Grid2401,0.016467973060078092,144.2860041318061,-1.090268761481712
2958,0.75,40.0,Sobol1,0.19830136636892953,192.71025550933572,-2.970536358392348
2959,0.75,40.0,Sobol2,0.1259005241923862,215.4851141651588,-3.9926890775802093
2960,0.75,41.0,Grid1296,0.005204375386238098,89.38888562749123,0.18794278897573036
2961,0.75,41.0,Grid2401,0.030979923870828416,190.97020894141983,-2.652494257664437
2962,0.75,41.0,Sobol1,0.15684422539340126,22.871934020773104,0.9454745485861021
2963,0.75,41.0,Sobol2,0.10487824300924938,23.596983215675344,0.9409992888839251
2964,0.75,42.0,Grid1296,0.00416611823770735,97.76434262918617,0.02311300317878273
2965,0.75,42.0,Grid2401,0.010472217202186584,64.32469734142373,0.5844484526849145
2966,0.75,42.0,Sobol1,0.11607003880871666,23.945495325923837,0.9397241503230209
2967,0.75,42.0,Sobol2,0.0802232660849889,23.51553163311476,0.9414137472307202
2968,0.75,43.0,Grid1296,0.006779811316066318,97.07346977684377,0.04380240679007452
2969,0.75,43.0,Grid2401,0.009929192397329542,40.26398858640035,0.8370469299409974
2970,0.75,43.0,Sobol1,0.19941838648584154,23.64559893269931,0.9407735226042453
2971,0.75,43.0,Sobol2,0.14504975034130943,134.13042526729993,-0.9320055581091864
2972,0.75,44.0,Grid1296,0.005334248542785644,100.63067846175738,-0.03199188167861888
2973,0.75,44.0,Grid2401,0.007059276103973389,306.2494000930607,-8.475769835448181
2974,0.75,44.0,Sobol1,0.12187073647975921,24.020791470298033,0.9388200469630249
2975,0.75,44.0,Sobol2,0.06746016091770596,29.47846768049718,0.9072464862131662
2976,0.75,45.0,Grid1296,0.013336859279208713,94.84655389898468,0.08592116883711576
2977,0.75,45.0,Grid2401,0.022770882844924928,48.019118331516395,0.7687034058725926
2978,0.75,45.0,Sobol1,0.26589543329344856,20.933806910209686,0.9542165059273089
2979,0.75,45.0,Sobol2,0.1914321576886707,114.6583612150776,-0.41109068830272943
2980,0.75,46.0,Grid1296,0.007735970748795403,108.76852704361103,-0.20373499713982013
2981,0.75,46.0,Grid2401,0.019516681565178766,340.41431368771987,-10.705353518959038
2982,0.75,46.0,Sobol1,0.19826512184407977,21.91753111518274,0.9497540497711084
2983,0.75,46.0,Sobol2,0.16112804022100236,30.376733071975515,0.9014657482657273
2984,0.75,47.0,Grid1296,0.0073251164621777,87.33352433801262,0.22352000702092112
2985,0.75,47.0,Grid2401,0.01151048825846778,94.59059590193148,0.10099558123917718
2986,0.75,47.0,Sobol1,0.15169208235210843,22.461717311888126,0.9460336646504472
2987,0.75,47.0,Sobol2,0.0899724519915051,23.196155586217838,0.9421231727949195
2988,0.75,48.0,Grid1296,0.0034350368711683486,78.65350219063463,0.369933759924555
2989,0.75,48.0,Grid2401,0.019765893485811023,64.62868187508941,0.5798955981392647
2990,0.75,48.0,Sobol1,0.07295307675997416,24.447473588768133,0.936552703534631
2991,0.75,48.0,Sobol2,0.0515744016567866,23.78583144032232,0.9400087745620144
2992,0.75,49.0,Grid1296,0.0051279659403695,86.63598162665127,0.23631243089994125
2993,0.75,49.0,Grid2401,0.012111965152952407,77.56620950259764,0.39821071329284075
2994,0.75,49.0,Sobol1,0.1150118276145723,23.961192906231,0.9391803419608519
2995,0.75,49.0,Sobol2,0.068214600748486,24.08884540185116,0.937543575163737
2996,0.75,50.0,Grid1296,0.007084872325261434,86.11583009848846,0.24407878042046605
2997,0.75,50.0,Grid2401,0.014950888951619466,120.01791407262662,-0.4430545824997847
2998,0.75,50.0,Sobol1,0.14109870433807373,24.10344463113486,0.9385018433862716
2999,0.75,50.0,Sobol2,0.1208874495824178,30.81921173794793,0.8985985999078898
3000,0.8,1.0,Grid1296,0.012410024272070991,94.69385140544749,0.08365795250960606
3001,0.8,1.0,Grid2401,0.017147433426645067,65.8373260066437,0.5641987886012176
3002,0.8,1.0,Sobol1,0.3007585357295142,26.207647864715177,0.9264062508392112
3003,0.8,1.0,Sobol2,0.20576161649492053,29.181900742020225,0.9092143391409919
3004,0.8,2.0,Grid1296,0.0018910353713565402,75.47131042993274,0.41858122395422626
3005,0.8,2.0,Grid2401,0.012822931475109524,95.22043301532858,0.08565333886095516
3006,0.8,2.0,Sobol1,0.08458170082834032,24.896135160473474,0.9342840400577582
3007,0.8,2.0,Sobol2,0.08327679846021864,26.900904814260446,0.9238077172277619
3008,0.8,3.0,Grid1296,0.0023139555586708916,80.28928967720513,0.3435741615342991
3009,0.8,3.0,Grid2401,0.014216224087609185,410.968258018806,-16.02829076187667
3010,0.8,3.0,Sobol1,0.09772518111599816,25.56295413138106,0.9312362176814466
3011,0.8,3.0,Sobol2,0.07621456715795728,30.47314542353063,0.9019176979824411
3012,0.8,4.0,Grid1296,0.002474673787752787,84.30849593899792,0.2761953978625591
3013,0.8,4.0,Grid2401,0.008476115730073716,68.08578802882133,0.5311460898445217
3014,0.8,4.0,Sobol1,0.08359013418356577,22.68346531285045,0.9452013536381971
3015,0.8,4.0,Sobol2,0.049415756397777136,26.186173653192697,0.9271713547254744
3016,0.8,5.0,Grid1296,0.009568300180965,83.0872968736022,0.29558201091300296
3017,0.8,5.0,Grid2401,0.012509052356084188,38.495751705126494,0.8509346237840831
3018,0.8,5.0,Sobol1,0.24079634613460965,24.118088027165655,0.9391420231514068
3019,0.8,5.0,Sobol2,0.20319570263226827,24.903332492261743,0.9341993932360382
3020,0.8,6.0,Grid1296,0.002813559174537659,83.70412883443137,0.28484216915006655
3021,0.8,6.0,Grid2401,0.017942079901695253,57.936655045894355,0.6602572100691546
3022,0.8,6.0,Sobol1,0.06492541876104142,24.274561002730774,0.9381360131178503
3023,0.8,6.0,Sobol2,0.10778153657913209,31.5193053275026,0.8947137456730697
3024,0.8,7.0,Grid1296,0.002177360587649875,77.28516686529251,0.38965957612560054
3025,0.8,7.0,Grid2401,0.009329334563679166,44.81372641398342,0.7972526656907394
3026,0.8,7.0,Sobol1,0.04514049854543474,25.116411651132136,0.9340592544232426
3027,0.8,7.0,Sobol2,0.05140945871671041,24.42145912412886,0.9368882843233363
3028,0.8,8.0,Grid1296,0.005479914281103346,86.11234408178223,0.23962203293659423
3029,0.8,8.0,Grid2401,0.01847103562619951,47.34543501153937,0.773474189059321
3030,0.8,8.0,Sobol1,0.15705597559611004,26.61384137055261,0.9253188897429676
3031,0.8,8.0,Sobol2,0.15280281311935848,193.2422281323025,-3.001349578628119
3032,0.8,9.0,Grid1296,0.003229680061340332,74.17981549675618,0.439520963797866
3033,0.8,9.0,Grid2401,0.02331263654761844,359.9013658372768,-12.11811121036242
3034,0.8,9.0,Sobol1,0.1289093417591519,174.7880856128295,-2.2220162516238315
3035,0.8,9.0,Sobol2,0.08799891127480401,231.27416496555733,-4.577616314688512
3036,0.8,10.0,Grid1296,0.0020599676503075494,77.23287128587585,0.39247467111776846
3037,0.8,10.0,Grid2401,0.010279156698120965,47.2143274354554,0.7760685025147562
3038,0.8,10.0,Sobol1,0.06299084789223142,25.220601181776555,0.9327274684249861
3039,0.8,10.0,Sobol2,0.0576558964782291,193.93189007130596,-3.0047010529595104
3040,0.8,11.0,Grid1296,0.0035733503765530057,84.44872445948269,0.2677259131742077
3041,0.8,11.0,Grid2401,0.008089324235916137,67.153224428751,0.5426731830835716
3042,0.8,11.0,Sobol1,0.08402242090966966,26.248214683688666,0.9273713401452988
3043,0.8,11.0,Sobol2,0.08016977402899,24.37312747206927,0.9378194249867768
3044,0.8,12.0,Grid1296,0.004170058568318685,80.81852474084033,0.33165522135449
3045,0.8,12.0,Grid2401,0.007694927056630453,38.7394401336232,0.8491569215149606
3046,0.8,12.0,Sobol1,0.12954015460279253,23.68988337137587,0.9407593310180083
3047,0.8,12.0,Sobol2,0.08868165400293138,27.561015396371232,0.919681285275282
3048,0.8,13.0,Grid1296,0.0033003726270463734,77.9594682360534,0.37660212081950595
3049,0.8,13.0,Grid2401,0.00907156659497155,58.76521315294378,0.6510805283675477
3050,0.8,13.0,Sobol1,0.10028161810504066,24.44790050514756,0.9375817285215408
3051,0.8,13.0,Sobol2,0.09513881438308291,24.82090462147766,0.9347075629175764
3052,0.8,14.0,Grid1296,0.004208218653996785,76.27551698666973,0.4037333353709075
3053,0.8,14.0,Grid2401,0.012223891814549763,49.157208342327685,0.7564782844385222
3054,0.8,14.0,Sobol1,0.07196428166495429,25.071312439257774,0.9338314816716938
3055,0.8,14.0,Sobol2,0.09604761428303189,31.70695965544382,0.8933498298813068
3056,0.8,15.0,Grid1296,0.001677997907002767,429.30715527016486,-17.868569115917108
3057,0.8,15.0,Grid2401,0.0049578471978505454,58.70841771163395,0.6527328111672197
3058,0.8,15.0,Sobol1,0.08072347482045492,22.957169481466693,0.9445336947899396
3059,0.8,15.0,Sobol2,0.060858934720357256,23.88136896684594,0.9403419160572253
3060,0.8,16.0,Grid1296,0.0012948424286312527,77.70204331704274,0.38583144794020663
3061,0.8,16.0,Grid2401,0.008811682396464878,60.841544832122025,0.6251740824223356
3062,0.8,16.0,Sobol1,0.03178103658888075,25.080271654249426,0.9340569552537932
3063,0.8,16.0,Sobol2,0.035485764543215434,24.53937687167416,0.9367890595489388
3064,0.8,17.0,Grid1296,0.0053277656767103405,75.12724122144915,0.42307784525007663
3065,0.8,17.0,Grid2401,0.012460240125656129,146.5044130722045,-1.1618194927244674
3066,0.8,17.0,Sobol1,0.175456599328253,23.32156947923787,0.9429931899584819
3067,0.8,17.0,Sobol2,0.16449733595053354,37.120988583271604,0.853326050948469
3068,0.8,18.0,Grid1296,0.006805402504073249,461.52148045595226,-20.77396365911174
3069,0.8,18.0,Grid2401,0.011621331903669568,49.2997456085849,0.7553878782409645
3070,0.8,18.0,Sobol1,0.23283321393860712,268.37105095310716,-6.516615325399087
3071,0.8,18.0,Sobol2,0.17910104360845353,275.47067372311847,-7.131961765892317
3072,0.8,19.0,Grid1296,0.010525014930301243,74.44638246143971,0.43489334715255
3073,0.8,19.0,Grid2401,0.011267497539520263,62.58152708407515,0.604832991684856
3074,0.8,19.0,Sobol1,0.18851256204975975,25.725522054881726,0.9298957382308093
3075,0.8,19.0,Sobol2,0.15135609679751927,24.07651469289718,0.9387273904041609
3076,0.8,20.0,Grid1296,0.0054247262080510455,69.63356230319371,0.5045612821562233
3077,0.8,20.0,Grid2401,0.007843646804491679,54.84783398510859,0.6962454710173509
3078,0.8,20.0,Sobol1,0.11371837728553348,22.996949855067193,0.9441107812382008
3079,0.8,20.0,Sobol2,0.08147116992208693,24.675824082439526,0.9352078701484197
3080,0.8,21.0,Grid1296,0.005117188294728597,80.20680264529472,0.34176449970987366
3081,0.8,21.0,Grid2401,0.016679818630218505,278.25753195607297,-6.818892290708412
3082,0.8,21.0,Sobol1,0.20266738527350955,24.119375564226544,0.9389145026426369
3083,0.8,21.0,Sobol2,0.15274567107359568,24.15309032005294,0.9381252764905569
3084,0.8,22.0,Grid1296,0.00975129438771142,86.85409798695962,0.2296426204865073
3085,0.8,22.0,Grid2401,0.011441215342945522,44.17184021885036,0.8030422744580681
3086,0.8,22.0,Sobol1,0.1166816488901774,23.092035080355075,0.9438958150427103
3087,0.8,22.0,Sobol2,0.11748212542798785,23.786000567279203,0.9402108946003097
3088,0.8,23.0,Grid1296,0.0040112112628089055,79.3777115922085,0.3572166986549902
3089,0.8,23.0,Grid2401,0.007793498635292054,68.12014534063108,0.5326940841032171
3090,0.8,23.0,Sobol1,0.09214984026220109,27.431430964334073,0.9207433358775777
3091,0.8,23.0,Sobol2,0.07113192008601295,25.96167153959232,0.9283112834189885
3092,0.8,24.0,Grid1296,0.0040636601050694785,72.8400663263636,0.46019505390693927
3093,0.8,24.0,Grid2401,0.01655361658997006,73.14512034310347,0.4610601417565463
3094,0.8,24.0,Sobol1,0.16294202632374233,31.551659524049775,0.894187601446438
3095,0.8,24.0,Sobol2,0.1088682970073488,23.04383377612936,0.9438362483169498
3096,0.8,25.0,Grid1296,0.003095552921295166,71.72285457128604,0.4766699925292148
3097,0.8,25.0,Grid2401,0.01081771088971032,48.75797793416912,0.7615982542904489
3098,0.8,25.0,Sobol1,0.1370733004146152,157.04574922983466,-1.6002237423991894
3099,0.8,25.0,Sobol2,0.09423541877004836,218.82907223931412,-4.039937069001764
3100,0.8,26.0,Grid1296,0.008223610387908089,86.27740845914947,0.2384735083572792
3101,0.8,26.0,Grid2401,0.025156952142715454,136.58430253311428,-0.8904800479999739
3102,0.8,26.0,Sobol1,0.1709640438026852,25.485347109111398,0.930563900915053
3103,0.8,26.0,Sobol2,0.11942624827226003,100.21095758791161,-0.05673311920428681
3104,0.8,27.0,Grid1296,0.002549992468621996,86.42394744375034,0.2395550092676566
3105,0.8,27.0,Grid2401,0.012484601868523492,43.731314985637916,0.8067708754519882
3106,0.8,27.0,Sobol1,0.13144199735588497,29.874955506880774,0.9055591220285615
3107,0.8,27.0,Sobol2,0.08753742039203644,23.923764463118818,0.939311139887365
3108,0.8,28.0,Grid1296,0.0007169134749306573,91.9202528393738,0.1380870619217981
3109,0.8,28.0,Grid2401,0.011751576926973132,74.00377517468539,0.4471939610978929
3110,0.8,28.0,Sobol1,0.014637050628662109,27.145089401174662,0.9231087058629587
3111,0.8,28.0,Sobol2,0.020107604066530862,25.3023785107845,0.9329544982468778
3112,0.8,29.0,Grid1296,0.0033234212133619523,86.67757023320797,0.23505763524651901
3113,0.8,29.0,Grid2401,0.010060375730196636,61.44524143361075,0.6177528305830817
3114,0.8,29.0,Sobol1,0.12642295473151738,25.95764902371079,0.9279080192617918
3115,0.8,29.0,Sobol2,0.08210870146751403,26.7466071424694,0.9246875206452586
3116,0.8,30.0,Grid1296,0.001270280083020528,80.29821855655658,0.3399140159315738
3117,0.8,30.0,Grid2401,0.007453059752782186,46.91242833512944,0.7778503716313635
3118,0.8,30.0,Sobol1,0.01860819207297431,24.33503696619933,0.9376770280802337
3119,0.8,30.0,Sobol2,0.02254673918088277,27.732688260745405,0.9187521775983404
3120,0.8,31.0,Grid1296,0.0030103382137086658,78.68595811346935,0.3689861573921013
3121,0.8,31.0,Grid2401,0.013094446857770285,53.2478282101181,0.7152350896755644
3122,0.8,31.0,Sobol1,0.0595834348599116,204.54524562515306,-3.4349054163033985
3123,0.8,31.0,Sobol2,0.06221875680817498,225.03478780922117,-4.308931550271241
3124,0.8,32.0,Grid1296,0.0020478018787172107,76.58096454916338,0.40400676852434514
3125,0.8,32.0,Grid2401,0.02063755730787913,59.969212854111795,0.6377569758838544
3126,0.8,32.0,Sobol1,0.08493920147418976,22.84798924311255,0.9454269601448831
3127,0.8,32.0,Sobol2,0.06855022251605987,24.275385609874547,0.9370321793579145
3128,0.8,33.0,Grid1296,0.0038019775682025486,75.78171342502063,0.41457871712401106
3129,0.8,33.0,Grid2401,0.00950905528333452,206.09564011450004,-3.3004794722456428
3130,0.8,33.0,Sobol1,0.08622922354274326,24.92521812832208,0.9341942919137917
3131,0.8,33.0,Sobol2,0.06872167752848732,23.883499674201875,0.9392214287155123
3132,0.8,34.0,Grid1296,0.0029285404417249894,80.63719877129346,0.33913762249980794
3133,0.8,34.0,Grid2401,0.01243537962436676,122.08645093948661,-0.49587073592959396
3134,0.8,34.0,Sobol1,0.07643194503254361,25.391987326908954,0.9321874319091389
3135,0.8,34.0,Sobol2,0.0633340843518575,22.725826574433235,0.9461709863252733
3136,0.8,35.0,Grid1296,0.0030894123183356392,72.37567348513006,0.4664342632697912
3137,0.8,35.0,Grid2401,0.011213372879558139,61.7416387190207,0.615614225721528
3138,0.8,35.0,Sobol1,0.07852040853765276,23.606350481512546,0.9413003220598536
3139,0.8,35.0,Sobol2,0.06865893165270487,24.32306140028234,0.9376440011307617
3140,0.8,36.0,Grid1296,0.00421690907743242,87.95769978658343,0.212235754299686
3141,0.8,36.0,Grid2401,0.007614151040712992,42.47978562641861,0.8173362906003223
3142,0.8,36.0,Sobol1,0.16481793608930376,26.936719411160514,0.9235555404134038
3143,0.8,36.0,Sobol2,0.15678778092066448,25.33261572023776,0.9310818661129028
3144,0.8,37.0,Grid1296,0.004205903874503242,91.71594265812142,0.13684851542654153
3145,0.8,37.0,Grid2401,0.010062237911754184,332.48548772242367,-10.22146452649594
3146,0.8,37.0,Sobol1,0.1042714473274019,23.705649500914813,0.9409117953942217
3147,0.8,37.0,Sobol2,0.0650989059607188,229.0963021403962,-4.52488217347868
3148,0.8,38.0,Grid1296,0.0009504356649186876,78.31901543483174,0.3738125292784722
3149,0.8,38.0,Grid2401,0.0064835067590077716,57.00987420370395,0.6702986629835193
3150,0.8,38.0,Sobol1,0.021637696226437887,25.793677048339312,0.9301512843777149
3151,0.8,38.0,Sobol2,0.02225304040643904,25.714441478377992,0.9306248160791365
3152,0.8,39.0,Grid1296,0.007196869055430094,80.05579257780211,0.3467437758477929
3153,0.8,39.0,Grid2401,0.01319034304883745,179.72288398241804,-2.2638812867806433
3154,0.8,39.0,Sobol1,0.17086758308940464,23.723322631518688,0.939855336165712
3155,0.8,39.0,Sobol2,0.1337305794821845,259.1582460586637,-6.144683071352279
3156,0.8,40.0,Grid1296,0.006520862844255236,79.86222016340113,0.3483635439835072
3157,0.8,40.0,Grid2401,0.015571402973598904,52.45068185779821,0.7226993692723562
3158,0.8,40.0,Sobol1,0.1728910493850708,24.662862337112085,0.9357197271561903
3159,0.8,40.0,Sobol2,0.125177872578303,23.67565130989354,0.9406948957060786
3160,0.8,41.0,Grid1296,0.005225059257613288,72.90549198019085,0.45649954199499676
3161,0.8,41.0,Grid2401,0.010972956816355387,135.41994890087162,-0.8488914058334518
3162,0.8,41.0,Sobol1,0.11262380838394165,26.598407068718533,0.9259000156867363
3163,0.8,41.0,Sobol2,0.1132552801238166,101.9535521800954,-0.098583925192256
3164,0.8,42.0,Grid1296,0.0023770083321465385,71.920665346508,0.4713291829564248
3165,0.8,42.0,Grid2401,0.015724458230866326,55.0697929750416,0.6938500158391565
3166,0.8,42.0,Sobol1,0.08319667816162109,25.559252893503494,0.9306171020776504
3167,0.8,42.0,Sobol2,0.05149725192122989,24.536741549051023,0.9366124977242876
3168,0.8,43.0,Grid1296,0.00606114579571618,365.8936933129901,-12.683924681662424
3169,0.8,43.0,Grid2401,0.01771152138710022,378.498640052474,-13.53188932547673
3170,0.8,43.0,Sobol1,0.17165105640888215,22.353716904439402,0.9484462497891504
3171,0.8,43.0,Sobol2,0.17027152756849925,241.5741225045064,-5.193003011137117
3172,0.8,44.0,Grid1296,0.004673622383011712,82.13777741306401,0.3090185971925479
3173,0.8,44.0,Grid2401,0.008556340204344856,84.01403493585575,0.2884059913890129
3174,0.8,44.0,Sobol1,0.14009799771838718,22.054687390484244,0.9486827933756348
3175,0.8,44.0,Sobol2,0.09097202645407783,42.19961078496811,0.8121332348854875
3176,0.8,45.0,Grid1296,0.008948027557796901,95.10435070126957,0.07592943490718729
3177,0.8,45.0,Grid2401,0.016790970961252847,47.03991016335747,0.7762741350095017
3178,0.8,45.0,Sobol1,0.20751005914476184,24.227664545393257,0.9387868498992914
3179,0.8,45.0,Sobol2,0.18898926364050972,24.510728812719357,0.9364864973930751
3180,0.8,46.0,Grid1296,0.003974457648065355,72.6347081977641,0.46146908597101355
3181,0.8,46.0,Grid2401,0.00835869981182946,45.16004850911048,0.7953368094024302
3182,0.8,46.0,Sobol1,0.08558636877271864,24.467990038877414,0.9370266125112803
3183,0.8,46.0,Sobol2,0.0750247346692615,37.12351576831866,0.8521721070129429
3184,0.8,47.0,Grid1296,0.0028273987107806735,73.24858926261281,0.45392386218191416
3185,0.8,47.0,Grid2401,0.01885844171047211,177.0312221985089,-2.1566572642238917
3186,0.8,47.0,Sobol1,0.12181805577543046,23.189051102975895,0.9440839684898269
3187,0.8,47.0,Sobol2,0.10214575502607558,24.19828671383282,0.9380837845766888
3188,0.8,48.0,Grid1296,0.006474617189831204,80.66292022679497,0.33694988211909294
3189,0.8,48.0,Grid2401,0.013760255906316968,47.97452434601038,0.7673309060452326
3190,0.8,48.0,Sobol1,0.14977391991350386,22.454500585054983,0.947647173447759
3191,0.8,48.0,Sobol2,0.18309506164656744,57.04142238400881,0.6564314602934649
3192,0.8,49.0,Grid1296,0.004703132576412625,95.63016619975001,0.0649759990389448
3193,0.8,49.0,Grid2401,0.012765989965862697,378.50705457606057,-13.518427581836512
3194,0.8,49.0,Sobol1,0.12155052297645146,26.557966263912775,0.9250714892525792
3195,0.8,49.0,Sobol2,0.10667764008045197,30.53788727393743,0.9019295820912977
3196,0.8,50.0,Grid1296,0.003241278264257643,79.8729818779857,0.3449564059011815
3197,0.8,50.0,Grid2401,0.0074464764197667435,67.65450587077756,0.5375706491019742
3198,0.8,50.0,Sobol1,0.1274802972873052,24.35665054169247,0.9374560134177006
3199,0.8,50.0,Sobol2,0.07065838310453627,23.53348480427274,0.94179553349481
3200,0.85,1.0,Grid1296,0.0017084264755249023,81.79169640353037,0.3142142877283407
3201,0.85,1.0,Grid2401,0.009646928310394287,51.2684353311837,0.7323949710064744
3202,0.85,1.0,Sobol1,0.03277311603228251,26.749506316533417,0.9250371559702963
3203,0.85,1.0,Sobol2,0.10908118135399289,31.39642117941867,0.8955597552541046
3204,0.85,2.0,Grid1296,0.0012767120864656237,71.5101345629871,0.476250759192544
3205,0.85,2.0,Grid2401,0.00329700767993927,46.118602288268036,0.7839143331504261
3206,0.85,2.0,Sobol1,0.044204469389385645,26.891145534916838,0.9244217948997258
3207,0.85,2.0,Sobol2,0.05375630935033163,26.77627241962399,0.9244947923222806
3208,0.85,3.0,Grid1296,0.0008945012754864163,77.89787600745754,0.3763337387270208
3209,0.85,3.0,Grid2401,0.0024493102894888982,62.872302646668636,0.5994235636545466
3210,0.85,3.0,Sobol1,0.031248790290620592,23.76932791312285,0.9410745746183433
3211,0.85,3.0,Sobol2,0.029281362560060288,28.671677006349757,0.91400247155885
3212,0.85,4.0,Grid1296,0.003092233935991923,70.78854389366388,0.4850076060584183
3213,0.85,4.0,Grid2401,0.015569542381498548,48.22460026667117,0.7638394203244119
3214,0.85,4.0,Sobol1,0.068758701549636,25.74068057942344,0.9306525870824987
3215,0.85,4.0,Sobol2,0.06741552458869086,25.795542410557037,0.929543521413481
3216,0.85,5.0,Grid1296,0.000968349642223782,78.87634755994812,0.36185164068988984
3217,0.85,5.0,Grid2401,0.006847849686940511,48.74680924436851,0.7586529522544172
3218,0.85,5.0,Sobol1,0.012812660601403979,27.697104477921428,0.9192019281553934
3219,0.85,5.0,Sobol2,0.008646261625819737,29.68072432365763,0.9079962931242985
3220,0.85,6.0,Grid1296,0.00091867552863227,78.09605696550365,0.37537171302758265
3221,0.85,6.0,Grid2401,0.010813142127460904,74.76776604839871,0.43337565378418996
3222,0.85,6.0,Sobol1,0.040808831254641215,25.092218275192327,0.933988284616591
3223,0.85,6.0,Sobol2,0.0302201951874627,26.001352975763236,0.9292504357671393
3224,0.85,7.0,Grid1296,0.007238843904601203,75.05373448620682,0.42192381020056513
3225,0.85,7.0,Grid2401,0.009860379497210185,65.48361432768472,0.5652539841955233
3226,0.85,7.0,Sobol1,0.14871450576517317,25.33112198093482,0.9317943009663264
3227,0.85,7.0,Sobol2,0.09739949630366432,254.29289930377118,-5.810279382748665
3228,0.85,8.0,Grid1296,0.0025647015704049004,68.78996310968311,0.5166837577595249
3229,0.85,8.0,Grid2401,0.006624061796400282,365.0920856565111,-12.496555207621975
3230,0.85,8.0,Sobol1,0.03142399529616038,27.352506761986042,0.9211925189477265
3231,0.85,8.0,Sobol2,0.03607142964998881,251.6746873070307,-5.638886397431664
3232,0.85,9.0,Grid1296,0.0005214555395974054,77.59236327904502,0.38267222344456664
3233,0.85,9.0,Grid2401,0.011063741048177084,67.73067824510882,0.5341643806206651
3234,0.85,9.0,Sobol1,0.008677336904737685,25.612475846124028,0.9318862613579431
3235,0.85,9.0,Sobol2,0.011634545193778144,25.994248375376852,0.9296635499605036
3236,0.85,10.0,Grid1296,0.002426762580871582,87.73789442208843,0.21237817557999572
3237,0.85,10.0,Grid2401,0.018686541385120815,267.8910128580802,-6.3041683753870865
3238,0.85,10.0,Sobol1,0.06268979483180576,242.98676192718239,-5.171523298797668
3239,0.85,10.0,Sobol2,0.04363224857383304,220.43532542382363,-4.076090510667875
3240,0.85,11.0,Grid1296,0.004717642664909363,74.47721288475906,0.43190132441428486
3241,0.85,11.0,Grid2401,0.01632283561759525,300.524852578837,-8.190469609661188
