,ratio,rndint,dataset,degree,rmse,r2
28847,0.75,111.0,Sobol2,2.0,38.32576475342879,0.8460963921238127
28848,0.75,111.0,Grid1296,3.0,26.353560447709047,0.9296171275596807
28849,0.75,111.0,Grid2401,3.0,46.33565426505879,0.7857005594859129
28850,0.75,111.0,Sobol1,3.0,32.75724114714061,0.8862444215888685
28851,0.75,111.0,Sobol2,3.0,24.65082743080236,0.9363306898126639
28852,0.75,111.0,Grid1296,4.0,47.228301266030044,0.7739559703118701
28853,0.75,111.0,Grid2401,4.0,77.68179686397653,0.39767767123423436
28854,0.75,111.0,Sobol1,4.0,23.9913498278407,0.9389806700780176
28855,0.75,111.0,Sobol2,4.0,23.484265921802052,0.9422142012614232
28856,0.75,111.0,Grid1296,5.0,67.77356875772698,0.5345113448265271
28857,0.75,111.0,Grid2401,5.0,62.46471154667419,0.6105426401438789
28858,0.75,111.0,Sobol1,5.0,19.673168079480917,0.9589695129607202
28859,0.75,111.0,Sobol2,5.0,21.096926799685715,0.953365692312452
28860,0.75,111.0,Grid1296,6.0,4141743985.5391564,-1738420727653049.5
28861,0.75,111.0,Grid2401,6.0,576.9361870434349,-32.223547090616
28862,0.75,111.0,Sobol1,6.0,23.025105620528898,0.9437967629751957
28863,0.75,111.0,Sobol2,6.0,21.865159780723406,0.9499075293450279
28864,0.75,111.0,Grid1296,7.0,279.3178707157346,-6.906528421307646
28865,0.75,111.0,Grid2401,7.0,7844.060215389745,-6140.469163878649
28866,0.75,111.0,Sobol1,7.0,35.16911813393192,0.8688763516658158
28867,0.75,111.0,Sobol2,7.0,26.374307025036718,0.9271164938283958
28868,0.75,111.0,Grid1296,8.0,243.2322044697569,-4.995570898141708
28869,0.75,111.0,Grid2401,8.0,15043.606247181135,-22587.86204437092
28870,0.75,111.0,Sobol1,8.0,544.4463460714885,-30.424490305931734
28871,0.75,111.0,Sobol2,8.0,118.31332102884521,-0.4666768325028745
28872,0.75,111.0,Grid1296,9.0,263.3353937404291,-6.02759718636513
28873,0.75,111.0,Grid2401,9.0,3603.3267178806827,-1294.9782758234119
28874,0.75,111.0,Sobol1,9.0,197.90335631665147,-3.1520673221815043
28875,0.75,111.0,Sobol2,9.0,101.13728419078892,-0.07174068303198244
28876,0.75,111.0,Grid1296,10.0,283.1410869930578,-7.124453943492895
28877,0.75,111.0,Grid2401,10.0,1808.0325736535888,-325.28938008591143
28878,0.75,111.0,Sobol1,10.0,196.8923804457164,-3.109754566340804
28879,0.75,111.0,Sobol2,10.0,101.7065759322713,-0.08384008463573989
28880,0.75,816.0,Grid1296,1.0,75.16748051501679,0.42660640269754546
28881,0.75,816.0,Grid2401,1.0,91.51737623643261,0.15906236169414778
28882,0.75,816.0,Sobol1,1.0,72.83232126716679,0.4384629968556827
28883,0.75,816.0,Sobol2,1.0,75.28993590283552,0.39265668700385603
28884,0.75,816.0,Grid1296,2.0,46.06808383884582,0.7846260620535904
28885,0.75,816.0,Grid2401,2.0,75.57355421921291,0.4265489335138223
28886,0.75,816.0,Sobol1,2.0,38.976932888513296,0.8391780221178322
28887,0.75,816.0,Sobol2,2.0,38.53461308354944,0.840902848243277
28888,0.75,816.0,Grid1296,3.0,24.911906801101605,0.9370194001439413
28889,0.75,816.0,Grid2401,3.0,44.59382088657743,0.8003331161843098
28890,0.75,816.0,Sobol1,3.0,25.74042603425824,0.9298606821415064
28891,0.75,816.0,Sobol2,3.0,25.05303156453347,0.9327517525848199
28892,0.75,816.0,Grid1296,4.0,45.829395569504705,0.7868520741854429
28893,0.75,816.0,Grid2401,4.0,41.24063463530701,0.8292316629063655
28894,0.75,816.0,Sobol1,4.0,23.086085094485195,0.9435803145387217
28895,0.75,816.0,Sobol2,4.0,24.44076313222474,0.9359985337674104
28896,0.75,816.0,Grid1296,5.0,71.35220153164755,0.4833367078415327
28897,0.75,816.0,Grid2401,5.0,53.07183583215597,0.7171964275896257
28898,0.75,816.0,Sobol1,5.0,22.06982815869437,0.9484382107185072
28899,0.75,816.0,Sobol2,5.0,19.687867720319225,0.9584703984037173
28900,0.75,816.0,Grid1296,6.0,1323400323.7362323,-177735968434831.1
28901,0.75,816.0,Grid2401,6.0,565.1140086274382,-31.06482071859982
28902,0.75,816.0,Sobol1,6.0,21.521171421261613,0.9509700003732161
28903,0.75,816.0,Sobol2,6.0,18.446823828536367,0.9635410967893431
28904,0.75,816.0,Grid1296,7.0,463.06623443549694,-20.761011621291036
28905,0.75,816.0,Grid2401,7.0,5572.736452101723,-3117.1261333788093
28906,0.75,816.0,Sobol1,7.0,28.378909100832345,0.9147446836375859
28907,0.75,816.0,Sobol2,7.0,26.068508003168184,0.9271897117235594
28908,0.75,816.0,Grid1296,8.0,512.3472837819074,-25.639233713719047
28909,0.75,816.0,Grid2401,8.0,120460.20272408793,-1456946.3206441284
28910,0.75,816.0,Sobol1,8.0,472.09381664288037,-22.593191935739256
28911,0.75,816.0,Sobol2,8.0,87.52162776473484,0.17928726606886802
28912,0.75,816.0,Grid1296,9.0,929.1344501292516,-86.60925309119622
28913,0.75,816.0,Grid2401,9.0,7832.535140046041,-6158.725710183694
28914,0.75,816.0,Sobol1,9.0,185.88271289850397,-2.657699988021258
28915,0.75,816.0,Sobol2,9.0,67.64192514016267,0.5097785409331606
28916,0.75,816.0,Grid1296,10.0,873.9165656306478,-76.50554871670124
28917,0.75,816.0,Grid2401,10.0,5276.394799367696,-2794.3181017719207
28918,0.75,816.0,Sobol1,10.0,206.81943321841456,-3.5280661590301134
28919,0.75,816.0,Sobol2,10.0,59.31946198994896,0.6229883189766683
28920,0.75,968.0,Grid1296,1.0,74.74527181744624,0.42846019616360353
28921,0.75,968.0,Grid2401,1.0,94.19728837303451,0.11134704849635901
28922,0.75,968.0,Sobol1,1.0,71.5777074190273,0.46011093530304614
28923,0.75,968.0,Sobol2,1.0,75.61656775210807,0.38863390342163207
28924,0.75,968.0,Grid1296,2.0,42.937646878180516,0.8113939975067744
28925,0.75,968.0,Grid2401,2.0,73.51646525447401,0.45871670940768217
28926,0.75,968.0,Sobol1,2.0,38.373630517937805,0.8448275054185369
28927,0.75,968.0,Sobol2,2.0,39.06140094827516,0.8368590224595857
28928,0.75,968.0,Grid1296,3.0,25.597274958577056,0.9329704201265241
28929,0.75,968.0,Grid2401,3.0,38.53825951740328,0.8512559578294165
28930,0.75,968.0,Sobol1,3.0,26.757577020636386,0.924552903486971
28931,0.75,968.0,Sobol2,3.0,26.56691544803039,0.9245342840203363
28932,0.75,968.0,Grid1296,4.0,49.859430067311095,0.7456840200116419
28933,0.75,968.0,Grid2401,4.0,37.78285623432879,0.8570299868756233
28934,0.75,968.0,Sobol1,4.0,23.372122963500264,0.9424367524218892
28935,0.75,968.0,Sobol2,4.0,35.54858948875523,0.8648823210844974
28936,0.75,968.0,Grid1296,5.0,82.46190983459138,0.30435797902778783
28937,0.75,968.0,Grid2401,5.0,97.52296905838004,0.04749072109427255
28938,0.75,968.0,Sobol1,5.0,25.1306987974437,0.9334484625693674
28939,0.75,968.0,Sobol2,5.0,20.608771418708532,0.9545878949064467
28940,0.75,968.0,Grid1296,6.0,3926798831.708275,-1577452666304401.2
28941,0.75,968.0,Grid2401,6.0,98.70978665231732,0.024166300503741467
28942,0.75,968.0,Sobol1,6.0,21.016416241902068,0.9534557233392451
28943,0.75,968.0,Sobol2,6.0,21.033288356068635,0.9526977519369678
28944,0.75,968.0,Grid1296,7.0,198.7913767371407,-3.0427241903225033
28945,0.75,968.0,Grid2401,7.0,151.97489607242673,-1.313124963758288
28946,0.75,968.0,Sobol1,7.0,32.58225458171364,0.8881306207614057
28947,0.75,968.0,Sobol2,7.0,40.89747432791046,0.8211617520322309
28948,0.75,968.0,Grid1296,8.0,195.14916553831898,-2.8959415031799685
28949,0.75,968.0,Grid2401,8.0,1593.74091375949,-253.38460745647
28950,0.75,968.0,Sobol1,8.0,282.2068354235138,-7.392358358831768
28951,0.75,968.0,Sobol2,8.0,110.11197660394002,-0.29639261073238354
28952,0.75,968.0,Grid1296,9.0,190.65576976812412,-2.7185954689364378
28953,0.75,968.0,Grid2401,9.0,976.4786075983313,-94.49504818010588
28954,0.75,968.0,Sobol1,9.0,126.70810246822445,-0.6918339552243078
28955,0.75,968.0,Sobol2,9.0,122.60389677399182,-0.6072224021699961
28956,0.75,968.0,Grid1296,10.0,178.53984021355336,-2.260988849429064
28957,0.75,968.0,Grid2401,10.0,891.2268017498643,-78.5484757670543
28958,0.75,968.0,Sobol1,10.0,109.14330477806632,-0.255287378832352
28959,0.75,968.0,Sobol2,10.0,122.80035265436683,-0.6123772344696998
28960,0.75,48.0,Grid1296,1.0,75.8475574770773,0.4178207505838203
28961,0.75,48.0,Grid2401,1.0,91.52149933946824,0.15862405150831205
28962,0.75,48.0,Sobol1,1.0,72.3077527691437,0.44574881823143364
28963,0.75,48.0,Sobol2,1.0,72.59619073537273,0.4441137639352113
28964,0.75,48.0,Grid1296,2.0,47.82962292773892,0.7684912359177649
28965,0.75,48.0,Grid2401,2.0,75.44685383541945,0.42822375389457035
28966,0.75,48.0,Sobol1,2.0,39.87832221291674,0.8314182122309246
28967,0.75,48.0,Sobol2,2.0,39.38691375184983,0.8363702906553009
28968,0.75,48.0,Grid1296,3.0,24.347257203178433,0.9400107255068352
28969,0.75,48.0,Grid2401,3.0,47.65052808354961,0.7719241633488055
28970,0.75,48.0,Sobol1,3.0,27.195122809465246,0.9215994791959323
28971,0.75,48.0,Sobol2,3.0,25.437946785778205,0.9317469027731261
28972,0.75,48.0,Grid1296,4.0,47.78535836736087,0.7689195433613272
28973,0.75,48.0,Grid2401,4.0,84.23690769157425,0.28723121505274396
28974,0.75,48.0,Sobol1,4.0,24.065178363801756,0.9386075353713287
28975,0.75,48.0,Sobol2,4.0,23.39823607949624,0.9422536562308972
28976,0.75,48.0,Grid1296,5.0,56.830188606582986,0.673162622507212
