,ratio,rndint,dataset,degree,prediction,target,diff
32758,0.85,999.0,Sobol2,9,710.5856417431423,707.0,-3.5856417431423324
32759,0.85,999.0,Grid1296,10,664.6620218528127,707.0,42.3379781471873
32760,0.85,999.0,Grid2401,10,609.2491144494197,707.0,97.75088555058028
32761,0.85,999.0,Sobol1,10,723.5965305330681,707.0,-16.596530533068062
32762,0.85,999.0,Sobol2,10,710.2593747205756,707.0,-3.259374720575579
32763,0.85,794.0,Grid1296,1,728.10859528386,707.0,-21.10859528386004
32764,0.85,794.0,Grid2401,1,771.8645503794368,707.0,-64.86455037943676
32765,0.85,794.0,Sobol1,1,674.3882422085082,707.0,32.611757791491755
32766,0.85,794.0,Sobol2,1,679.7322924077921,707.0,27.2677075922079
32767,0.85,794.0,Grid1296,2,749.925780579151,707.0,-42.925780579151024
32768,0.85,794.0,Grid2401,2,761.6754414421575,707.0,-54.675441442157535
32769,0.85,794.0,Sobol1,2,701.4661493430738,707.0,5.533850656926234
32770,0.85,794.0,Sobol2,2,708.1213088673715,707.0,-1.1213088673714537
32771,0.85,794.0,Grid1296,3,721.6875,707.0,-14.6875
32772,0.85,794.0,Grid2401,3,702.5,707.0,4.5
32773,0.85,794.0,Sobol1,3,730.8125,707.0,-23.8125
32774,0.85,794.0,Sobol2,3,742.0,707.0,-35.0
32775,0.85,794.0,Grid1296,4,690.25,707.0,16.75
32776,0.85,794.0,Grid2401,4,729.625,707.0,-22.625
32777,0.85,794.0,Sobol1,4,724.875,707.0,-17.875
32778,0.85,794.0,Sobol2,4,727.4375,707.0,-20.4375
32779,0.85,794.0,Grid1296,5,669.0,707.0,38.0
32780,0.85,794.0,Grid2401,5,730.0,707.0,-23.0
32781,0.85,794.0,Sobol1,5,721.75,707.0,-14.75
32782,0.85,794.0,Sobol2,5,724.5,707.0,-17.5
32783,0.85,794.0,Grid1296,6,757.2352948266343,707.0,-50.235294826634345
32784,0.85,794.0,Grid2401,6,521.5,707.0,185.5
32785,0.85,794.0,Sobol1,6,720.9375,707.0,-13.9375
32786,0.85,794.0,Sobol2,6,738.625,707.0,-31.625
32787,0.85,794.0,Grid1296,7,721.3422101459655,707.0,-14.34221014596551
32788,0.85,794.0,Grid2401,7,1090.6775274339598,707.0,-383.67752743395977
32789,0.85,794.0,Sobol1,7,728.8189263074814,707.0,-21.818926307481433
32790,0.85,794.0,Sobol2,7,691.2374159114843,707.0,15.762584088515723
32791,0.85,794.0,Grid1296,8,716.4968033736186,707.0,-9.496803373618604
32792,0.85,794.0,Grid2401,8,919.2008322934853,707.0,-212.2008322934853
32793,0.85,794.0,Sobol1,8,712.3401720186152,707.0,-5.340172018615249
32794,0.85,794.0,Sobol2,8,704.8549297954887,707.0,2.145070204511285
32795,0.85,794.0,Grid1296,9,738.2282818509402,707.0,-31.22828185094022
32796,0.85,794.0,Grid2401,9,926.7039029457228,707.0,-219.7039029457228
32797,0.85,794.0,Sobol1,9,705.5450941457452,707.0,1.4549058542547755
32798,0.85,794.0,Sobol2,9,707.5578094680095,707.0,-0.5578094680095091
32799,0.85,794.0,Grid1296,10,752.6290496248785,707.0,-45.62904962487846
32800,0.85,794.0,Grid2401,10,918.3719500072912,707.0,-211.37195000729116
32801,0.85,794.0,Sobol1,10,706.5029817927202,707.0,0.49701820727977974
32802,0.85,794.0,Sobol2,10,720.1177836766001,707.0,-13.117783676600084
32803,0.85,936.0,Grid1296,1,729.4750171331846,707.0,-22.475017133184565
32804,0.85,936.0,Grid2401,1,775.0887599296036,707.0,-68.08875992960361
32805,0.85,936.0,Sobol1,1,681.3494088554512,707.0,25.650591144548798
32806,0.85,936.0,Sobol2,1,662.6708595665049,707.0,44.32914043349513
32807,0.85,936.0,Grid1296,2,756.2490664184871,707.0,-49.24906641848713
32808,0.85,936.0,Grid2401,2,796.6404003419212,707.0,-89.64040034192124
32809,0.85,936.0,Sobol1,2,705.3916133079514,707.0,1.6083866920486116
32810,0.85,936.0,Sobol2,2,698.7403590657586,707.0,8.25964093424136
32811,0.85,936.0,Grid1296,3,735.0,707.0,-28.0
32812,0.85,936.0,Grid2401,3,748.5,707.0,-41.5
32813,0.85,936.0,Sobol1,3,738.0998908814746,707.0,-31.099890881474607
32814,0.85,936.0,Sobol2,3,746.3620892119364,707.0,-39.36208921193645
32815,0.85,936.0,Grid1296,4,711.1640625,707.0,-4.1640625
32816,0.85,936.0,Grid2401,4,665.75,707.0,41.25
32817,0.85,936.0,Sobol1,4,723.5,707.0,-16.5
32818,0.85,936.0,Sobol2,4,732.5,707.0,-25.5
32819,0.85,936.0,Grid1296,5,694.125,707.0,12.875
32820,0.85,936.0,Grid2401,5,608.0,707.0,99.0
32821,0.85,936.0,Sobol1,5,728.75,707.0,-21.75
32822,0.85,936.0,Sobol2,5,714.375,707.0,-7.375
32823,0.85,936.0,Grid1296,6,630.4994939392482,707.0,76.50050606075183
32824,0.85,936.0,Grid2401,6,518.28125,707.0,188.71875
32825,0.85,936.0,Sobol1,6,740.625,707.0,-33.625
32826,0.85,936.0,Sobol2,6,726.1650390625,707.0,-19.1650390625
32827,0.85,936.0,Grid1296,7,658.0830432575523,707.0,48.916956742447724
32828,0.85,936.0,Grid2401,7,614.772289863281,707.0,92.227710136719
32829,0.85,936.0,Sobol1,7,780.1775401744602,707.0,-73.1775401744602
32830,0.85,936.0,Sobol1,8,729.7452201170454,707.0,-22.745220117045392
32831,0.85,936.0,Sobol2,8,722.6354490292069,707.0,-15.635449029206939
32832,0.85,936.0,Grid1296,9,581.0897377974215,707.0,125.91026220257845
32833,0.85,936.0,Grid2401,9,775.4155036924494,707.0,-68.41550369244942
32834,0.85,936.0,Sobol1,9,723.5135613562384,707.0,-16.51356135623837
32835,0.85,816.0,Sobol2,7,725.5812255307951,707.0,-18.58122553079511
32836,0.85,816.0,Grid1296,8,699.535450005806,707.0,7.464549994194044
32837,0.85,816.0,Grid2401,8,-134.101954441212,707.0,841.101954441212
32838,0.85,936.0,Sobol2,9,724.1127577729566,707.0,-17.11275777295657
32839,0.85,936.0,Grid1296,10,551.2931709578688,707.0,155.70682904213118
32840,0.85,936.0,Grid2401,10,787.2133173670154,707.0,-80.2133173670154
32841,0.85,936.0,Sobol1,10,716.4323145217791,707.0,-9.432314521779062
32842,0.85,936.0,Sobol2,10,723.5123814181933,707.0,-16.512381418193286
32843,0.85,111.0,Grid1296,1,729.3218004713751,707.0,-22.321800471375127
32844,0.85,111.0,Grid2401,1,774.541397294948,707.0,-67.54139729494796
32845,0.85,111.0,Sobol1,1,680.5463462316378,707.0,26.453653768362187
32846,0.85,111.0,Sobol2,1,663.3897152536713,707.0,43.610284746328716
32847,0.85,111.0,Grid1296,2,742.3668412749013,707.0,-35.366841274901276
32848,0.85,111.0,Grid2401,2,779.8958429023453,707.0,-72.8958429023453
32849,0.85,111.0,Sobol1,2,700.7743563962472,707.0,6.225643603752815
32850,0.85,111.0,Sobol2,2,696.7774706989554,707.0,10.222529301044574
32851,0.85,111.0,Grid1296,3,732.25,707.0,-25.25
32852,0.85,111.0,Grid2401,3,757.0,707.0,-50.0
32853,0.85,111.0,Sobol1,3,729.7536697963869,707.0,-22.75366979638693
32854,0.85,111.0,Sobol2,3,736.75,707.0,-29.75
32855,0.85,111.0,Grid1296,4,694.5,707.0,12.5
32856,0.85,111.0,Grid2401,4,709.0,707.0,-2.0
32857,0.85,111.0,Sobol1,4,721.0,707.0,-14.0
32858,0.85,111.0,Sobol2,4,712.5,707.0,-5.5
32859,0.85,111.0,Grid1296,5,714.0625,707.0,-7.0625
32860,0.85,111.0,Grid2401,5,655.125,707.0,51.875
32861,0.85,111.0,Sobol1,5,719.34375,707.0,-12.34375
32862,0.85,111.0,Sobol2,5,722.4375,707.0,-15.4375
32863,0.85,111.0,Grid1296,6,733.4155994962348,707.0,-26.41559949623479
32864,0.85,111.0,Grid2401,6,-212.75,707.0,919.75
32865,0.85,111.0,Sobol1,6,717.125,707.0,-10.125
32866,0.85,111.0,Sobol2,6,728.0,707.0,-21.0
32867,0.85,111.0,Grid1296,7,699.2744471249148,707.0,7.725552875085214
32868,0.85,111.0,Grid2401,7,951.7577254926673,707.0,-244.7577254926673
32869,0.85,111.0,Sobol1,7,718.9011838928678,707.0,-11.901183892867834
32870,0.85,111.0,Sobol2,7,720.7614572641673,707.0,-13.761457264167348
32871,0.85,111.0,Grid1296,8,690.0307332818352,707.0,16.969266718164818
32872,0.85,111.0,Grid2401,8,849.9921858808011,707.0,-142.99218588080112
32873,0.85,111.0,Sobol1,8,731.1048433821529,707.0,-24.10484338215292
32874,0.85,111.0,Sobol2,8,722.6665052847807,707.0,-15.66650528478067
32875,0.85,111.0,Grid1296,9,684.0100014664208,707.0,22.989998533579183
32876,0.85,111.0,Grid2401,9,882.8658494311612,707.0,-175.86584943116122
32877,0.85,111.0,Sobol1,9,730.7156113354836,707.0,-23.715611335483572
32878,0.85,111.0,Sobol2,9,726.7554843053717,707.0,-19.755484305371738
32879,0.85,111.0,Grid1296,10,679.3134732544818,707.0,27.686526745518222
32880,0.85,111.0,Grid2401,10,887.7956633366211,707.0,-180.79566333662115
32881,0.85,111.0,Sobol1,10,728.280867406877,707.0,-21.28086740687695
32882,0.85,111.0,Sobol2,10,728.64209507442,707.0,-21.642095074420013
32883,0.85,816.0,Grid1296,1,721.2583093557587,707.0,-14.258309355758684
32884,0.85,816.0,Grid2401,1,776.1177475183567,707.0,-69.11774751835674
32885,0.85,816.0,Sobol1,1,681.6389157361409,707.0,25.361084263859084
32886,0.85,816.0,Sobol2,1,648.274202197011,707.0,58.72579780298895
32887,0.85,816.0,Grid1296,2,739.8781856618413,707.0,-32.87818566184126
32888,0.85,816.0,Grid2401,2,780.7475858978905,707.0,-73.74758589789053
32889,0.85,816.0,Sobol1,2,701.8192793979633,707.0,5.180720602036672
32890,0.85,816.0,Sobol2,2,699.5018504399916,707.0,7.4981495600084145
32891,0.85,816.0,Grid1296,3,716.75,707.0,-9.75
32892,0.85,816.0,Grid2401,3,712.0,707.0,-5.0
32893,0.85,816.0,Sobol1,3,728.7402156297438,707.0,-21.74021562974383
32894,0.85,816.0,Sobol2,3,721.5,707.0,-14.5
32895,0.85,816.0,Grid1296,4,713.375,707.0,-6.375
32896,0.85,816.0,Grid2401,4,673.6875,707.0,33.3125
32897,0.85,816.0,Sobol1,4,730.25,707.0,-23.25
32898,0.85,816.0,Sobol2,4,723.75,707.0,-16.75
32899,0.85,816.0,Grid1296,5,706.0,707.0,1.0
32900,0.85,816.0,Grid2401,5,649.75,707.0,57.25
32901,0.85,816.0,Sobol1,5,716.6517024446563,707.0,-9.65170244465628
32902,0.85,816.0,Sobol2,5,722.6875,707.0,-15.6875
32903,0.85,816.0,Grid1296,6,722.150729098655,707.0,-15.150729098655006
32904,0.85,816.0,Grid2401,6,972.75,707.0,-265.75
32905,0.85,816.0,Sobol1,6,720.59375,707.0,-13.59375
32906,0.85,816.0,Sobol2,6,714.125,707.0,-7.125
32907,0.85,816.0,Grid1296,7,689.7029782566736,707.0,17.297021743326354
32908,0.85,816.0,Grid2401,7,303.5092981216585,707.0,403.4907018783415
32909,0.85,816.0,Sobol1,7,720.4446579688865,707.0,-13.444657968886531
32910,0.85,816.0,Sobol1,8,713.0336835606486,707.0,-6.033683560648569
32911,0.85,816.0,Sobol2,8,730.0086872977386,707.0,-23.00868729773856
32912,0.85,816.0,Grid1296,9,703.3485344224414,707.0,3.6514655775586107
32913,0.85,816.0,Grid2401,9,-13.210940462508006,707.0,720.210940462508
32914,0.85,829.0,Grid1296,6,666.1529939174306,707.0,40.84700608256935
32915,0.85,829.0,Grid2401,6,1242.875,707.0,-535.875
32916,0.85,829.0,Sobol1,6,720.625,707.0,-13.625
32917,0.85,829.0,Sobol2,6,712.5,707.0,-5.5
32918,0.85,829.0,Grid1296,7,677.8127895320958,707.0,29.18721046790415
32919,0.85,829.0,Grid2401,7,1849.219791139194,707.0,-1142.219791139194
32920,0.85,829.0,Sobol1,7,631.1656494243744,707.0,75.83435057562565
32921,0.85,829.0,Sobol2,7,670.5428039259696,707.0,36.457196074030435
32922,0.85,829.0,Grid1296,8,661.291466840461,707.0,45.708533159539
32923,0.85,829.0,Grid2401,8,887.9697556471874,707.0,-180.9697556471874
32924,0.85,816.0,Sobol1,9,716.6840838166887,707.0,-9.684083816688712
32925,0.85,48.0,Grid2401,8,815.8858022795102,707.0,-108.88580227951024
32926,0.85,48.0,Sobol1,8,712.9056855291492,707.0,-5.905685529149196
32927,0.85,48.0,Sobol2,8,731.5446773991284,707.0,-24.54467739912843
32928,0.85,48.0,Grid1296,9,669.6695422764858,707.0,37.3304577235142
32929,0.85,48.0,Grid2401,9,820.5122823933998,707.0,-113.5122823933998
32930,0.85,48.0,Sobol1,9,709.313203437523,707.0,-2.3132034375230432
32931,0.85,48.0,Sobol2,9,729.4761268739536,707.0,-22.476126873953604
32932,0.85,48.0,Grid1296,10,662.8483423176401,707.0,44.15165768235988
32933,0.85,48.0,Grid2401,10,822.3015683247431,707.0,-115.30156832474313
32934,0.85,48.0,Sobol1,10,702.506937829814,707.0,4.493062170186022
32935,0.85,48.0,Sobol2,10,734.0646416330425,707.0,-27.06464163304247
32936,0.85,986.0,Grid1296,1,759.4149118321293,707.0,-52.41491183212929
32937,0.85,986.0,Grid2401,1,775.0111497430523,707.0,-68.01114974305233
32938,0.85,986.0,Sobol1,1,676.3319344902889,707.0,30.66806550971114
32939,0.85,986.0,Sobol2,1,649.5799892764694,707.0,57.420010723530595
32940,0.85,986.0,Grid1296,2,756.8419145903341,707.0,-49.84191459033411
32941,0.85,986.0,Grid2401,2,767.2949310332443,707.0,-60.294931033244325
32942,0.85,986.0,Sobol1,2,700.4969969860207,707.0,6.50300301397931
32943,0.85,986.0,Sobol2,2,697.1153296232814,707.0,9.884670376718645
32944,0.85,986.0,Grid1296,3,735.5,707.0,-28.5
32945,0.85,986.0,Grid2401,3,731.5,707.0,-24.5
32946,0.85,986.0,Sobol1,3,734.4375,707.0,-27.4375
32947,0.85,986.0,Sobol2,3,733.0,707.0,-26.0
32948,0.85,986.0,Grid1296,4,700.548828125,707.0,6.451171875
32949,0.85,986.0,Grid2401,4,701.0625,707.0,5.9375
32950,0.85,986.0,Sobol1,4,737.625,707.0,-30.625
32951,0.85,986.0,Sobol2,4,683.5,707.0,23.5
32952,0.85,986.0,Grid1296,5,687.625,707.0,19.375
32953,0.85,986.0,Grid2401,5,696.75,707.0,10.25
32954,0.85,986.0,Sobol1,5,723.625,707.0,-16.625
32955,0.85,986.0,Sobol2,5,731.25,707.0,-24.25
32956,0.85,986.0,Grid1296,6,675.101859643282,707.0,31.898140356718045
32957,0.85,986.0,Grid2401,6,838.5,707.0,-131.5
32958,0.85,986.0,Sobol1,6,698.1875,707.0,8.8125
32959,0.85,986.0,Sobol2,6,710.5,707.0,-3.5
32960,0.85,986.0,Grid1296,7,680.3053974298523,707.0,26.69460257014771
32961,0.85,986.0,Grid2401,7,1017.1342946317382,707.0,-310.13429463173816
32962,0.85,986.0,Sobol1,7,712.9248935211931,707.0,-5.924893521193098
32963,0.85,986.0,Sobol2,7,740.399585545425,707.0,-33.399585545425
32964,0.85,986.0,Grid1296,8,681.7412631539587,707.0,25.2587368460413
32965,0.85,986.0,Grid2401,8,743.2557137862023,707.0,-36.25571378620225
32966,0.85,986.0,Sobol1,8,700.9708343729853,707.0,6.029165627014663
32967,0.85,986.0,Sobol2,8,735.245839254857,707.0,-28.245839254856946
32968,0.85,986.0,Grid1296,9,683.1422855036612,707.0,23.857714496338758
32969,0.85,986.0,Grid2401,9,751.9982910389263,707.0,-44.998291038926254
32970,0.85,986.0,Sobol1,9,699.4463811707524,707.0,7.553618829247625
32971,0.85,986.0,Sobol2,9,736.2241751596289,707.0,-29.224175159628885
32972,0.85,986.0,Grid1296,10,685.9439486416228,707.0,21.056051358377204
32973,0.85,986.0,Grid2401,10,778.490366216738,707.0,-71.49036621673804
32974,0.85,986.0,Sobol1,10,697.4564811236473,707.0,9.543518876352664
32975,0.85,986.0,Sobol2,10,741.8931074195558,707.0,-34.893107419555804
32976,0.85,829.0,Grid1296,1,740.9570002720169,707.0,-33.9570002720169
32977,0.85,829.0,Grid2401,1,784.1922227664242,707.0,-77.19222276642415
32978,0.85,829.0,Sobol1,1,657.8467590196661,707.0,49.15324098033386
32979,0.85,829.0,Sobol2,1,670.284743109731,707.0,36.71525689026896
32980,0.85,829.0,Grid1296,2,754.6388267909209,707.0,-47.638826790920916
32981,0.85,829.0,Grid2401,2,791.1898559517873,707.0,-84.18985595178731
32982,0.85,829.0,Sobol1,2,697.9725248734537,707.0,9.027475126546278
32983,0.85,829.0,Sobol2,2,718.1035246751948,707.0,-11.103524675194762
32984,0.85,829.0,Grid1296,3,737.625,707.0,-30.625
32985,0.85,829.0,Grid2401,3,715.0,707.0,-8.0
32986,0.85,829.0,Sobol1,3,734.1834712528702,707.0,-27.183471252870163
32987,0.85,829.0,Sobol2,3,734.625,707.0,-27.625
32988,0.85,829.0,Grid1296,4,710.625,707.0,-3.625
32989,0.85,829.0,Grid2401,4,707.625,707.0,-0.625
32990,0.85,829.0,Sobol1,4,722.625,707.0,-15.625
32991,0.85,829.0,Sobol2,4,730.625,707.0,-23.625
32992,0.85,829.0,Grid1296,5,660.8125,707.0,46.1875
32993,0.85,829.0,Grid2401,5,807.5,707.0,-100.5
32994,0.85,829.0,Sobol1,5,710.5625,707.0,-3.5625
32995,0.85,829.0,Sobol2,5,732.5,707.0,-25.5
32996,0.85,816.0,Sobol2,9,735.3967836611241,707.0,-28.39678366112412
32997,0.85,816.0,Grid1296,10,703.1562501693464,707.0,3.8437498306535645
32998,0.85,816.0,Grid2401,10,34.237514165535686,707.0,672.7624858344643
32999,0.85,816.0,Sobol1,10,714.9306101900062,707.0,-7.930610190006178
33000,0.85,816.0,Sobol2,10,733.819560697038,707.0,-26.819560697038014
33001,0.85,968.0,Grid1296,1,739.6983130780762,707.0,-32.69831307807624
33002,0.85,968.0,Grid2401,1,772.427175618467,707.0,-65.427175618467
33003,0.85,968.0,Sobol1,1,672.7249314917916,707.0,34.27506850820839
33004,0.85,968.0,Sobol2,1,647.5508560843954,707.0,59.44914391560462
33005,0.85,968.0,Grid1296,2,745.0549832946181,707.0,-38.05498329461807
33006,0.85,968.0,Grid2401,2,758.1318783792007,707.0,-51.13187837920066
33007,0.85,968.0,Sobol1,2,698.6926965022042,707.0,8.307303497795829
33008,0.85,968.0,Sobol2,2,687.0076713969254,707.0,19.99232860307461
33009,0.85,968.0,Grid1296,3,711.75,707.0,-4.75
33010,0.85,968.0,Grid2401,3,745.5,707.0,-38.5
33011,0.85,968.0,Sobol1,3,733.75,707.0,-26.75
33012,0.85,968.0,Sobol2,3,732.5,707.0,-25.5
33013,0.85,968.0,Grid1296,4,696.9375,707.0,10.0625
33014,0.85,968.0,Grid2401,4,722.0,707.0,-15.0
33015,0.85,968.0,Sobol1,4,744.5,707.0,-37.5
33016,0.85,968.0,Sobol2,4,741.5,707.0,-34.5
33017,0.85,968.0,Grid1296,5,701.0355834960938,707.0,5.96441650390625
33018,0.85,968.0,Grid2401,5,710.75,707.0,-3.75
33019,0.85,968.0,Sobol1,5,730.75,707.0,-23.75
33020,0.85,968.0,Sobol2,5,726.0,707.0,-19.0
33021,0.85,968.0,Grid1296,6,704.5652099909344,707.0,2.4347900090656367
33022,0.85,968.0,Grid2401,6,685.625,707.0,21.375
33023,0.85,968.0,Sobol1,6,699.8125,707.0,7.1875
33024,0.85,968.0,Sobol2,6,726.78125,707.0,-19.78125
33025,0.85,968.0,Grid1296,7,756.097809151473,707.0,-49.09780915147303
33026,0.85,968.0,Grid2401,7,641.7640086631009,707.0,65.23599133689913
33027,0.85,968.0,Sobol1,7,760.6916734112609,707.0,-53.69167341126092
33028,0.85,968.0,Sobol2,7,629.1936223236808,707.0,77.80637767631924
33029,0.85,968.0,Grid1296,8,771.366533797081,707.0,-64.36653379708105
33030,0.85,968.0,Grid2401,8,703.5830873668901,707.0,3.4169126331098596
33031,0.85,968.0,Sobol1,8,764.4509282809313,707.0,-57.450928280931294
33032,0.85,968.0,Sobol2,8,661.9612589291605,707.0,45.03874107083948
33033,0.85,968.0,Grid1296,9,780.1491628231884,707.0,-73.14916282318836
33034,0.85,968.0,Grid2401,9,698.8660183927568,707.0,8.133981607243186
33035,0.85,968.0,Sobol1,9,781.6272321003643,707.0,-74.62723210036427
33036,0.85,968.0,Sobol2,9,678.6844804162353,707.0,28.31551958376474
33037,0.85,968.0,Grid1296,10,784.7302907072503,707.0,-77.73029070725033
33038,0.85,968.0,Grid2401,10,699.7575895125237,707.0,7.242410487476263
33039,0.85,968.0,Sobol1,10,781.9110877116482,707.0,-74.91108771164818
33040,0.85,968.0,Sobol2,10,687.2781220014399,707.0,19.721877998560103
33041,0.85,48.0,Grid1296,1,734.904029495721,707.0,-27.904029495721034
33042,0.85,48.0,Grid2401,1,785.7498376809014,707.0,-78.74983768090135
33043,0.85,48.0,Sobol1,1,683.6165916684267,707.0,23.383408331573264
33044,0.85,48.0,Sobol2,1,691.6401832535918,707.0,15.359816746408228
33045,0.85,48.0,Grid1296,2,753.3883146441392,707.0,-46.3883146441392
33046,0.85,48.0,Grid2401,2,779.6713933889814,707.0,-72.67139338898141
33047,0.85,48.0,Sobol1,2,720.2622997584268,707.0,-13.26229975842682
33048,0.85,48.0,Sobol2,2,704.64297257273,707.0,2.3570274272700544
33049,0.85,48.0,Grid1296,3,731.0,707.0,-24.0
33050,0.85,48.0,Grid2401,3,759.0,707.0,-52.0
33051,0.85,48.0,Sobol1,3,753.0,707.0,-46.0
33052,0.85,48.0,Sobol2,3,731.25,707.0,-24.25
33053,0.85,48.0,Grid1296,4,704.875,707.0,2.125
33054,0.85,48.0,Grid2401,4,706.5,707.0,0.5
33055,0.85,48.0,Sobol1,4,752.75,707.0,-45.75
33056,0.85,48.0,Sobol2,4,732.25,707.0,-25.25
33057,0.85,48.0,Grid1296,5,709.25,707.0,-2.25
33058,0.85,48.0,Grid2401,5,695.625,707.0,11.375
33059,0.85,48.0,Sobol1,5,727.4375,707.0,-20.4375
33060,0.85,48.0,Sobol2,5,712.25,707.0,-5.25
33061,0.85,48.0,Grid1296,6,659.9815656671053,707.0,47.018434332894685
33062,0.85,48.0,Grid2401,6,543.53515625,707.0,163.46484375
33063,0.85,48.0,Sobol1,6,724.125,707.0,-17.125
33064,0.85,48.0,Sobol2,6,714.5,707.0,-7.5
33065,0.85,48.0,Grid1296,7,676.5124950547522,707.0,30.487504945247792
33066,0.85,48.0,Grid2401,7,818.9789205172348,707.0,-111.97892051723477
33067,0.85,48.0,Sobol1,7,718.7124418577077,707.0,-11.712441857707745
33068,0.85,48.0,Sobol2,7,727.5510868686547,707.0,-20.551086868654693
33069,0.85,48.0,Grid1296,8,679.2875306324331,707.0,27.712469367566882
33070,0.85,829.0,Sobol1,8,695.7265225940591,707.0,11.273477405940866
33071,0.85,829.0,Sobol2,8,655.0758148568111,707.0,51.92418514318888
33072,0.85,829.0,Grid1296,9,665.5684827250639,707.0,41.43151727493614
33073,0.85,829.0,Grid2401,9,731.5930835051768,707.0,-24.593083505176764
33074,0.85,829.0,Sobol1,9,730.6652996127468,707.0,-23.66529961274682
33075,0.85,272.0,Sobol2,7,728.0483113825244,707.0,-21.04831138252439
33076,0.85,272.0,Grid1296,8,705.1768632440774,707.0,1.8231367559226328
33077,0.85,272.0,Grid2401,8,534.7196407985684,707.0,172.28035920143157
33078,0.85,829.0,Sobol2,9,648.5047835922283,707.0,58.49521640777175
33079,0.85,829.0,Grid1296,10,687.9985780615658,707.0,19.00142193843419
33080,0.85,829.0,Grid2401,10,750.2953827212405,707.0,-43.29538272124046
33081,0.85,829.0,Sobol1,10,731.9069250917037,707.0,-24.90692509170367
33082,0.85,829.0,Sobol2,10,648.5249853947149,707.0,58.47501460528508
33083,0.85,996.0,Grid1296,1,743.3848930204389,707.0,-36.38489302043888
33084,0.85,996.0,Grid2401,1,780.0346589207372,707.0,-73.03465892073723
33085,0.85,996.0,Sobol1,1,696.0518469883104,707.0,10.948153011689556
33086,0.85,996.0,Sobol2,1,667.5463454019058,707.0,39.453654598094204
33087,0.85,996.0,Grid1296,2,759.4538631102023,707.0,-52.45386311020229
33088,0.85,996.0,Grid2401,2,793.8028616511423,707.0,-86.80286165114228
33089,0.85,996.0,Sobol1,2,715.0150119477014,707.0,-8.015011947701396
33090,0.85,996.0,Sobol2,2,715.8305658162845,707.0,-8.830565816284548
33091,0.85,996.0,Grid1296,3,716.75,707.0,-9.75
33092,0.85,996.0,Grid2401,3,765.75,707.0,-58.75
33093,0.85,996.0,Sobol1,3,735.5,707.0,-28.5
33094,0.85,996.0,Sobol2,3,761.046875,707.0,-54.046875
33095,0.85,996.0,Grid1296,4,697.125,707.0,9.875
33096,0.85,996.0,Grid2401,4,687.5,707.0,19.5
33097,0.85,996.0,Sobol1,4,732.0110871148125,707.0,-25.01108711481254
33098,0.85,996.0,Sobol2,4,762.5,707.0,-55.5
33099,0.85,996.0,Grid1296,5,736.75,707.0,-29.75
33100,0.85,996.0,Grid2401,5,751.5,707.0,-44.5
33101,0.85,996.0,Sobol1,5,715.75,707.0,-8.75
33102,0.85,996.0,Sobol2,5,710.75,707.0,-3.75
33103,0.85,996.0,Grid1296,6,958.2455275925458,707.0,-251.24552759254584
33104,0.85,996.0,Grid2401,6,1014.75,707.0,-307.75
33105,0.85,996.0,Sobol1,6,717.453125,707.0,-10.453125
33106,0.85,996.0,Sobol2,6,696.34375,707.0,10.65625
33107,0.85,996.0,Grid1296,7,862.7307382282816,707.0,-155.73073822828155
33108,0.85,996.0,Grid2401,7,-2162.659450062529,707.0,2869.659450062529
33109,0.85,996.0,Sobol1,7,712.0408168217998,707.0,-5.040816821799808
33110,0.85,996.0,Sobol2,7,685.7473413810549,707.0,21.252658618945134
33111,0.85,996.0,Grid1296,8,843.827545072319,707.0,-136.82754507231903
33112,0.85,996.0,Grid2401,8,-1815.556430673787,707.0,2522.556430673787
33113,0.85,996.0,Sobol1,8,716.0517195876726,707.0,-9.051719587672551
33114,0.85,996.0,Sobol2,8,676.7773150942267,707.0,30.22268490577335
33115,0.85,996.0,Grid1296,9,847.3928119893312,707.0,-140.39281198933122
33116,0.85,996.0,Grid2401,9,-1130.2062547721798,707.0,1837.2062547721798
33117,0.85,996.0,Sobol1,9,713.6035840363202,707.0,-6.603584036320171
33118,0.85,996.0,Sobol2,9,671.7187576140022,707.0,35.28124238599776
33119,0.85,996.0,Grid1296,10,861.3494921609231,707.0,-154.3494921609231
33120,0.85,996.0,Grid2401,10,-613.2474420587896,707.0,1320.2474420587896
33121,0.85,996.0,Sobol1,10,714.5676275712631,707.0,-7.567627571263074
33122,0.85,996.0,Sobol2,10,669.2932331281809,707.0,37.70676687181913
33123,0.85,272.0,Grid1296,1,722.4276095918863,707.0,-15.427609591886267
33124,0.85,272.0,Grid2401,1,771.9280602368904,707.0,-64.92806023689036
33125,0.85,272.0,Sobol1,1,698.4246109467043,707.0,8.57538905329568
33126,0.85,272.0,Sobol2,1,678.9922615351493,707.0,28.007738464850718
33127,0.85,272.0,Grid1296,2,734.600737065746,707.0,-27.60073706574599
33128,0.85,272.0,Grid2401,2,763.2748143345032,707.0,-56.27481433450316
33129,0.85,272.0,Sobol1,2,724.4754094648406,707.0,-17.475409464840595
33130,0.85,272.0,Sobol2,2,718.6326934236636,707.0,-11.632693423663568
33131,0.85,272.0,Grid1296,3,733.25,707.0,-26.25
33132,0.85,272.0,Grid2401,3,755.25,707.0,-48.25
33133,0.85,272.0,Sobol1,3,730.953392953713,707.0,-23.953392953712978
33134,0.85,272.0,Sobol2,3,750.0,707.0,-43.0
