,ratio,rndint,dataset,degree,rmse,r2,prediction,target,diff
34847,0.9,111.0,Sobol2,2.0,38.21612964023604,0.848451716588067,697.6683061458767,707.0,9.331693854123271
34848,0.9,111.0,Grid1296,3.0,26.516909642300103,0.927937625809024,719.375,707.0,-12.375
34849,0.9,111.0,Grid2401,3.0,42.0507533987841,0.8197050923978227,748.875,707.0,-41.875
34850,0.9,111.0,Sobol1,3.0,47.78388989885846,0.7614623408791321,777.0,707.0,-70.0
34851,0.9,111.0,Sobol2,3.0,24.90868789898264,0.935618762452201,729.125,707.0,-22.125
34852,0.9,111.0,Grid1296,4.0,57.164872789929575,0.6650953082373384,711.25,707.0,-4.25
34853,0.9,111.0,Grid2401,4.0,35.84195595232837,0.869015682518286,725.1875,707.0,-18.1875
34854,0.9,111.0,Sobol1,4.0,36.50266463305928,0.8607987652334879,728.5,707.0,-21.5
34855,0.9,111.0,Sobol2,4.0,27.639839082608145,0.920726389414609,716.125,707.0,-9.125
34856,0.9,111.0,Grid1296,5.0,48.23651857667759,0.7615404830181657,691.7363791423671,707.0,15.263620857632873
34857,0.9,111.0,Grid2401,5.0,101.81038059300413,-0.0568662268117392,687.6875,707.0,19.3125
34858,0.9,111.0,Sobol1,5.0,26.49051351366329,0.926688061180956,719.15625,707.0,-12.15625
34859,0.9,111.0,Sobol2,5.0,34.5611054431967,0.8760538993351087,709.3125,707.0,-2.3125
34860,0.9,111.0,Grid1296,6.0,59.61236902565889,0.6358037149847996,698.5162722934714,707.0,8.483727706528612
34861,0.9,111.0,Grid2401,6.0,151.79148282618786,-1.3492579488819487,668.038581912192,707.0,38.961418087808056
34862,0.9,111.0,Sobol1,6.0,114.83592868749766,-0.3776837146983438,725.9485987723034,707.0,-18.9485987723034
34863,0.9,111.0,Sobol2,6.0,66.50244303798685,0.5410844030114004,736.3733712115384,707.0,-29.37337121153837
34864,0.9,111.0,Grid1296,7.0,68.52637382875099,0.5187416794434587,691.0367525037958,707.0,15.96324749620419
34865,0.9,111.0,Grid2401,7.0,75.69825103497841,0.4157380701161756,691.6086676378335,707.0,15.391332362166509
34866,0.9,111.0,Sobol1,7.0,121.7592825072898,-0.5488098836698418,722.2040347920934,707.0,-15.204034792093353
34867,0.9,111.0,Sobol2,7.0,62.23245192200724,0.5981245811089393,727.6196717651185,707.0,-20.619671765118483
34868,0.9,111.0,Grid1296,8.0,78.35001634084917,0.3708692224528084,680.5479993780549,707.0,26.452000621945103
34869,0.9,111.0,Grid2401,8.0,77.40637404235932,0.3890729618930167,701.9192415335101,707.0,5.080758466489897
34870,0.9,111.0,Sobol1,8.0,136.259584944143,-0.9396710071583076,722.8074384085571,707.0,-15.807438408557118
34871,0.9,111.0,Sobol2,8.0,76.74898984962354,0.3887724027393328,723.6293308556126,707.0,-16.62933085561258
34872,0.9,111.0,Grid1296,9.0,87.04823923225497,0.2234262064355554,670.4120344504062,707.0,36.58796554959383
34873,0.9,111.0,Grid2401,9.0,81.80851404160994,0.3176096031579331,714.7560275587821,707.0,-7.75602755878208
34874,0.9,111.0,Sobol1,9.0,141.52253460144047,-1.092402098154845,720.1909034821671,707.0,-13.190903482167071
34875,0.9,111.0,Sobol2,9.0,88.05242903004321,0.1954735988011468,721.2137090637773,707.0,-14.213709063777287
34876,0.9,111.0,Grid1296,10.0,111.54810860668064,-0.2752260348680881,662.434064425814,707.0,44.56593557418603
34877,0.9,111.0,Grid2401,10.0,90.93351283096244,0.1568907870931969,724.8357709572418,707.0,-17.835770957241834
34878,0.9,111.0,Sobol1,10.0,156.21147570045542,-1.5492933970842555,716.6247750950512,707.0,-9.624775095051175
34879,0.9,111.0,Sobol2,10.0,94.71680230906118,0.0690814730515044,719.4199710306896,707.0,-12.419971030689569
34880,0.9,816.0,Grid1296,1.0,74.97279394717066,0.4233988072434528,725.0982142142805,707.0,-18.09821421428046
34881,0.9,816.0,Grid2401,1.0,88.04260825804784,0.2069984729606778,774.1111335764708,707.0,-67.11113357647082
34882,0.9,816.0,Sobol1,1.0,72.21687709540424,0.4570113528307019,683.7343289090754,707.0,23.26567109092457
34883,0.9,816.0,Sobol2,1.0,75.00240453799685,0.4102189405143303,658.5773975044032,707.0,48.422602495596834
34884,0.9,816.0,Grid1296,2.0,47.12495555129076,0.7721914329193751,741.6111737356194,707.0,-34.611173735619445
34885,0.9,816.0,Grid2401,2.0,73.9396424567334,0.4407024513079104,777.1625266779942,707.0,-70.16252667799415
34886,0.9,816.0,Sobol1,2.0,38.952582432195264,0.8420259138231535,708.4445922833202,707.0,-1.444592283320162
34887,0.9,816.0,Sobol2,2.0,38.65568390617413,0.8433367361457871,703.9144880380916,707.0,3.0855119619084235
34888,0.9,816.0,Grid1296,3.0,24.77463489652476,0.9370373974531746,711.25,707.0,-4.25
34889,0.9,816.0,Grid2401,3.0,54.54181484078578,0.6956681591741374,637.0,707.0,70.0
34890,0.9,816.0,Sobol1,3.0,58.46487766937691,0.644120122980782,843.0,707.0,-136.0
34891,0.9,816.0,Sobol2,3.0,25.482461084880903,0.9319194294228,740.125,707.0,-33.125
34892,0.9,816.0,Grid1296,4.0,43.01956052879083,0.810154597547346,709.5625,707.0,-2.5625
34893,0.9,816.0,Grid2401,4.0,85.42338700176771,0.2534793979796341,665.25,707.0,41.75
34894,0.9,816.0,Sobol1,4.0,24.81183865939352,0.9359039541697408,713.75,707.0,-6.75
34895,0.9,816.0,Sobol2,4.0,30.7839103173892,0.9006453911715578,734.125,707.0,-27.125
34896,0.9,816.0,Grid1296,5.0,134.83269963705425,-0.8649131246455242,908.2326384559434,707.0,-201.2326384559434
34897,0.9,816.0,Grid2401,5.0,548.1514183356769,-29.73896977588337,392.75,707.0,314.25
34898,0.9,816.0,Sobol1,5.0,22.286959726175148,0.94828518234114,696.625,707.0,10.375
34899,0.9,816.0,Sobol2,5.0,27.114246526656984,0.922921096417006,731.0859375,707.0,-24.0859375
34900,0.9,816.0,Grid1296,6.0,84.66023864170903,0.2647633935703808,798.0279607399876,707.0,-91.02796073998763
34901,0.9,816.0,Grid2401,6.0,1159.472864451433,-136.53378712149188,-98.21388525791644,707.0,805.2138852579164
34902,0.9,816.0,Sobol1,6.0,109.82966590146314,-0.2558930762691622,785.9186788545894,707.0,-78.91867885458942
34903,0.9,816.0,Sobol2,6.0,62.89252812687715,0.5852956862798984,729.1043116772862,707.0,-22.104311677286205
34904,0.9,816.0,Grid1296,7.0,93.02315606771909,0.1123325697460178,785.8723144955256,707.0,-78.87231449552564
34905,0.9,816.0,Grid2401,7.0,919.6788595136424,-85.52878999901571,-101.74220376704147,707.0,808.7422037670415
34906,0.9,816.0,Sobol1,7.0,56.056522063645055,0.6728359019478718,678.4595547594333,707.0,28.54044524056667
34907,0.9,816.0,Sobol2,7.0,51.41055858726142,0.7228945338194172,737.040439686768,707.0,-30.040439686767968
34908,0.9,816.0,Grid1296,8.0,103.86845234851496,-0.1067141595431127,773.3682714093557,707.0,-66.36827140935566
34909,0.9,816.0,Grid2401,8.0,678.688753288773,-46.12263078683887,28.05271643103333,707.0,678.9472835689667
34910,0.9,816.0,Sobol1,8.0,69.72636409890976,0.4938172044937883,672.0394536488282,707.0,34.96054635117184
34911,0.9,816.0,Sobol2,8.0,46.44372423502461,0.7738510774291965,734.2786320371679,707.0,-27.27863203716788
34912,0.9,816.0,Grid1296,9.0,117.77310152714914,-0.4228541000842449,768.3204645047246,707.0,-61.32046450472456
34913,0.9,816.0,Grid2401,9.0,556.5420304136624,-30.68722150855142,126.34846404060112,707.0,580.6515359593989
34914,0.9,816.0,Sobol1,9.0,86.6047447349647,0.219097679929736,672.050239547342,707.0,34.94976045265798
34915,0.9,816.0,Sobol2,9.0,43.65924450153276,0.8001551872642956,733.5757154836401,707.0,-26.575715483640124
34916,0.9,816.0,Grid1296,10.0,129.4945010753415,-0.7201677396262265,767.0205732433791,707.0,-60.02057324337909
34917,0.9,816.0,Grid2401,10.0,462.0844286483759,-20.84393579330461,195.1609421385565,707.0,511.8390578614435
34918,0.9,816.0,Sobol1,10.0,98.03127631888508,-0.0005588902449848,674.9171983272361,707.0,32.082801672763935
34919,0.9,816.0,Sobol2,10.0,44.69835795835613,0.7905291544093674,733.8953819080352,707.0,-26.895381908035237
34920,0.9,829.0,Sobol1,9.0,94.1341646739113,0.0723569935500213,700.7649786480838,707.0,6.2350213519162025
34921,0.9,968.0,Grid1296,1.0,76.73087502218986,0.3931401803512606,752.6567996095417,707.0,-45.656799609541736
34922,0.9,968.0,Grid2401,1.0,92.34607045360426,0.1302629059109389,773.4664595331776,707.0,-66.46645953317761
34923,0.9,968.0,Sobol1,1.0,72.84682400792127,0.4455119196597137,666.6602529572212,707.0,40.339747042778754
34924,0.9,968.0,Sobol2,1.0,74.4053141920642,0.4236096014549907,652.9654964840237,707.0,54.034503515976326
34925,0.9,968.0,Grid1296,2.0,43.28308980235977,0.8068989686053478,741.3747756531016,707.0,-34.37477565310155
34926,0.9,968.0,Grid2401,2.0,77.61246964528289,0.3856524095858685,778.1657237697244,707.0,-71.16572376972442
34927,0.9,968.0,Sobol1,2.0,39.092249331183694,0.8403193504101517,698.5975958109094,707.0,8.40240418909059
34928,0.9,968.0,Sobol2,2.0,39.98682263499971,0.8335274543910263,695.7166819056333,707.0,11.283318094366678
34929,0.9,968.0,Grid1296,3.0,39.12547154251396,0.8422144414688774,683.0,707.0,24.0
34930,0.9,968.0,Grid2401,3.0,43.29985516968684,0.8087840829448512,729.484375,707.0,-22.484375
34931,0.9,968.0,Sobol1,3.0,27.68063476055099,0.9199386220592944,744.0,707.0,-37.0
34932,0.9,968.0,Sobol2,3.0,28.87160214056236,0.9132138152246968,723.875,707.0,-16.875
34933,0.9,968.0,Grid1296,4.0,53.59686567107876,0.7039078673474928,702.140625,707.0,4.859375
34934,0.9,968.0,Grid2401,4.0,31.7237916134876,0.8973588923453453,710.25,707.0,-3.25
34935,0.9,968.0,Sobol1,4.0,24.557550970751905,0.9369854152317428,734.34375,707.0,-27.34375
34936,0.9,968.0,Sobol2,4.0,26.815562540119096,0.9251343409513472,747.125,707.0,-40.125
34937,0.9,968.0,Grid1296,5.0,112.96040459791206,-0.3152265297295213,798.2395138470238,707.0,-91.23951384702376
34938,0.9,968.0,Grid2401,5.0,42.59685648403168,0.8149426858784453,721.9453125,707.0,-14.9453125
34939,0.9,968.0,Sobol1,5.0,27.738838307353664,0.9196015809983444,735.078125,707.0,-28.078125
34940,0.9,968.0,Sobol2,5.0,24.66737731678837,0.936648809330947,712.25,707.0,-5.25
34941,0.9,968.0,Grid1296,6.0,96.7154733318605,0.0358602128113816,746.5176705434878,707.0,-39.51767054348784
34942,0.9,968.0,Grid2401,6.0,101.50611619794168,-0.0508375317806153,740.1080931110032,707.0,-33.1080931110032
34943,0.9,968.0,Sobol1,6.0,143.784791898806,-1.160214500593924,687.2214879845596,707.0,19.77851201544036
34944,0.9,968.0,Sobol2,6.0,143.90482905682825,-1.1560536519387412,695.4596866303984,707.0,11.540313369601565
34945,0.9,968.0,Grid1296,7.0,110.3388153059866,-0.2548872749149165,752.7043209456833,707.0,-45.70432094568332
34946,0.9,968.0,Grid2401,7.0,63.41584628175392,0.5898462013177271,765.4047372392934,707.0,-58.40473723929336
34947,0.9,968.0,Sobol1,7.0,79.95208924705402,0.332070531883385,678.0981808162728,707.0,28.901819183727184
34948,0.9,968.0,Sobol2,7.0,71.31872174221046,0.4704390785354139,685.1885278586851,707.0,21.81147214131488
34949,0.9,968.0,Grid1296,8.0,121.072826929473,-0.5109199227549448,751.4645525095748,707.0,-44.46455250957479
34950,0.9,968.0,Grid2401,8.0,67.95143350928878,0.5290786293540906,766.7153841510612,707.0,-59.71538415106125
34951,0.9,968.0,Sobol1,8.0,82.90784697371214,0.281772144134833,675.4086175974558,707.0,31.59138240254424
34952,0.9,968.0,Sobol2,8.0,142.40858567826513,-1.111451812900782,697.5134411629554,707.0,9.48655883704464
34953,0.9,968.0,Grid1296,9.0,125.86974485580954,-0.6330173004752313,747.0023618881155,707.0,-40.0023618881155
34954,0.9,968.0,Grid2401,9.0,73.70186267461642,0.4460021476051671,764.9437188805409,707.0,-57.94371888054093
34955,0.9,968.0,Sobol1,9.0,76.2259588628616,0.3928768922439116,681.0363355133309,707.0,25.96366448666913
34956,0.9,968.0,Sobol2,9.0,265.7116492274448,-6.350722332000211,707.0310892884302,707.0,-0.0310892884301665
34957,0.9,968.0,Grid1296,10.0,138.261477444547,-0.9703821694965864,744.1704315639449,707.0,-37.17043156394493
34958,0.9,968.0,Grid2401,10.0,77.62522830670424,0.385450408613615,763.9363011647423,707.0,-56.936301164742304
34959,0.9,968.0,Sobol1,10.0,77.82323061167949,0.3671664706293411,693.1334228187375,707.0,13.866577181262528
34960,0.9,968.0,Sobol2,10.0,353.43806241764577,-12.00575184667756,717.4065643232173,707.0,-10.406564323217252
34961,0.9,48.0,Grid1296,1.0,74.4181364520799,0.4317439160411287,723.3538123768036,707.0,-16.353812376803603
34962,0.9,48.0,Grid2401,1.0,88.36109233875216,0.1975798033202672,785.9230759723464,707.0,-78.9230759723464
34963,0.9,48.0,Sobol1,1.0,72.95902506407799,0.4465149246789024,671.4643191898354,707.0,35.53568081016465
34964,0.9,48.0,Sobol2,1.0,72.96923442216358,0.4469742142577189,703.7449621161979,707.0,3.2550378838020606
34965,0.9,48.0,Grid1296,2.0,47.53852557978119,0.7681121846604728,730.5304030100392,707.0,-23.53040301003921
34966,0.9,48.0,Grid2401,2.0,71.03774710338368,0.4813694939624819,778.3252541070665,707.0,-71.32525410706648
34967,0.9,48.0,Sobol1,2.0,39.66527607414732,0.8364054492551287,720.2866272271625,707.0,-13.286627227162512
34968,0.9,48.0,Sobol2,2.0,39.72096309332543,0.8361277781518102,723.3609659107876,707.0,-16.360965910787627
34969,0.9,48.0,Grid1296,3.0,27.173165168064028,0.9242352890809558,708.5,707.0,-1.5
34970,0.9,48.0,Grid2401,3.0,38.8595554049689,0.8448058473419622,749.5,707.0,-42.5
34971,0.9,48.0,Sobol1,3.0,27.311629351693725,0.9224390552193554,726.5,707.0,-19.5
34972,0.9,48.0,Sobol2,3.0,25.497444198869463,0.9324758537273076,730.375,707.0,-23.375
34973,0.9,48.0,Grid1296,4.0,53.59169985765893,0.7052990211571462,692.5,707.0,14.5
34974,0.9,48.0,Grid2401,4.0,28.087187922505453,0.91892327098551,726.75,707.0,-19.75
34975,0.9,48.0,Sobol1,4.0,27.33562094134794,0.9223027303124648,734.75,707.0,-27.75
34976,0.9,48.0,Sobol2,4.0,37.0170000308937,0.857679244469771,756.0,707.0,-49.0
34977,0.9,48.0,Grid1296,5.0,114.16090049617758,-0.3372767222127044,680.8631020053554,707.0,26.13689799464464
34978,0.9,48.0,Grid2401,5.0,58.21007505215603,0.651762114167358,698.0,707.0,9.0
34979,0.9,48.0,Sobol1,5.0,25.15413523714125,0.9342089748313926,726.375,707.0,-19.375
34980,0.9,48.0,Sobol2,5.0,30.40159947845344,0.9040027773731212,732.375,707.0,-25.375
34981,0.9,48.0,Grid1296,6.0,91.92807962940896,0.1328726409884573,707.0806720165065,707.0,-0.0806720165064689
34982,0.9,48.0,Grid2401,6.0,45.15116037350434,0.7904838373927526,754.3101007913101,707.0,-47.310100791310106
34983,0.9,48.0,Sobol1,6.0,94.80243565536324,0.0654837418390544,756.9302473829481,707.0,-49.930247382948096
34984,0.9,48.0,Sobol2,6.0,75.76009689370875,0.4038619469698452,702.7917408172016,707.0,4.208259182798429
34985,0.9,48.0,Grid1296,7.0,96.64208826754276,0.0416610827681281,714.7262639154287,707.0,-7.726263915428717
34986,0.9,48.0,Grid2401,7.0,34.49504628541491,0.8777093754170318,734.943162563487,707.0,-27.94316256348702
34987,0.9,48.0,Sobol1,7.0,77.4808784083568,0.3757810595959406,715.2557090115547,707.0,-8.2557090115547
34988,0.9,48.0,Sobol2,7.0,74.14445929949824,0.4290169622315345,718.073251078351,707.0,-11.07325107835095
34989,0.9,48.0,Grid1296,8.0,102.87152627677663,-0.085867613078123,717.3542328428757,707.0,-10.354232842875716
34990,0.9,48.0,Grid2401,8.0,34.97686999165223,0.8742692273024696,730.786758821162,707.0,-23.78675882116204
34991,0.9,48.0,Sobol1,8.0,74.16199401260157,0.428112416791981,714.0852284341199,707.0,-7.085228434119927
34992,0.9,48.0,Sobol2,8.0,97.267401445543,0.0173464460826041,716.4232026828704,707.0,-9.423202682870397
34993,0.9,48.0,Grid1296,9.0,110.24292041740642,-0.2470616742890234,718.2969912100743,707.0,-11.29699121007434
34994,0.9,48.0,Grid2401,9.0,36.12320521845439,0.8658927503546423,727.0917564073761,707.0,-20.091756407376124
34995,0.9,48.0,Sobol1,9.0,93.88163928616656,0.0835491058067186,711.0983165554899,707.0,-4.098316555489873
34996,0.9,48.0,Sobol2,9.0,123.75220503486857,-0.5906392472058943,716.1362318744405,707.0,-9.136231874440456
34997,0.9,48.0,Grid1296,10.0,124.88159768694184,-0.6002336769624117,717.3054464781708,707.0,-10.30544647817078
34998,0.9,48.0,Grid2401,10.0,38.51211661137624,0.8475685871762855,724.282805160452,707.0,-17.28280516045197
34999,0.9,48.0,Sobol1,10.0,130.5297466544403,-0.771604851373052,709.0117057147108,707.0,-2.0117057147108426
35000,0.9,48.0,Sobol2,10.0,141.0093257943456,-1.0651969462423765,719.2639943928825,707.0,-12.263994392882523
35001,0.9,986.0,Grid1296,1.0,78.45939371480696,0.3682565131210753,750.8989579598311,707.0,-43.89895795983114
35002,0.9,986.0,Grid2401,1.0,92.97374853524263,0.1165433248385197,782.057480524162,707.0,-75.05748052416197
35003,0.9,986.0,Sobol1,1.0,72.83562176258951,0.4478315213835083,674.7652273490287,707.0,32.23477265097131
35004,0.9,986.0,Sobol2,1.0,74.36325565038328,0.4205061482750847,654.6229736911266,707.0,52.37702630887338
35005,0.9,986.0,Grid1296,2.0,49.74327958977104,0.7460666702135492,759.8130195024346,707.0,-52.8130195024346
35006,0.9,986.0,Grid2401,2.0,85.80420100645577,0.2475430166633569,788.6492811229896,707.0,-81.64928112298958
35007,0.9,986.0,Sobol1,2.0,39.22778908469008,0.8398335278287753,699.5274991027421,707.0,7.4725008972578735
35008,0.9,986.0,Sobol2,2.0,39.811087753227085,0.8339112830145637,698.8964780086093,707.0,8.103521991390721
35009,0.9,986.0,Grid1296,3.0,32.87054794882568,0.8891170516962688,722.5,707.0,-15.5
35010,0.9,986.0,Grid2401,3.0,228.26412511637383,-4.325248721649157,740.0,707.0,-33.0
35011,0.9,986.0,Sobol1,3.0,28.902909412467903,0.9130505037513044,757.5,707.0,-50.5
35012,0.9,986.0,Sobol2,3.0,39.72312635715927,0.834644408218207,719.0,707.0,-12.0
35013,0.9,986.0,Grid1296,4.0,50.80464304546102,0.7351148045036937,703.25,707.0,3.75
35014,0.9,986.0,Grid2401,4.0,166.12943368685788,-1.8207054857987743,530.0,707.0,177.0
35015,0.9,986.0,Sobol1,4.0,25.639940766003715,0.9315744996458816,732.0,707.0,-25.0
35016,0.9,986.0,Sobol2,4.0,23.60328303509094,0.9416182820059176,717.5,707.0,-10.5
35017,0.9,986.0,Grid1296,5.0,144.09230538455964,-1.1307498038768364,719.9019478101745,707.0,-12.901947810174534
35018,0.9,986.0,Grid2401,5.0,428.5402115110495,-17.769285186828018,888.5,707.0,-181.5
35019,0.9,986.0,Sobol1,5.0,23.71723549440569,0.9414519980779184,715.703125,707.0,-8.703125
35020,0.9,986.0,Sobol2,5.0,21.89388161066744,0.9497683350713502,721.25634765625,707.0,-14.25634765625
35021,0.9,986.0,Grid1296,6.0,78.24162592795427,0.3717585146980324,692.2920939398955,707.0,14.707906060104506
35022,0.9,986.0,Grid2401,6.0,1504.620064977286,-230.37598046473724,208.6979541563892,707.0,498.3020458436108
35023,0.9,986.0,Sobol1,6.0,131.57607082991532,-0.801929408088838,663.8824249889653,707.0,43.11757501103466
35024,0.9,986.0,Sobol2,6.0,63.8743316493696,0.5724520974445938,725.3271866056303,707.0,-18.327186605630345
35025,0.9,986.0,Grid1296,7.0,86.09723834854591,0.2392721429071546,704.1280090931532,707.0,2.871990906846804
35026,0.9,986.0,Grid2401,7.0,881.3466076226581,-78.3885826390093,601.5406010269762,707.0,105.45939897302378
35027,0.9,986.0,Sobol1,7.0,65.02354739542702,0.5599264519898834,699.4568349972174,707.0,7.543165002782644
35028,0.9,986.0,Sobol2,7.0,59.80141862086852,0.625238459533247,719.7516459940517,707.0,-12.751645994051728
35029,0.9,986.0,Grid1296,8.0,92.10376922764482,0.1294260164591164,709.0072031521049,707.0,-2.007203152104921
35030,0.9,986.0,Grid2401,8.0,710.0947698360717,-50.53439734851928,675.5360379463054,707.0,31.46396205369456
35031,0.9,986.0,Sobol1,8.0,67.92581341201358,0.5197651839134321,709.2376339337129,707.0,-2.237633933712914
35032,0.9,986.0,Sobol2,8.0,83.3590210465747,0.2718225028405427,716.4588076121063,707.0,-9.458807612106284
35033,0.9,986.0,Grid1296,9.0,93.1604280975689,0.1093361440018345,710.2318650239033,707.0,-3.2318650239033104
35034,0.9,986.0,Grid2401,9.0,610.6960078909289,-37.11665102329199,694.2215525439865,707.0,12.77844745601351
35035,0.9,986.0,Sobol1,9.0,78.9767392920496,0.350794269108005,700.105929355886,707.0,6.894070644113981
35036,0.9,986.0,Sobol2,9.0,118.90731824180756,-0.4816622337975709,714.7290582713241,707.0,-7.729058271324106
35037,0.9,986.0,Grid1296,10.0,93.22241286992512,0.1081505341067851,710.5074099543262,707.0,-3.507409954326249
35038,0.9,986.0,Grid2401,10.0,579.0824254178893,-33.27246514078378,654.1977465278724,707.0,52.80225347212763
35039,0.9,986.0,Sobol1,10.0,100.35496623263334,-0.048242309957758,690.8544379640148,707.0,16.145562035985222
35040,0.9,986.0,Sobol2,10.0,156.94847492770944,-1.5813461292507025,713.9520292057488,707.0,-6.952029205748772
35041,0.9,829.0,Grid1296,1.0,75.61729506968582,0.4133814129133752,734.962657177288,707.0,-27.96265717728795
35042,0.9,829.0,Grid2401,1.0,87.38962263792953,0.2187528204722861,775.8559707672812,707.0,-68.85597076728118
35043,0.9,829.0,Sobol1,1.0,72.87161864287978,0.4440916964672585,663.4096673500638,707.0,43.59033264993616
35044,0.9,829.0,Sobol2,1.0,74.96129176322506,0.4129411473912138,655.412799511505,707.0,51.587200488495
35045,0.9,829.0,Grid1296,2.0,47.6825721593561,0.7667439629280727,746.5259315533715,707.0,-39.52593155337149
35046,0.9,829.0,Grid2401,2.0,71.00485802231954,0.4842433204764166,777.2864414629731,707.0,-70.28644146297313
35047,0.9,829.0,Sobol1,2.0,41.03497803113366,0.8237233700831912,697.6443270151566,707.0,9.355672984843409
35048,0.9,829.0,Sobol2,2.0,38.9671052121596,0.8413632492547818,706.3735356896451,707.0,0.6264643103548906
35049,0.9,829.0,Grid1296,3.0,29.52248817778799,0.9105831310854992,736.5,707.0,-29.5
35050,0.9,829.0,Grid2401,3.0,37.320583850755845,0.857516165885575,736.5,707.0,-29.5
35051,0.9,829.0,Sobol1,3.0,30.477716156999307,0.9027586076405828,731.5,707.0,-24.5
35052,0.9,829.0,Sobol2,3.0,36.10758310480297,0.8637914540981796,662.0,707.0,45.0
35053,0.9,829.0,Grid1296,4.0,47.36438629054919,0.769846611986953,690.375,707.0,16.625
35054,0.9,829.0,Grid2401,4.0,36.04219449942996,0.8671103411804381,713.671875,707.0,-6.671875
35055,0.9,829.0,Sobol1,4.0,32.59607362781405,0.8887712878706924,716.0,707.0,-9.0
35056,0.9,829.0,Sobol2,4.0,24.693840102852523,0.93629334814924,716.28125,707.0,-9.28125
35057,0.9,829.0,Grid1296,5.0,147.08613090416858,-1.2195094145913954,606.6062905238537,707.0,100.39370947614634
35058,0.9,829.0,Grid2401,5.0,72.16367865944004,0.4672713393019229,693.0,707.0,14.0
35059,0.9,829.0,Sobol1,5.0,23.50935838307132,0.94214140523325,711.8125,707.0,-4.8125
35060,0.9,829.0,Sobol2,5.0,23.828626697712277,0.9406793986594753,728.2265625,707.0,-21.2265625
35061,0.9,829.0,Grid1296,6.0,100.39299640308708,-0.0339996146334391,673.2214503715991,707.0,33.778549628400924
35062,0.9,829.0,Grid2401,6.0,173.39089415352024,-2.075539483760583,663.2038782816898,707.0,43.796121718310246
35063,0.9,829.0,Sobol1,6.0,191.09251614114,-2.8227305408920453,675.5192802478196,707.0,31.48071975218045
35064,0.9,829.0,Sobol2,6.0,64.99165044314846,0.5587114597982644,727.3587570478735,707.0,-20.358757047873496
35065,0.9,829.0,Grid1296,7.0,98.98857200864089,-0.005272175316199,689.2649495711303,707.0,17.735050428869727
35066,0.9,829.0,Grid2401,7.0,153.45221615487688,-1.4088794363102486,682.3851524691718,707.0,24.61484753082823
35067,0.9,829.0,Sobol1,7.0,84.39905400530236,0.2543045620495374,665.8701354885857,707.0,41.129864511414326
35068,0.9,829.0,Sobol2,7.0,54.01782096469151,0.6951532004706645,762.1772414993275,707.0,-55.177241499327465
35069,0.9,829.0,Grid1296,8.0,111.32461295497316,-0.2714401782518818,702.8172625420343,707.0,4.182737457965686
35070,0.9,829.0,Grid2401,8.0,126.38924909710327,-0.6341390256583874,690.0688794201168,707.0,16.931120579883213
35071,0.9,829.0,Sobol1,8.0,82.2144192836327,0.2924089752805998,684.6401219283366,707.0,22.35987807166339
35072,0.9,829.0,Sobol2,8.0,68.98011480078476,0.502886745021226,770.7239486049393,707.0,-63.72394860493933
35073,0.9,829.0,Grid1296,9.0,122.9963636111902,-0.5520227640670137,716.7661761592644,707.0,-9.766176159264432
35074,0.9,829.0,Grid2401,9.0,118.803807811554,-0.4438745302319211,693.822199748396,707.0,13.177800251604026
35075,0.9,829.0,Sobol2,9.0,79.11019394227124,0.3461585996199547,773.5985695553131,707.0,-66.59856955531313
35076,0.9,829.0,Grid1296,10.0,150.05410714168642,-1.309985839179951,731.0898053762371,707.0,-24.08980537623711
35077,0.9,829.0,Grid2401,10.0,117.36490029429852,-0.4091109922129552,695.8749172831039,707.0,11.125082716896143
35078,0.9,829.0,Sobol1,10.0,109.16330351024084,-0.247497454779114,713.7974587309368,707.0,-6.797458730936796
35079,0.9,829.0,Sobol2,10.0,90.5712503849454,0.1429853526616461,776.7244182637037,707.0,-69.72441826370368
35080,0.9,996.0,Grid1296,1.0,75.99218488332055,0.4058155671192244,744.2804913571546,707.0,-37.280491357154574
35081,0.9,996.0,Grid2401,1.0,92.80541864228358,0.1183627389312543,781.3966325793008,707.0,-74.39663257930079
35082,0.9,996.0,Sobol1,1.0,70.99400263936099,0.4783678726811148,703.3835041103387,707.0,3.616495889661337
35083,0.9,996.0,Sobol2,1.0,73.3902907793752,0.4399628649726211,671.1954755618945,707.0,35.804524438105545
35084,0.9,996.0,Grid1296,2.0,46.78704846288268,0.7747656085029054,765.9504109432119,707.0,-58.95041094321186
35085,0.9,996.0,Grid2401,2.0,77.46684263482574,0.3857078304097893,785.5385880078956,707.0,-78.53858800789556
35086,0.9,996.0,Sobol1,2.0,40.13665825546551,0.8332739626143733,721.3575101442447,707.0,-14.357510144244657
35087,0.9,996.0,Sobol2,2.0,39.64758697101567,0.8365544393108142,713.0050568074112,707.0,-6.005056807411165
35088,0.9,996.0,Grid1296,3.0,28.89835604384773,0.9140729935526032,724.1539614848243,707.0,-17.153961484824322
35089,0.9,996.0,Grid2401,3.0,34.61062158563928,0.8773797869369893,682.0,707.0,25.0
35090,0.9,996.0,Sobol1,3.0,28.77430249513908,0.9143099064849506,734.25,707.0,-27.25
35091,0.9,996.0,Sobol2,3.0,26.42721650827852,0.9273823059620562,755.5,707.0,-48.5
35092,0.9,996.0,Grid1296,4.0,53.50601645421911,0.7054299120155432,734.875,707.0,-27.875
35093,0.9,996.0,Grid2401,4.0,71.35460114813016,0.4788206088933109,680.25,707.0,26.75
