,ratio,rndint,dataset,rmse,mape,r2
2365,0.6,582.0,Grid2401,93.31380742179034,0.10550152421208893,0.14098462622432884
2366,0.6,582.0,Sobol1,72.87619165790622,0.09620210047388904,0.4268343523896694
2367,0.6,582.0,Sobol2,72.6489460581912,0.0953073146713934,0.428685705821662
2368,0.6,731.0,Grid1296,76.05850745400924,0.09219425617563516,0.41629238955057335
2369,0.6,731.0,Grid2401,93.26798650826447,0.10548613315852318,0.13755613965302438
2370,0.6,731.0,Sobol1,72.29141784656721,0.09523142645146168,0.4465387222555912
2371,0.6,731.0,Sobol2,73.95709273707044,0.09721241404424107,0.4043399568844124
2372,0.6,249.0,Grid1296,76.0009613170844,0.09221298231337398,0.42043134301938667
2373,0.6,249.0,Grid2401,92.69464961286245,0.10460442500075738,0.15766433821217063
2374,0.6,249.0,Sobol1,72.36476494121104,0.09493525953286232,0.43594108574779267
2375,0.6,249.0,Sobol2,73.1838723218888,0.09662969622253595,0.42058539580980137
2376,0.6,791.0,Grid1296,78.51808688210387,0.09270650388011331,0.37999312692344933
2377,0.6,791.0,Grid2401,93.88604884611412,0.10572953860631906,0.1306526509380429
2378,0.6,791.0,Sobol1,72.49920051415047,0.0954789518057343,0.43725833961545935
2379,0.6,791.0,Sobol2,73.04482012766383,0.09641652793018787,0.4214941792950704
2380,0.6,35.0,Grid1296,75.96143395870416,0.09277264515179635,0.4180000940511106
2381,0.6,35.0,Grid2401,93.70839812431285,0.10591786725228532,0.13199528770940738
2382,0.6,35.0,Sobol1,72.2967941899118,0.09507992534385805,0.43715289766422105
2383,0.6,35.0,Sobol2,72.61586778647103,0.09569849227600757,0.4373660855162458
2384,0.6,180.0,Grid1296,76.11131320200461,0.09220453495376761,0.4172342279689156
2385,0.6,180.0,Grid2401,94.39146664363822,0.1065061340007135,0.12118347218564562
2386,0.6,180.0,Sobol1,72.67064130571504,0.09535349821340247,0.42788201413226423
2387,0.6,180.0,Sobol2,73.59829952849574,0.09722347607571091,0.4129427264010431
2388,0.6,510.0,Grid1296,77.99558788568284,0.09347084283854477,0.38791880415378555
2389,0.6,510.0,Grid2401,95.38936559734425,0.10767840814814021,0.10235855142572392
2390,0.6,510.0,Sobol1,71.24254416589372,0.09312689848223316,0.4575870550318628
2391,0.6,510.0,Sobol2,74.43276935770444,0.09790055968959085,0.3940555775089799
2392,0.6,593.0,Grid1296,76.89189702735773,0.09300705036086367,0.4065587309659433
2393,0.6,593.0,Grid2401,94.50800779383393,0.10648604443677592,0.1229700615156335
2394,0.6,593.0,Sobol1,71.52285712991947,0.09324308362969616,0.4539663550383082
2395,0.6,593.0,Sobol2,74.36171967150315,0.09824333255550197,0.3942822163593386
2396,0.6,634.0,Grid1296,74.93946476644396,0.09239332677383916,0.43321506180179603
2397,0.6,634.0,Grid2401,92.93710875645728,0.10505557924536608,0.15050291151994222
2398,0.6,634.0,Sobol1,72.60957064264583,0.0955727733581381,0.43680655671242063
2399,0.6,634.0,Sobol2,73.4352031638128,0.09658426750780949,0.4212216162817203
2400,0.65,678.0,Grid1296,75.6374385193733,0.09168645431178296,0.4215823874071075
2401,0.65,678.0,Grid2401,96.11903859472895,0.1077857633024406,0.0874585732239529
2402,0.65,678.0,Sobol1,72.67408706676882,0.09597585269016658,0.4343010781081088
2403,0.65,678.0,Sobol2,73.10867441453513,0.09607692521763658,0.4275016002920142
2404,0.65,147.0,Grid1296,76.31211636603297,0.09221919395785477,0.41118494154161156
2405,0.65,147.0,Grid2401,92.62716810887217,0.10436763690023543,0.14980871056225165
2406,0.65,147.0,Sobol1,72.66281672770837,0.0959457056439522,0.43027479178315586
2407,0.65,147.0,Sobol2,73.37883110206015,0.09670081918941212,0.41898492790985264
2408,0.65,561.0,Grid1296,76.23261458176263,0.09310572552432116,0.4110717492507858
2409,0.65,561.0,Grid2401,95.61845093365412,0.10735754732127145,0.09880442369916365
2410,0.65,561.0,Sobol1,72.55624684972219,0.0955701247781914,0.432029209090917
2411,0.65,561.0,Sobol2,73.63611184840659,0.09678740884398997,0.416499965972717
2412,0.65,237.0,Grid1296,77.88154576040397,0.09239584228572452,0.3875297992498762
2413,0.65,237.0,Grid2401,95.6062429908123,0.1071505946291808,0.09710133995018788
2414,0.65,237.0,Sobol1,71.84649787022715,0.0942217942334272,0.45843324877686054
2415,0.65,237.0,Sobol2,74.1516720576874,0.09800814162497373,0.4027301136473769
2416,0.65,588.0,Grid1296,74.62259782017621,0.09332836512915528,0.43459619807123717
2417,0.65,588.0,Grid2401,93.2321019064562,0.1050256111147799,0.13808090936038797
2418,0.65,588.0,Sobol1,72.6684658754874,0.0954987913522615,0.4320537392383419
2419,0.65,588.0,Sobol2,74.97699513246303,0.09876097054786818,0.3845075281261736
2420,0.65,951.0,Grid1296,76.43533079268167,0.09150445041083254,0.4133616582739046
2421,0.65,951.0,Grid2401,94.16834111530045,0.10593568035945321,0.1271517971160433
2422,0.65,951.0,Sobol1,72.12815623431335,0.09481454433636032,0.45554113167748034
2423,0.65,951.0,Sobol2,73.569217227595,0.09704334617646794,0.4133959496873286
2424,0.65,490.0,Grid1296,76.00284282369869,0.09235003624046277,0.4167443225943124
2425,0.65,490.0,Grid2401,94.24074636707627,0.10594627049926061,0.11737520374929467
2426,0.65,490.0,Sobol1,72.86411129898676,0.09561132836866046,0.42395735052763595
2427,0.65,490.0,Sobol2,73.93508143508585,0.09784993154170724,0.41175768253642653
2428,0.65,395.0,Grid1296,78.1944021357153,0.09241464968760432,0.38598434493877587
2429,0.65,395.0,Grid2401,94.34929538478929,0.10642152508847685,0.11475610522555435
2430,0.65,395.0,Sobol1,72.85024911886707,0.09602992865815212,0.43361698977202334
2431,0.65,395.0,Sobol2,73.37147969679285,0.09653932131063074,0.4177676572878155
2432,0.65,877.0,Grid1296,76.22841157907169,0.0932207810700517,0.4124570837707934
2433,0.65,877.0,Grid2401,95.65756631371629,0.10720269859930336,0.09772003855307576
2434,0.65,877.0,Sobol1,72.38277149112938,0.09500216137250779,0.4433053436089188
2435,0.65,877.0,Sobol2,73.78964500570537,0.09746895612181188,0.4115224685691925
2436,0.65,297.0,Grid1296,74.5181381279549,0.09177475164112271,0.43519559050461154
2437,0.65,297.0,Grid2401,93.45314172372402,0.10532776466185599,0.1367899536779874
2438,0.65,297.0,Sobol1,73.01294081743424,0.09615533221469409,0.4266754179880691
2439,0.65,297.0,Sobol2,73.75763636570207,0.09664730436261734,0.41298190596194884
2440,0.65,721.0,Grid1296,76.20720456927867,0.0926749779982687,0.41167393239608563
2441,0.65,721.0,Grid2401,92.25489308894291,0.10392331209880974,0.15723061998449306
2442,0.65,721.0,Sobol1,71.62466330350018,0.09396970490497283,0.4556598803878079
2443,0.65,721.0,Sobol2,74.57899495242259,0.09812989995650558,0.39524269290034064
2444,0.65,711.0,Grid1296,74.71779734476868,0.09184041179292601,0.43541471200721116
2445,0.65,711.0,Grid2401,94.836583977308,0.10633360688080272,0.10920116326001705
2446,0.65,711.0,Sobol1,73.13455928476762,0.09619287179020923,0.4236562238617657
2447,0.65,711.0,Sobol2,73.1573077642137,0.09636464312195252,0.42705335365755803
2448,0.65,985.0,Grid1296,75.0877159755465,0.09227169182478351,0.4260695277452694
2449,0.65,985.0,Grid2401,92.4215609022605,0.10391582618220255,0.15093541123694598
2450,0.65,985.0,Sobol1,72.53137203584802,0.09559364602417467,0.4414975617558978
2451,0.65,985.0,Sobol2,74.5119275517295,0.09819180185311904,0.39853060729269085
2452,0.65,171.0,Grid1296,77.87810863022824,0.09236226285132781,0.3904791970217235
2453,0.65,171.0,Grid2401,93.878703505236,0.10513454910641812,0.13106045365203556
2454,0.65,171.0,Sobol1,71.6274233178047,0.09377527324283709,0.4569883662312084
2455,0.65,171.0,Sobol2,73.60389296871405,0.0970227648955971,0.41420388500314376
2456,0.65,75.0,Grid1296,78.14372388559059,0.09248312877448764,0.3842099178370255
2457,0.65,75.0,Grid2401,93.15305671645103,0.10522972080683851,0.140608040636245
2458,0.65,75.0,Sobol1,72.32816668617065,0.09504931569768096,0.43163640515520774
2459,0.65,75.0,Sobol2,73.70121840736812,0.09712223869109968,0.4172150968360987
2460,0.65,16.0,Grid1296,75.23356890590324,0.09142959477719442,0.4263338439211237
2461,0.65,16.0,Grid2401,92.94031348568976,0.1046421095867509,0.14835415876483038
2462,0.65,16.0,Sobol1,73.02955236698804,0.09595167820523705,0.4264587082463176
2463,0.65,16.0,Sobol2,74.09512291538124,0.09804230185552715,0.4079714051722466
2464,0.65,669.0,Grid1296,75.14151042100906,0.09111051595708909,0.43055186888271924
2465,0.65,669.0,Grid2401,93.9817727433616,0.10549855207791832,0.12936422508947787
2466,0.65,669.0,Sobol1,73.02078246602571,0.09658551466491845,0.42499135535004606
2467,0.65,669.0,Sobol2,72.43653098507352,0.09501827574739781,0.4368081205944544
2468,0.65,530.0,Grid1296,76.9767978703857,0.09179691793359511,0.40244364886803774
2469,0.65,530.0,Grid2401,94.71424607678819,0.10641061747962174,0.11401837308727258
2470,0.65,530.0,Sobol1,72.7447704232934,0.09570817952837773,0.43599850389917993
2471,0.65,530.0,Sobol2,74.60295778865012,0.09767544756509841,0.39277115873393575
2472,0.65,999.0,Grid1296,77.4426126257598,0.09230153986689021,0.39533258963637274
2473,0.65,999.0,Grid2401,94.52074807474574,0.10572920478036656,0.12007817910188745
2474,0.65,999.0,Sobol1,72.63115784164107,0.09573994621987783,0.4302007737080644
2475,0.65,999.0,Sobol2,73.94803603074702,0.09762136518661224,0.407437333555398
2476,0.65,794.0,Grid1296,75.86209705813839,0.09124268543321187,0.4201478122285671
2477,0.65,794.0,Grid2401,93.35858132903843,0.10569470031285194,0.13630929539451409
2478,0.65,794.0,Sobol1,72.85144555749777,0.0959778952161542,0.44050042828618086
2479,0.65,794.0,Sobol2,72.78520393921372,0.09544219765077845,0.42863671686058236
2480,0.65,936.0,Grid1296,75.47911088640812,0.09249456809948481,0.4251881734380558
2481,0.65,936.0,Grid2401,93.26661438674704,0.10512326935581706,0.1352657901504083
2482,0.65,936.0,Sobol1,71.73393314005448,0.0939168435441008,0.4574653461005468
2483,0.65,936.0,Sobol2,73.39536138639421,0.09680436948088354,0.41482551892746566
2484,0.65,111.0,Grid1296,76.35588736114916,0.09116702225614132,0.413764308484856
2485,0.65,111.0,Grid2401,92.52427099376249,0.10442378892734232,0.15666653729922153
2486,0.65,111.0,Sobol1,72.18766903847535,0.09464430708573718,0.44287633588497577
2487,0.65,111.0,Sobol2,74.99433329424531,0.09882461553675363,0.3981079361332964
2488,0.65,816.0,Grid1296,76.03354446245689,0.09153193753939065,0.41676089931657234
2489,0.65,816.0,Grid2401,92.24291270943938,0.10432687095985578,0.15206039091608015
2490,0.65,816.0,Sobol1,71.98827775854116,0.09426665809853245,0.44861001443494053
2491,0.65,816.0,Sobol2,74.89147667283444,0.09889573401928418,0.38912932235350883
2492,0.65,968.0,Grid1296,74.76746255879334,0.09224186946240599,0.43164964774644854
2493,0.65,968.0,Grid2401,94.89113907036422,0.10691624835591648,0.11173865902706681
2494,0.65,968.0,Sobol1,71.91474942465017,0.09444498550016754,0.44681651357157326
2495,0.65,968.0,Sobol2,73.80456454121347,0.09702177086302154,0.416384070223475
2496,0.65,48.0,Grid1296,76.27378736263002,0.09235740977274644,0.414091758603399
2497,0.65,48.0,Grid2401,94.14638578328808,0.10579326187825522,0.12119957670145509
2498,0.65,48.0,Sobol1,72.82965267075865,0.09578109619580576,0.42970784994080236
2499,0.65,48.0,Sobol2,72.15444302891086,0.09490550772908109,0.44580729780011563
2500,0.65,986.0,Grid1296,75.27731480306272,0.09225257969125462,0.42712286615200146
2501,0.65,986.0,Grid2401,94.42668142393535,0.1061086395927952,0.11972259162275045
2502,0.65,986.0,Sobol1,72.60509328471724,0.09581886036445295,0.4388371003838152
2503,0.65,986.0,Sobol2,73.23326711498541,0.09659376306403511,0.4242836665546109
2504,0.65,829.0,Grid1296,76.16866840999633,0.09299946657775227,0.4119430223620547
2505,0.65,829.0,Grid2401,96.5312912374344,0.10814818201547344,0.07442930390772384
2506,0.65,829.0,Sobol1,72.9737177233071,0.09639702494984449,0.427125655993547
2507,0.65,829.0,Sobol2,72.82298000345013,0.0956317137811931,0.4332108800689939
2508,0.65,996.0,Grid1296,75.26051664662344,0.0917108060923543,0.43037529676957564
2509,0.65,996.0,Grid2401,95.48330924530266,0.10712208281587776,0.09627973754184938
2510,0.65,996.0,Sobol1,71.7555238585477,0.09414142526572314,0.45377250673700864
2511,0.65,996.0,Sobol2,73.51257467335896,0.09653667808852572,0.42074926697021464
2512,0.65,272.0,Grid1296,75.77732638470992,0.09177175785283505,0.4204211368660825
2513,0.65,272.0,Grid2401,92.32825609508772,0.10373997295281798,0.15539491322724996
2514,0.65,272.0,Sobol1,72.39038423973933,0.09511522346733765,0.44043979080289075
2515,0.65,272.0,Sobol2,74.34040266208827,0.09818835764482306,0.40177302051877717
2516,0.65,759.0,Grid1296,75.83443104369161,0.09157180970152558,0.4206621623071414
2517,0.65,759.0,Grid2401,92.9874706155984,0.10481645165816604,0.14419495540629468
2518,0.65,759.0,Sobol1,73.45802684343012,0.09650993803231916,0.41998683583185625
2519,0.65,759.0,Sobol2,73.22173799931667,0.09658985670175704,0.4282730195246456
2520,0.65,390.0,Grid1296,76.32636301779917,0.09205425482309366,0.41153505472230545
2521,0.65,390.0,Grid2401,94.87497392508259,0.10669215370083988,0.10771483153125527
2522,0.65,390.0,Sobol1,71.7660029866933,0.0942698585822363,0.45470402426425416
2523,0.65,390.0,Sobol2,73.38476030789698,0.09685267857511333,0.42315800340111687
2524,0.65,930.0,Grid1296,75.28750890426677,0.0916127136148316,0.42963360130445605
2525,0.65,930.0,Grid2401,92.50493516981544,0.10412831624868253,0.15607307320392083
2526,0.65,930.0,Sobol1,72.25880509660487,0.09515329797930076,0.44417975127628817
2527,0.65,930.0,Sobol2,74.5232720625413,0.09830359179775668,0.3946992910761561
2528,0.65,633.0,Grid1296,75.28505091531983,0.09180864985586853,0.4274336849908923
2529,0.65,633.0,Grid2401,94.08314097084727,0.10551540167704083,0.12208350941454471
2530,0.65,633.0,Sobol1,72.97659227359811,0.09614916826608153,0.4259105396502679
2531,0.65,633.0,Sobol2,73.61822286788714,0.09728564455304582,0.4197851574396838
2532,0.65,928.0,Grid1296,78.04687495042245,0.09235938495305582,0.3880843870824344
2533,0.65,928.0,Grid2401,92.0400859902788,0.10413518632965629,0.15867531851575556
2534,0.65,928.0,Sobol1,71.97279632326618,0.09453871102960257,0.4488900627215383
2535,0.65,928.0,Sobol2,73.57753584623946,0.09702821934190609,0.4124636844888202
2536,0.65,854.0,Grid1296,76.41097850583823,0.09178772109900026,0.4104706081920737
2537,0.65,854.0,Grid2401,94.89590497665311,0.10655263839701251,0.10839751137123599
2538,0.65,854.0,Sobol1,73.04540674913464,0.09623018570793415,0.426376270808304
2539,0.65,854.0,Sobol2,74.80880422281747,0.09854098679565336,0.3971631727196272
2540,0.65,554.0,Grid1296,75.44922224745322,0.09212916110717681,0.42399269769366843
2541,0.65,554.0,Grid2401,91.602606827016,0.10291065721683101,0.16963712548218512
2542,0.65,554.0,Sobol1,72.6429957791202,0.09560994464370647,0.4380129894893855
2543,0.65,554.0,Sobol2,74.11241916860784,0.09771737584528702,0.4079444971080459
2544,0.65,562.0,Grid1296,74.46574757842195,0.09100976894433478,0.4395054292017282
2545,0.65,562.0,Grid2401,94.68680049151082,0.10653198312292719,0.11465343542958273
2546,0.65,562.0,Sobol1,71.68547886960215,0.09374723360142632,0.46036704504103676
2547,0.65,562.0,Sobol2,73.70033965972243,0.09725048627660927,0.4059193750720693
2548,0.65,78.0,Grid1296,76.33181476157715,0.09162924400931034,0.41327026033933
2549,0.65,78.0,Grid2401,95.1063943373068,0.10726623357212338,0.10265345865858111
2550,0.65,78.0,Sobol1,72.72083894340982,0.09578399813690443,0.43279910414780265
2551,0.65,78.0,Sobol2,73.4283883106167,0.09675685522537507,0.4179206623828601
2552,0.65,222.0,Grid1296,75.33546867009424,0.09124732966569887,0.4278326646381342
2553,0.65,222.0,Grid2401,92.95895097156439,0.10470594236790383,0.14353224961766753
2554,0.65,222.0,Sobol1,72.21847367959452,0.09482553142959181,0.43979145080076765
2555,0.65,222.0,Sobol2,72.91127942352755,0.09605267816736339,0.42226973356766706
2556,0.65,294.0,Grid1296,77.14942515532618,0.0921962213764146,0.3997624554359075
2557,0.65,294.0,Grid2401,93.17211491363307,0.10477617080075914,0.13979643645311868
2558,0.65,294.0,Sobol1,71.79623839379796,0.09448191270641557,0.4486397944370695
2559,0.65,294.0,Sobol2,72.63690718134936,0.09561235455878654,0.4280412780451631
2560,0.65,725.0,Grid1296,75.6751887487599,0.09177917439147426,0.419471316511665
2561,0.65,725.0,Grid2401,91.82134377010303,0.10380523158448758,0.16579446284526655
2562,0.65,725.0,Sobol1,72.93069890333753,0.09620516684798835,0.42318885058280653
2563,0.65,725.0,Sobol2,72.72661763194859,0.09550815323179111,0.42888070504660536
2564,0.65,582.0,Grid1296,75.709596944002,0.09169092770418587,0.42119570190541133
2565,0.65,582.0,Grid2401,93.61758234559085,0.10588586448774913,0.12956624912551262
2566,0.65,582.0,Sobol1,72.47596785961521,0.09546158521732356,0.43866040243758575
2567,0.65,582.0,Sobol2,72.96727504966076,0.09580802495685832,0.4262256974698584
2568,0.65,731.0,Grid1296,75.86039785662508,0.09181131358872087,0.4177002188230772
2569,0.65,731.0,Grid2401,92.80785099668952,0.10468982356467436,0.14150746116703572
2570,0.65,731.0,Sobol1,72.62442846334572,0.09589788579330293,0.44436500569596327
2571,0.65,731.0,Sobol2,74.36515883214271,0.09804451181149718,0.4013580358953429
2572,0.65,249.0,Grid1296,76.23954278268752,0.09181552714331719,0.41532120870555356
2573,0.65,249.0,Grid2401,92.15205713632831,0.10364309113626616,0.16136705702688525
2574,0.65,249.0,Sobol1,72.08024769405301,0.09443838684953879,0.4472372800713661
2575,0.65,249.0,Sobol2,73.3770185169687,0.09688208777302894,0.42165786726781807
2576,0.65,791.0,Grid1296,78.37194800669589,0.09262190495331457,0.37903488740665503
2577,0.65,791.0,Grid2401,93.70076903984103,0.10544822908831511,0.1273820226107465
2578,0.65,791.0,Sobol1,72.48397716948332,0.09546421241868558,0.43908236742873186
2579,0.65,791.0,Sobol2,73.09000282464383,0.09659725205090193,0.4222289997123788
2580,0.65,35.0,Grid1296,75.39299477922823,0.09246474473139614,0.42274644344996937
2581,0.65,35.0,Grid2401,93.31968916827638,0.1051258426816491,0.13334677937366968
2582,0.65,35.0,Sobol1,72.88965805424392,0.0963358057670356,0.42860135183798653
2583,0.65,35.0,Sobol2,72.7810372239953,0.09611170697869666,0.4363504297709435
2584,0.65,180.0,Grid1296,76.33543412404252,0.09228761374352919,0.41184009887339135
2585,0.65,180.0,Grid2401,93.35006739964896,0.10513931252069102,0.13396396326428317
2586,0.65,180.0,Sobol1,72.64365234663583,0.09546852616900361,0.4344845892873601
2587,0.65,180.0,Sobol2,73.9180316088741,0.09759920656821758,0.40858006851040674
2588,0.65,510.0,Grid1296,78.94835411870832,0.0939564927375431,0.37185336580615813
2589,0.65,510.0,Grid2401,94.4857690131836,0.10651924654298515,0.1132189780096341
2590,0.65,510.0,Sobol1,71.27569578427259,0.09329141551610066,0.462697271518281
2591,0.65,510.0,Sobol2,73.87549835019813,0.09726717094855461,0.4081634157253716
2592,0.65,593.0,Grid1296,77.26350742203815,0.09280796442149589,0.39888440220124455
2593,0.65,593.0,Grid2401,93.09874406442732,0.10476342262232527,0.14168233491411653
2594,0.65,593.0,Sobol1,71.7945897187132,0.0937703433625872,0.45022750768436537
2595,0.65,593.0,Sobol2,74.25921772129989,0.09817556120799055,0.4016422108065786
2596,0.65,634.0,Grid1296,75.28957176110256,0.09233411246604914,0.42632415420463043
2597,0.65,634.0,Grid2401,92.33359118688438,0.10399561432989196,0.15517192498539856
