,ratio,rndint,dataset,prediction,target,diff
1133,0.3,928.0,Grid2401,776.8994222030245,707.0,-69.89942220302453
1134,0.3,928.0,Sobol1,677.7175100104008,707.0,29.282489989599185
1135,0.3,928.0,Sobol2,664.2378981831649,707.0,42.76210181683507
1136,0.3,854.0,Grid1296,739.8929680486744,707.0,-32.89296804867445
1137,0.3,854.0,Grid2401,780.4467734697275,707.0,-73.44677346972753
1138,0.3,854.0,Sobol1,677.2817689151934,707.0,29.718231084806575
1139,0.3,854.0,Sobol2,662.604072767224,707.0,44.39592723277599
1140,0.3,554.0,Grid1296,738.811012585307,707.0,-31.811012585307026
1141,0.3,554.0,Grid2401,778.2364326450777,707.0,-71.23643264507768
1142,0.3,554.0,Sobol1,679.0766388922673,707.0,27.923361107732717
1143,0.3,554.0,Sobol2,664.7281536639885,707.0,42.27184633601155
1144,0.3,562.0,Grid1296,733.7259560504806,707.0,-26.72595605048059
1145,0.3,562.0,Grid2401,777.3054624977523,707.0,-70.30546249775227
1146,0.3,562.0,Sobol1,677.6804953903045,707.0,29.319504609695514
1147,0.3,562.0,Sobol2,662.9435042407854,707.0,44.05649575921461
1148,0.3,78.0,Grid1296,743.6728505899919,707.0,-36.67285058999187
1149,0.3,78.0,Grid2401,780.2119389382899,707.0,-73.2119389382899
1150,0.3,78.0,Sobol1,678.2106605516245,707.0,28.789339448375472
1151,0.3,78.0,Sobol2,672.1520437171987,707.0,34.847956282801306
1152,0.3,222.0,Grid1296,734.6798751515845,707.0,-27.679875151584497
1153,0.3,222.0,Grid2401,778.7464286471967,707.0,-71.7464286471967
1154,0.3,222.0,Sobol1,680.8662502551056,707.0,26.13374974489443
1155,0.3,222.0,Sobol2,664.8611279486237,707.0,42.138872051376325
1156,0.3,294.0,Grid1296,740.7777722275198,707.0,-33.77777222751979
1157,0.3,294.0,Grid2401,775.5445491048956,707.0,-68.54454910489562
1158,0.3,294.0,Sobol1,678.4758531800339,707.0,28.524146819966063
1159,0.3,294.0,Sobol2,668.1975025873003,707.0,38.80249741269972
1160,0.3,725.0,Grid1296,743.6388388522546,707.0,-36.638838852254594
1161,0.3,725.0,Grid2401,777.4380558893533,707.0,-70.43805588935334
1162,0.3,725.0,Sobol1,677.8321881327599,707.0,29.16781186724006
1163,0.3,725.0,Sobol2,666.0508006635611,707.0,40.94919933643894
1164,0.3,582.0,Grid1296,743.4720429713224,707.0,-36.47204297132237
1165,0.3,582.0,Grid2401,778.6070877724092,707.0,-71.60708777240916
1166,0.3,582.0,Sobol1,679.458431325888,707.0,27.541568674112
1167,0.3,582.0,Sobol2,665.103383499367,707.0,41.896616500632945
1168,0.3,731.0,Grid1296,738.0782141487512,707.0,-31.078214148751158
1169,0.3,731.0,Grid2401,777.1504858374984,707.0,-70.15048583749842
1170,0.3,731.0,Sobol1,680.1095240889246,707.0,26.89047591107544
1171,0.3,731.0,Sobol2,659.6043480314769,707.0,47.39565196852311
1172,0.3,249.0,Grid1296,738.0905263526795,707.0,-31.09052635267949
1173,0.3,249.0,Grid2401,776.908926873678,707.0,-69.90892687367796
1174,0.3,249.0,Sobol1,679.1848078375685,707.0,27.815192162431458
1175,0.3,249.0,Sobol2,665.8208256756845,707.0,41.179174324315454
1176,0.3,791.0,Grid1296,737.6108250054424,707.0,-30.610825005442393
1177,0.3,791.0,Grid2401,777.0698277529078,707.0,-70.06982775290783
1178,0.3,791.0,Sobol1,679.041331866969,707.0,27.958668133030983
1179,0.3,791.0,Sobol2,662.1597535393876,707.0,44.840246460612434
1180,0.3,35.0,Grid1296,741.2220120482206,707.0,-34.22201204822056
1181,0.3,35.0,Grid2401,774.683951542767,707.0,-67.68395154276698
1182,0.3,35.0,Sobol1,673.8581402801713,707.0,33.141859719828744
1183,0.3,35.0,Sobol2,664.0885674747508,707.0,42.91143252524921
1184,0.3,180.0,Grid1296,738.1910815922172,707.0,-31.191081592217188
1185,0.3,180.0,Grid2401,777.2001906298217,707.0,-70.20019062982169
1186,0.3,180.0,Sobol1,676.2551847709401,707.0,30.744815229059896
1187,0.3,180.0,Sobol2,668.7453589627025,707.0,38.25464103729746
1188,0.3,510.0,Grid1296,739.1917561347179,707.0,-32.191756134717934
1189,0.3,510.0,Grid2401,777.6465858775003,707.0,-70.64658587750034
1190,0.3,510.0,Sobol1,681.545495258483,707.0,25.454504741516985
1191,0.3,510.0,Sobol2,663.2125928834885,707.0,43.78740711651153
1192,0.3,593.0,Grid1296,738.0655899968192,707.0,-31.0655899968192
1193,0.3,593.0,Grid2401,778.198958137346,707.0,-71.19895813734604
1194,0.3,593.0,Sobol1,679.3179188152278,707.0,27.682081184772187
1195,0.3,593.0,Sobol2,664.3109037923502,707.0,42.689096207649754
1196,0.3,634.0,Grid1296,737.8787536982422,707.0,-30.878753698242235
1197,0.3,634.0,Grid2401,775.9198299247396,707.0,-68.91982992473959
1198,0.3,634.0,Sobol1,686.7387051724372,707.0,20.26129482756278
1199,0.3,634.0,Sobol2,665.6463580068751,707.0,41.35364199312494
1200,0.35,678.0,Grid1296,739.494861939276,707.0,-32.49486193927601
1201,0.35,678.0,Grid2401,779.201195819503,707.0,-72.20119581950303
1202,0.35,678.0,Sobol1,678.6062251670461,707.0,28.39377483295391
1203,0.35,678.0,Sobol2,662.8619436967574,707.0,44.13805630324259
1204,0.35,147.0,Grid1296,741.8310553915086,707.0,-34.831055391508585
1205,0.35,147.0,Grid2401,777.29821602381,707.0,-70.29821602381003
1206,0.35,147.0,Sobol1,679.2740946260807,707.0,27.725905373919318
1207,0.35,147.0,Sobol2,663.0657940214357,707.0,43.93420597856425
1208,0.35,561.0,Grid1296,740.7777633625458,707.0,-33.777763362545784
1209,0.35,561.0,Grid2401,780.6272235012241,707.0,-73.62722350122408
1210,0.35,561.0,Sobol1,683.0203589065579,707.0,23.97964109344207
1211,0.35,561.0,Sobol2,659.719484236728,707.0,47.28051576327198
1212,0.35,237.0,Grid1296,745.0995123854727,707.0,-38.099512385472735
1213,0.35,237.0,Grid2401,779.6332745561459,707.0,-72.63327455614592
1214,0.35,237.0,Sobol1,683.8913521011364,707.0,23.108647898863637
1215,0.35,237.0,Sobol2,666.1883268825698,707.0,40.811673117430246
1216,0.35,588.0,Grid1296,733.7988115830125,707.0,-26.79881158301248
1217,0.35,588.0,Grid2401,776.1704083566605,707.0,-69.17040835666046
1218,0.35,588.0,Sobol1,678.3765464621912,707.0,28.623453537808814
1219,0.35,588.0,Sobol2,662.2993626823668,707.0,44.70063731763321
1220,0.35,951.0,Grid1296,735.071168402678,707.0,-28.07116840267804
1221,0.35,951.0,Grid2401,778.5786958985944,707.0,-71.57869589859445
1222,0.35,951.0,Sobol1,682.152684832597,707.0,24.847315167403053
1223,0.35,951.0,Sobol2,664.9660474288431,707.0,42.033952571156874
1224,0.35,490.0,Grid1296,741.5564102903832,707.0,-34.556410290383155
1225,0.35,490.0,Grid2401,775.9092748365222,707.0,-68.90927483652217
1226,0.35,490.0,Sobol1,675.6013549455007,707.0,31.398645054499298
1227,0.35,490.0,Sobol2,660.4749849376572,707.0,46.525015062342845
1228,0.35,395.0,Grid1296,742.2531709726505,707.0,-35.25317097265054
1229,0.35,395.0,Grid2401,778.4549403442468,707.0,-71.45494034424678
1230,0.35,395.0,Sobol1,676.5566304817911,707.0,30.443369518208897
1231,0.35,395.0,Sobol2,674.762343130637,707.0,32.237656869363036
1232,0.35,877.0,Grid1296,740.6170055584524,707.0,-33.61700555845243
1233,0.35,877.0,Grid2401,779.8602107130898,707.0,-72.86021071308983
1234,0.35,877.0,Sobol1,681.5278715340861,707.0,25.472128465913897
1235,0.35,877.0,Sobol2,668.8712850235349,707.0,38.12871497646506
1236,0.35,297.0,Grid1296,739.8656419175633,707.0,-32.865641917563266
1237,0.35,297.0,Grid2401,777.1424912189808,707.0,-70.14249121898081
1238,0.35,297.0,Sobol1,682.7577431544016,707.0,24.242256845598376
1239,0.35,297.0,Sobol2,661.197875102398,707.0,45.80212489760197
1240,0.35,721.0,Grid1296,740.0427014159898,707.0,-33.04270141598977
1241,0.35,721.0,Grid2401,777.5042476625306,707.0,-70.50424766253059
1242,0.35,721.0,Sobol1,679.277010659372,707.0,27.722989340628033
1243,0.35,721.0,Sobol2,664.0947685756338,707.0,42.90523142436621
1244,0.35,711.0,Grid1296,738.0154123583949,707.0,-31.015412358394883
1245,0.35,711.0,Grid2401,777.3693334778065,707.0,-70.36933347780655
1246,0.35,711.0,Sobol1,681.5357056053081,707.0,25.464294394691933
1247,0.35,711.0,Sobol2,661.88604819362,707.0,45.11395180637999
1248,0.35,985.0,Grid1296,739.720567533311,707.0,-32.720567533311055
1249,0.35,985.0,Grid2401,774.1231822856411,707.0,-67.12318228564106
1250,0.35,985.0,Sobol1,679.7417351330865,707.0,27.258264866913464
1251,0.35,985.0,Sobol2,660.569256556442,707.0,46.43074344355796
1252,0.35,171.0,Grid1296,740.6162933616278,707.0,-33.616293361627754
1253,0.35,171.0,Grid2401,777.3128995029023,707.0,-70.31289950290227
1254,0.35,171.0,Sobol1,680.1555833100936,707.0,26.84441668990644
1255,0.35,171.0,Sobol2,659.9815759506159,707.0,47.018424049384066
1256,0.35,75.0,Grid1296,741.7970653578694,707.0,-34.79706535786943
1257,0.35,75.0,Grid2401,780.8290032479727,707.0,-73.82900324797265
1258,0.35,75.0,Sobol1,679.2468166957954,707.0,27.75318330420464
1259,0.35,75.0,Sobol2,654.9614817641402,707.0,52.03851823585978
1260,0.35,16.0,Grid1296,739.3559957291901,707.0,-32.35599572919011
1261,0.35,16.0,Grid2401,779.6807932032079,707.0,-72.68079320320794
1262,0.35,16.0,Sobol1,676.1306045350572,707.0,30.86939546494284
1263,0.35,16.0,Sobol2,664.7339935813498,707.0,42.26600641865025
1264,0.35,669.0,Grid1296,737.7952683865284,707.0,-30.79526838652839
1265,0.35,669.0,Grid2401,778.7272952527087,707.0,-71.7272952527087
1266,0.35,669.0,Sobol1,674.9385660925368,707.0,32.0614339074632
1267,0.35,669.0,Sobol2,667.3627568277777,707.0,39.63724317222227
1268,0.35,530.0,Grid1296,738.9951772958096,707.0,-31.99517729580964
1269,0.35,530.0,Grid2401,778.4566562914408,707.0,-71.45665629144082
1270,0.35,530.0,Sobol1,680.6474322432102,707.0,26.352567756789767
1271,0.35,530.0,Sobol2,659.8492226196277,707.0,47.15077738037235
1272,0.35,999.0,Grid1296,745.8677523047525,707.0,-38.86775230475246
1273,0.35,999.0,Grid2401,778.8592031285075,707.0,-71.85920312850749
1274,0.35,999.0,Sobol1,677.4878940106503,707.0,29.51210598934972
1275,0.35,999.0,Sobol2,661.9318236686877,707.0,45.068176331312316
1276,0.35,794.0,Grid1296,741.2436860539719,707.0,-34.24368605397194
1277,0.35,794.0,Grid2401,776.338374697885,707.0,-69.338374697885
1278,0.35,794.0,Sobol1,684.2725043338131,707.0,22.727495666186883
1279,0.35,794.0,Sobol2,668.534688874274,707.0,38.465311125725975
1280,0.35,936.0,Grid1296,742.2488668811591,707.0,-35.248866881159074
1281,0.35,936.0,Grid2401,778.8758857492842,707.0,-71.87588574928418
1282,0.35,936.0,Sobol1,678.0340409128555,707.0,28.965959087144483
1283,0.35,936.0,Sobol2,669.0847589929404,707.0,37.91524100705965
1284,0.35,111.0,Grid1296,732.6667094556683,707.0,-25.666709455668297
1285,0.35,111.0,Grid2401,774.5133662140508,707.0,-67.51336621405085
1286,0.35,111.0,Sobol1,684.836993263642,707.0,22.163006736358057
1287,0.35,111.0,Sobol2,663.9995125393336,707.0,43.00048746066636
1288,0.35,816.0,Grid1296,736.731875025549,707.0,-29.731875025549016
1289,0.35,816.0,Grid2401,779.0244364742111,707.0,-72.02443647421114
1290,0.35,816.0,Sobol1,675.5563841440021,707.0,31.443615855997905
1291,0.35,816.0,Sobol2,664.423341741698,707.0,42.57665825830202
1292,0.35,968.0,Grid1296,733.3274708971297,707.0,-26.32747089712973
1293,0.35,968.0,Grid2401,776.1512256817783,707.0,-69.15122568177833
1294,0.35,968.0,Sobol1,678.3248070145258,707.0,28.675192985474155
1295,0.35,968.0,Sobol2,664.5243104569113,707.0,42.47568954308872
1296,0.35,48.0,Grid1296,739.5629657001401,707.0,-32.562965700140126
1297,0.35,48.0,Grid2401,779.6041696412958,707.0,-72.60416964129581
1298,0.35,48.0,Sobol1,673.9059538376588,707.0,33.094046162341215
1299,0.35,48.0,Sobol2,661.7113791897434,707.0,45.28862081025659
1300,0.35,986.0,Grid1296,735.3650149104839,707.0,-28.365014910483865
1301,0.35,986.0,Grid2401,780.5508965817905,707.0,-73.55089658179054
1302,0.35,986.0,Sobol1,677.7984027617251,707.0,29.20159723827487
1303,0.35,986.0,Sobol2,668.8855869987199,707.0,38.11441300128013
1304,0.35,829.0,Grid1296,739.7811518806734,707.0,-32.781151880673406
1305,0.35,829.0,Grid2401,782.4280834194934,707.0,-75.42808341949342
1306,0.35,829.0,Sobol1,676.3127381489778,707.0,30.687261851022186
1307,0.35,829.0,Sobol2,664.823650801173,707.0,42.17634919882698
1308,0.35,996.0,Grid1296,734.96700004578,707.0,-27.96700004577997
1309,0.35,996.0,Grid2401,779.6337771872013,707.0,-72.6337771872013
1310,0.35,996.0,Sobol1,680.989503549643,707.0,26.01049645035698
1311,0.35,996.0,Sobol2,661.0689548490811,707.0,45.93104515091886
1312,0.35,272.0,Grid1296,739.0320356306034,707.0,-32.032035630603445
1313,0.35,272.0,Grid2401,776.0620365954309,707.0,-69.06203659543087
1314,0.35,272.0,Sobol1,682.0551125938928,707.0,24.944887406107227
1315,0.35,272.0,Sobol2,664.0396941488673,707.0,42.960305851132716
1316,0.35,759.0,Grid1296,738.8883156620658,707.0,-31.888315662065793
1317,0.35,759.0,Grid2401,777.3548012067945,707.0,-70.35480120679449
1318,0.35,759.0,Sobol1,678.704374958226,707.0,28.295625041773974
1319,0.35,759.0,Sobol2,658.2274345170939,707.0,48.77256548290609
1320,0.35,390.0,Grid1296,742.7374295576344,707.0,-35.737429557634414
1321,0.35,390.0,Grid2401,777.6599758044961,707.0,-70.65997580449607
1322,0.35,390.0,Sobol1,681.157722984737,707.0,25.842277015262994
1323,0.35,390.0,Sobol2,669.0295362524417,707.0,37.970463747558256
1324,0.35,930.0,Grid1296,739.0868094464339,707.0,-32.086809446433904
1325,0.35,930.0,Grid2401,777.4278694238365,707.0,-70.42786942383646
1326,0.35,930.0,Sobol1,674.1883818913833,707.0,32.8116181086167
1327,0.35,930.0,Sobol2,662.9710937706193,707.0,44.02890622938071
1328,0.35,633.0,Grid1296,735.8606011305477,707.0,-28.860601130547707
1329,0.35,633.0,Grid2401,777.8477241946583,707.0,-70.84772419465833
1330,0.35,633.0,Sobol1,679.9091662672511,707.0,27.090833732748933
1331,0.35,633.0,Sobol2,666.6773949137906,707.0,40.322605086209364
1332,0.35,928.0,Grid1296,741.6872853859026,707.0,-34.687285385902555
1333,0.35,928.0,Grid2401,776.8016374063585,707.0,-69.80163740635851
1334,0.35,928.0,Sobol1,678.4355901712097,707.0,28.564409828790303
1335,0.35,928.0,Sobol2,663.1344792307032,707.0,43.865520769296836
1336,0.35,854.0,Grid1296,739.2881104738642,707.0,-32.28811047386421
1337,0.35,854.0,Grid2401,779.7419997190555,707.0,-72.74199971905546
1338,0.35,854.0,Sobol1,673.3987505133673,707.0,33.601249486632696
1339,0.35,854.0,Sobol2,662.0893930742809,707.0,44.910606925719094
1340,0.35,554.0,Grid1296,738.63472949385,707.0,-31.634729493850045
1341,0.35,554.0,Grid2401,777.9837385267605,707.0,-70.98373852676048
1342,0.35,554.0,Sobol1,676.564394604048,707.0,30.435605395952052
1343,0.35,554.0,Sobol2,663.9525266011805,707.0,43.047473398819534
1344,0.35,562.0,Grid1296,732.6812164080975,707.0,-25.681216408097498
1345,0.35,562.0,Grid2401,777.5580313729995,707.0,-70.5580313729995
1346,0.35,562.0,Sobol1,677.5914458875607,707.0,29.408554112439333
1347,0.35,562.0,Sobol2,660.4825303556893,707.0,46.51746964431072
1348,0.35,78.0,Grid1296,744.1642176887049,707.0,-37.164217688704866
1349,0.35,78.0,Grid2401,778.826790775704,707.0,-71.82679077570401
1350,0.35,78.0,Sobol1,678.4740522535313,707.0,28.52594774646866
1351,0.35,78.0,Sobol2,673.8403629681845,707.0,33.159637031815464
1352,0.35,222.0,Grid1296,733.4708751085901,707.0,-26.47087510859012
1353,0.35,222.0,Grid2401,777.7881075634662,707.0,-70.78810756346616
1354,0.35,222.0,Sobol1,682.41236811818,707.0,24.587631881820016
1355,0.35,222.0,Sobol2,664.1748323564949,707.0,42.8251676435051
1356,0.35,294.0,Grid1296,741.505026503598,707.0,-34.505026503597946
1357,0.35,294.0,Grid2401,774.1445444815068,707.0,-67.14454448150684
1358,0.35,294.0,Sobol1,678.4844656409207,707.0,28.51553435907931
1359,0.35,294.0,Sobol2,669.107891186562,707.0,37.89210881343797
1360,0.35,725.0,Grid1296,741.3671938318382,707.0,-34.36719383183822
1361,0.35,725.0,Grid2401,776.0909973073434,707.0,-69.0909973073434
1362,0.35,725.0,Sobol1,679.4599957501202,707.0,27.540004249879757
1363,0.35,725.0,Sobol2,667.7227602102115,707.0,39.277239789788496
1364,0.35,582.0,Grid1296,744.7654973256278,707.0,-37.76549732562785
1365,0.35,582.0,Grid2401,778.2794677529523,707.0,-71.27946775295231
1366,0.35,582.0,Sobol1,680.0160533550853,707.0,26.98394664491468
1367,0.35,582.0,Sobol2,666.953699676049,707.0,40.04630032395096
1368,0.35,731.0,Grid1296,739.2367506752739,707.0,-32.236750675273925
1369,0.35,731.0,Grid2401,776.596187345837,707.0,-69.59618734583705
1370,0.35,731.0,Sobol1,680.1181727231964,707.0,26.88182727680362
1371,0.35,731.0,Sobol2,658.6423332707814,707.0,48.357666729218636
1372,0.35,249.0,Grid1296,737.7575566757347,707.0,-30.75755667573469
1373,0.35,249.0,Grid2401,775.8805820349069,707.0,-68.88058203490687
1374,0.35,249.0,Sobol1,680.1220901143795,707.0,26.87790988562051
1375,0.35,249.0,Sobol2,667.7307501449486,707.0,39.269249855051385
1376,0.35,791.0,Grid1296,738.2131220673103,707.0,-31.213122067310337
1377,0.35,791.0,Grid2401,778.0591457520618,707.0,-71.0591457520618
1378,0.35,791.0,Sobol1,678.0582485110782,707.0,28.941751488921795
1379,0.35,791.0,Sobol2,660.657881539114,707.0,46.34211846088601
1380,0.35,35.0,Grid1296,740.8344956292714,707.0,-33.83449562927137
1381,0.35,35.0,Grid2401,774.0594211087714,707.0,-67.0594211087714
1382,0.35,35.0,Sobol1,672.438933331761,707.0,34.56106666823905
1383,0.35,35.0,Sobol2,663.8181374162317,707.0,43.18186258376829
1384,0.35,180.0,Grid1296,737.3503292887053,707.0,-30.350329288705325
1385,0.35,180.0,Grid2401,778.2567269466388,707.0,-71.25672694663876
1386,0.35,180.0,Sobol1,675.5046379197912,707.0,31.495362080208793
1387,0.35,180.0,Sobol2,671.9045993905879,707.0,35.09540060941208
1388,0.35,510.0,Grid1296,740.4632383561488,707.0,-33.46323835614885
1389,0.35,510.0,Grid2401,777.9998021964974,707.0,-70.9998021964974
1390,0.35,510.0,Sobol1,680.945192519042,707.0,26.054807480957948
1391,0.35,510.0,Sobol2,663.4426799037244,707.0,43.55732009627559
1392,0.35,593.0,Grid1296,737.9476771372081,707.0,-30.947677137208075
1393,0.35,593.0,Grid2401,779.5439591463067,707.0,-72.54395914630675
1394,0.35,593.0,Sobol1,680.1921461399431,707.0,26.807853860056866
1395,0.35,593.0,Sobol2,663.976964070814,707.0,43.023035929185994
1396,0.35,634.0,Grid1296,736.6316516815868,707.0,-29.631651681586845
1397,0.35,634.0,Grid2401,775.9462675368677,707.0,-68.94626753686771
1398,0.35,634.0,Sobol1,687.784365605657,707.0,19.215634394343056
1399,0.35,634.0,Sobol2,664.5531075183634,707.0,42.44689248163661
1400,0.4,678.0,Grid1296,741.3623596751212,707.0,-34.36235967512118
1401,0.4,678.0,Grid2401,779.2785883198005,707.0,-72.27858831980052
1402,0.4,678.0,Sobol1,677.8728960674867,707.0,29.12710393251325
1403,0.4,678.0,Sobol2,664.8035963294943,707.0,42.196403670505674
1404,0.4,147.0,Grid1296,742.8622460352238,707.0,-35.86224603522385
1405,0.4,147.0,Grid2401,776.5892828540186,707.0,-69.58928285401862
1406,0.4,147.0,Sobol1,679.4424089901427,707.0,27.557591009857333
1407,0.4,147.0,Sobol2,666.7532812152814,707.0,40.24671878471861
1408,0.4,561.0,Grid1296,738.6940973047658,707.0,-31.69409730476582
1409,0.4,561.0,Grid2401,779.4806172108033,707.0,-72.4806172108033
1410,0.4,561.0,Sobol1,680.7638051995568,707.0,26.236194800443172
1411,0.4,561.0,Sobol2,657.7969686544479,707.0,49.20303134555206
1412,0.4,237.0,Grid1296,745.2410658764594,707.0,-38.2410658764594
1413,0.4,237.0,Grid2401,779.9879102150678,707.0,-72.98791021506781
1414,0.4,237.0,Sobol1,684.1896132686684,707.0,22.81038673133162
1415,0.4,237.0,Sobol2,668.3120689316253,707.0,38.68793106837472
1416,0.4,588.0,Grid1296,735.1640283742197,707.0,-28.164028374219697
1417,0.4,588.0,Grid2401,777.0633166303671,707.0,-70.06331663036713
1418,0.4,588.0,Sobol1,679.1735105792294,707.0,27.8264894207706
1419,0.4,588.0,Sobol2,660.9223883001612,707.0,46.077611699838826
1420,0.4,951.0,Grid1296,733.7420610925504,707.0,-26.742061092550443
1421,0.4,951.0,Grid2401,776.1645157314736,707.0,-69.16451573147356
1422,0.4,951.0,Sobol1,680.5844756347943,707.0,26.41552436520567
1423,0.4,951.0,Sobol2,666.0608304607916,707.0,40.939169539208365
1424,0.4,490.0,Grid1296,740.7953553282806,707.0,-33.79535532828061
1425,0.4,490.0,Grid2401,775.0103280556812,707.0,-68.01032805568116
1426,0.4,490.0,Sobol1,674.8242373878364,707.0,32.17576261216357
1427,0.4,490.0,Sobol2,660.6404439494723,707.0,46.35955605052766
1428,0.4,395.0,Grid1296,744.1713767302697,707.0,-37.171376730269685
1429,0.4,395.0,Grid2401,778.5097460343784,707.0,-71.5097460343784
1430,0.4,395.0,Sobol1,675.4318732209744,707.0,31.568126779025647
1431,0.4,395.0,Sobol2,672.4302198950447,707.0,34.56978010495527
1432,0.4,877.0,Grid1296,740.0709188370713,707.0,-33.070918837071304
1433,0.4,877.0,Grid2401,781.182035658501,707.0,-74.18203565850104
1434,0.4,877.0,Sobol1,680.219510040693,707.0,26.780489959307033
1435,0.4,877.0,Sobol2,666.7297764034424,707.0,40.27022359655757
1436,0.4,297.0,Grid1296,738.4970330149752,707.0,-31.49703301497516
1437,0.4,297.0,Grid2401,776.4691475182368,707.0,-69.46914751823681
