,ratio,rndint,dataset,kernel,rmse,mape,r2
151,0.05,816.0,Grid1296,RBF,27.496033391699473,0.03092152848090793,0.9224381026649148
152,0.05,816.0,Grid1296,RQ,25.440151015516697,0.02209108663939854,0.9336031155702482
153,0.05,829.0,Grid1296,ESS,41.066124781105586,0.03301856113214803,0.628552471214376
154,0.05,829.0,Grid1296,Matern,8.240891991389823,0.008610614459445892,0.9850418297223583
155,0.05,829.0,Grid1296,RBF,41.06614145108434,0.03301857314904282,0.6285521696508024
156,0.05,829.0,Grid1296,RQ,18.048247459178818,0.014734102237837618,0.9282536019982415
157,0.05,854.0,Grid1296,ESS,651.5425536372114,0.9827739007065339,-62.772326402822735
158,0.05,854.0,Grid1296,Matern,9.404389747640241,0.009814951735219849,0.986713581507355
159,0.05,854.0,Grid1296,RBF,21.25129260843837,0.023299518096567964,0.9321550711810296
160,0.05,854.0,Grid1296,RQ,22.00706493837186,0.017056410367939298,0.9272436440782748
161,0.05,877.0,Grid1296,ESS,38.70379539023473,0.030781668369858368,0.6498811483891167
162,0.05,877.0,Grid1296,Matern,6.360972366557864,0.0073663499720637415,0.9905429561462287
163,0.05,877.0,Grid1296,RBF,39.584340014994105,0.03117504742842572,0.6337689164520732
164,0.05,877.0,Grid1296,RQ,13.375132007515669,0.011760620403529102,0.9581876536506453
165,0.05,928.0,Grid1296,ESS,19.61431647996254,0.02046763134984708,0.9409331381642478
166,0.05,928.0,Grid1296,Matern,9.574108980640345,0.009425727247025577,0.9859267541570957
167,0.05,928.0,Grid1296,RBF,19.614357854987794,0.020467653345091024,0.9409328889691785
168,0.05,928.0,Grid1296,RQ,18.477477434991002,0.014790823145517561,0.9475817036098673
169,0.05,930.0,Grid1296,ESS,626.5982997524114,0.8953296354611661,-76.27105081924333
170,0.05,930.0,Grid1296,Matern,4.961585900370779,0.005950442431570645,0.9951551601735401
171,0.05,930.0,Grid1296,RBF,675.773235053002,1.0,-88.87530308803306
172,0.05,930.0,Grid1296,RQ,12.16999780355191,0.010496582915128333,0.970851286353413
173,0.05,936.0,Grid1296,ESS,17.84234835764881,0.0214727148130155,0.9461057386913884
174,0.05,936.0,Grid1296,Matern,6.079072402612858,0.007168290571321948,0.9937437639443955
175,0.05,936.0,Grid1296,RBF,17.96258133665678,0.021576457439257218,0.9453769444573094
176,0.05,936.0,Grid1296,RQ,14.705770346440708,0.014267466370635367,0.9633887924071338
177,0.05,951.0,Grid1296,ESS,680.2602213998174,1.0,-55.943441341429846
178,0.05,951.0,Grid1296,Matern,9.281938735763418,0.00870109567798717,0.9893984112603844
179,0.05,951.0,Grid1296,RBF,35.72993887634959,0.027954638195315604,0.8429065403406311
180,0.05,951.0,Grid1296,RQ,23.299492260751716,0.01767162880104369,0.9331984604159107
181,0.05,968.0,Grid1296,ESS,540.8727051183452,0.6711223023277257,-89.59114394658145
182,0.05,968.0,Grid1296,Matern,5.370688941821911,0.006399285210709866,0.9910678581337282
183,0.05,968.0,Grid1296,RBF,32.2369024658595,0.027676504824994657,0.6781880082784759
184,0.05,968.0,Grid1296,RQ,11.853824779686793,0.010423172097811795,0.9564876419651966
185,0.05,985.0,Grid1296,ESS,674.1094759552492,1.0,-97.03793554815638
186,0.05,985.0,Grid1296,Matern,7.47632066352295,0.0074774716882108115,0.9879410600141403
187,0.05,985.0,Grid1296,RBF,19.226937258949977,0.018814074883428292,0.9202458094560663
188,0.05,985.0,Grid1296,RQ,12.886531230329258,0.01005713049910301,0.964173419829709
189,0.05,986.0,Grid1296,ESS,31.335780605549854,0.023075376151660554,0.8498602052157039
190,0.05,986.0,Grid1296,Matern,5.955580411984869,0.00623048726802639,0.9945767082550383
191,0.05,986.0,Grid1296,RBF,691.1303577169817,0.9999999999998029,-72.03562019051499
192,0.05,986.0,Grid1296,RQ,10.54367092353196,0.008482392688597207,0.9830019748403551
193,0.05,996.0,Grid1296,ESS,679.9711543233791,0.9999673635832057,-89.11767907298129
194,0.05,996.0,Grid1296,Matern,4.903062367779746,0.006080578979997519,0.9953144146368398
195,0.05,996.0,Grid1296,RBF,17.21793844321885,0.020139847591577078,0.9422181661898386
196,0.05,996.0,Grid1296,RQ,9.168551715925911,0.008838756951984142,0.983615601691874
197,0.05,999.0,Grid1296,ESS,669.6407169489819,1.0,-50.41275522445885
198,0.05,999.0,Grid1296,Matern,9.740150125452267,0.009611507371311737,0.9891227659252474
199,0.05,999.0,Grid1296,RBF,30.888538903952206,0.02764723414896417,0.8906089214160333
200,0.05,999.0,Grid1296,RQ,26.92622110491461,0.02269779566906332,0.9168737883936903
201,0.05,111.0,Grid2401,ESS,713.1337492250807,1.0,-85.63078616409233
202,0.05,111.0,Grid2401,Matern,22.5340987291079,0.017153509347670487,0.9135010847700932
203,0.05,111.0,Grid2401,RBF,92.33599135638867,0.06898534730294864,-0.45235340804088753
204,0.05,111.0,Grid2401,RQ,22.008762802082543,0.017267471496716397,0.9174871600077646
205,0.05,147.0,Grid2401,ESS,103.69446965423089,0.06884264123927034,-0.798187641560083
206,0.05,147.0,Grid2401,Matern,39.97467597408397,0.018865582905994906,0.7327647625499678
207,0.05,147.0,Grid2401,RBF,721.0365277061095,1.0,-85.94374687191757
208,0.05,147.0,Grid2401,RQ,16.015742324698962,0.01309240515105104,0.9571038846154698
209,0.05,16.0,Grid2401,ESS,715.2222594775791,1.0,-97.21239166445206
210,0.05,16.0,Grid2401,Matern,40.34465720738358,0.02185968435286229,0.6874954808779422
211,0.05,16.0,Grid2401,RBF,715.2222594775791,1.0,-97.21239166445206
212,0.05,16.0,Grid2401,RQ,31.986120811136004,0.017155006195619507,0.8035701934486583
213,0.05,171.0,Grid2401,ESS,106.73959754275658,0.06639156994818422,-0.8760053574190434
214,0.05,171.0,Grid2401,Matern,39.28577275589891,0.020560458103111433,0.7458713948665879
215,0.05,171.0,Grid2401,RBF,713.5111241489535,1.0,-82.82710140124836
216,0.05,171.0,Grid2401,RQ,30.613229566140202,0.018315487002778342,0.8456874497103859
217,0.05,180.0,Grid2401,ESS,60.29688443746467,0.05499282022042869,-0.03909104264543073
218,0.05,180.0,Grid2401,Matern,10.210674072004588,0.011131538838035335,0.9702029902458864
219,0.05,180.0,Grid2401,RBF,690.5739285368074,0.999999999999902,-135.2963458637498
220,0.05,180.0,Grid2401,RQ,8.154112050969317,0.008248518252232648,0.9809972171274366
221,0.05,222.0,Grid2401,ESS,61.947707963702,0.051285572636415075,0.2149788163453369
222,0.05,222.0,Grid2401,Matern,27.651207154012795,0.01395899604482556,0.8435919565823957
223,0.05,222.0,Grid2401,RBF,709.8107863918241,1.0,-102.06615653366069
224,0.05,222.0,Grid2401,RQ,15.18874729528282,0.011513427253861702,0.9528073022070107
225,0.05,237.0,Grid2401,ESS,67.74066042292515,0.06533351494034233,0.018434501912209522
226,0.05,237.0,Grid2401,Matern,13.790579882568386,0.012620663571909638,0.9593195743528905
227,0.05,237.0,Grid2401,RBF,700.9635486342238,0.9999999999999961,-104.1020775321616
228,0.05,237.0,Grid2401,RQ,15.377707675735342,0.012451468909123771,0.9494171105954605
229,0.05,249.0,Grid2401,ESS,85.81364807564759,0.06096222291140032,-0.4130850386089988
230,0.05,249.0,Grid2401,Matern,36.661092423632944,0.017906029009762795,0.7420910744751015
231,0.05,249.0,Grid2401,RBF,717.6495233384774,1.0,-97.82808266858736
232,0.05,249.0,Grid2401,RQ,29.719882773111852,0.01593607030246576,0.8305077860825912
233,0.05,272.0,Grid2401,ESS,690.7371926263868,1.0,-157.5791305178767
234,0.05,272.0,Grid2401,Matern,11.858059565841693,0.01078461037925427,0.953264423399942
235,0.05,272.0,Grid2401,RBF,64.62581225555745,0.05878896913900294,-0.38813715654697867
236,0.05,272.0,Grid2401,RQ,12.520391675488847,0.01038451307674568,0.9478977857699378
237,0.05,294.0,Grid2401,ESS,696.207400673572,1.0,-105.18574500433786
238,0.05,294.0,Grid2401,Matern,34.501825651627776,0.017348992890486286,0.7392207092502658
239,0.05,294.0,Grid2401,RBF,77.85693875967551,0.06946095565886216,-0.32795572311407106
240,0.05,294.0,Grid2401,RQ,35.07382279663518,0.018709274762413762,0.730502243392025
241,0.05,297.0,Grid2401,ESS,585.636483395205,0.8057084182273981,-83.58520804637355
242,0.05,297.0,Grid2401,Matern,21.791400675973744,0.014650850795363523,0.8828860940317734
243,0.05,297.0,Grid2401,RBF,710.9587385943217,1.0,-123.65995529491863
244,0.05,297.0,Grid2401,RQ,12.567935895170171,0.01183063624645335,0.9610447417989029
245,0.05,35.0,Grid2401,ESS,27.037728731468853,0.018256834835500866,0.8487638659167882
246,0.05,35.0,Grid2401,Matern,28.66455606337494,0.01330033335882711,0.8300169589535431
247,0.05,35.0,Grid2401,RBF,85.77473460688662,0.07149789612898484,-0.5220675267044952
248,0.05,35.0,Grid2401,RQ,28.70715504419764,0.015195400085245534,0.8295113530152529
249,0.05,390.0,Grid2401,ESS,105.95931697587766,0.0651364561177033,-1.4143441598638233
250,0.05,390.0,Grid2401,Matern,34.00638163463692,0.01655153245698836,0.7513195031329597
251,0.05,390.0,Grid2401,RBF,105.95931851270643,0.06513645635770404,-1.4143442298988842
252,0.05,390.0,Grid2401,RQ,28.505879265178436,0.016216380068958133,0.8252610344090072
253,0.05,395.0,Grid2401,ESS,96.22611693307182,0.06495704098512343,-1.0143966107656421
254,0.05,395.0,Grid2401,Matern,31.889114117885374,0.018834853068881375,0.778770025245155
255,0.05,395.0,Grid2401,RBF,96.22611727795815,0.0649570467707424,-1.0143966252053365
256,0.05,395.0,Grid2401,RQ,20.38510162177994,0.013783459412444816,0.9095965879754643
257,0.05,48.0,Grid2401,ESS,88.92067890843926,0.07019631571915919,-0.976086396715923
258,0.05,48.0,Grid2401,Matern,50.03913961243754,0.025840865838947135,0.3742223382631039
259,0.05,48.0,Grid2401,RBF,88.92067887911521,0.07019631665524952,-0.9760863954125851
260,0.05,48.0,Grid2401,RQ,39.018368581651934,0.020248788367042952,0.6195140691459928
261,0.05,490.0,Grid2401,ESS,702.6177274089558,1.0,-103.83767696364077
262,0.05,490.0,Grid2401,Matern,40.70706451568832,0.020906890132955262,0.6481004155834384
263,0.05,490.0,Grid2401,RBF,95.98902345911371,0.07058434299675188,-0.9566913711254257
264,0.05,490.0,Grid2401,RQ,34.21760588606117,0.01917837781722518,0.7513557487282619
265,0.05,510.0,Grid2401,ESS,708.917997287043,1.0,-103.9465391045012
266,0.05,510.0,Grid2401,Matern,46.28673166182683,0.02155418185731086,0.5526070364742706
267,0.05,510.0,Grid2401,RBF,83.31857030362582,0.05522370267202239,-0.4496385696787095
268,0.05,510.0,Grid2401,RQ,20.935592787796235,0.01498288018788732,0.90847354490862
269,0.05,530.0,Grid2401,ESS,68.91473640543144,0.06778530572037512,0.0007207182695649905
270,0.05,530.0,Grid2401,Matern,39.314051604229334,0.020606683728519103,0.6747941934799839
271,0.05,530.0,Grid2401,RBF,68.91487233330666,0.06778546496425863,0.0007167762957416279
272,0.05,530.0,Grid2401,RQ,34.24696099759475,0.019105019684944127,0.7532218166602693
273,0.05,554.0,Grid2401,ESS,72.89843617399411,0.06469605745249178,-0.6459850545145438
274,0.05,554.0,Grid2401,Matern,27.451543506198494,0.014697563485835462,0.7665880964295751
275,0.05,554.0,Grid2401,RBF,71.55133268562973,0.06190842959508396,-0.5857142101503365
276,0.05,554.0,Grid2401,RQ,14.28222204679763,0.010992311123992977,0.9368197957804811
277,0.05,561.0,Grid2401,ESS,690.1586120270968,1.0,-132.69849461791696
278,0.05,561.0,Grid2401,Matern,44.91991040143822,0.021906461726417747,0.43362189412245866
279,0.05,561.0,Grid2401,RBF,71.98028650615025,0.05902876806708494,-0.45430613437643896
280,0.05,561.0,Grid2401,RQ,37.14141823111468,0.018604586760454123,0.612790806437435
281,0.05,562.0,Grid2401,ESS,85.14672460428787,0.0684093801740584,-0.7461438201284785
282,0.05,562.0,Grid2401,Matern,45.44284585428831,0.024723380512134328,0.5026350679239262
283,0.05,562.0,Grid2401,RBF,699.6198151885578,1.0,-116.88765298003615
284,0.05,562.0,Grid2401,RQ,36.17906750838712,0.019605662732373914,0.6847472696329409
285,0.05,582.0,Grid2401,ESS,19.809719916580626,0.019988482492118737,0.9122320955495814
286,0.05,582.0,Grid2401,Matern,24.389600458517137,0.01374609549295846,0.8669581024130841
287,0.05,582.0,Grid2401,RBF,76.67123318664268,0.055487322930654996,-0.3147523503900074
288,0.05,582.0,Grid2401,RQ,17.92744936094683,0.013291171444965067,0.928118676036114
289,0.05,588.0,Grid2401,ESS,27.04629711405939,0.014428401829185858,0.8645655582520769
290,0.05,588.0,Grid2401,Matern,37.02719852834768,0.019503140574055916,0.7461628388960836
291,0.05,588.0,Grid2401,RBF,90.38073270730736,0.0595247003603119,-0.5123949142783215
292,0.05,588.0,Grid2401,RQ,23.902863561030777,0.015759205397249003,0.8942176142191469
293,0.05,593.0,Grid2401,ESS,96.66946131307449,0.06530024073609463,-0.8757710621967605
294,0.05,593.0,Grid2401,Matern,36.669674730788365,0.01945436845218003,0.7300922530292885
295,0.05,593.0,Grid2401,RBF,718.3648437483372,1.0,-102.58368925744178
296,0.05,593.0,Grid2401,RQ,22.571545760535702,0.014756808002841562,0.8977357498743292
297,0.05,633.0,Grid2401,ESS,703.1313877111935,0.999936428123905,-103.41674800827053
298,0.05,633.0,Grid2401,Matern,703.1760679791086,0.9999999999977267,-103.4300186902144
299,0.05,633.0,Grid2401,RBF,703.1760679807237,1.0,-103.43001869069414
300,0.05,633.0,Grid2401,RQ,13.635883177450996,0.011503922154687419,0.9607297436302993
301,0.05,634.0,Grid2401,ESS,67.03061658364535,0.06392152246091831,-0.12486767390573328
302,0.05,634.0,Grid2401,Matern,34.7471959910056,0.017003680378316545,0.6977303552791587
303,0.05,634.0,Grid2401,RBF,67.03061385452872,0.06392151603815126,-0.12486758230893247
304,0.05,634.0,Grid2401,RQ,33.849489668117755,0.01765177920454515,0.7131470908905446
305,0.05,669.0,Grid2401,ESS,707.3660461874338,1.0,-92.21324951944578
306,0.05,669.0,Grid2401,Matern,31.970203602002023,0.01845364015335417,0.8095942615534646
307,0.05,669.0,Grid2401,RBF,83.9747001263887,0.07123951325277852,-0.31366960681030154
308,0.05,669.0,Grid2401,RQ,25.987103000429794,0.015161729522475492,0.8741929541994676
309,0.05,678.0,Grid2401,ESS,102.37533169863386,0.07852230081137458,-2.4887267071924417
310,0.05,678.0,Grid2401,Matern,12.501402209465088,0.012108279315770326,0.9479771953492864
311,0.05,678.0,Grid2401,RBF,102.3755530583231,0.07852252450041193,-2.4887417941139076
312,0.05,678.0,Grid2401,RQ,14.80136295171676,0.01177213235067097,0.927074448404622
313,0.05,711.0,Grid2401,ESS,676.0062405032892,0.9524754913412592,-94.67632109996015
314,0.05,711.0,Grid2401,Matern,36.75188927593802,0.019819218228896162,0.7172110754286518
315,0.05,711.0,Grid2401,RBF,708.6398488442807,1.0,-104.13666530050325
316,0.05,711.0,Grid2401,RQ,33.42142483407184,0.017827603745923962,0.7661415971353043
317,0.05,721.0,Grid2401,ESS,699.0403170833648,1.0,-103.56005943686222
318,0.05,721.0,Grid2401,Matern,32.33543838306059,0.017554324989016518,0.7762727527231346
319,0.05,721.0,Grid2401,RBF,699.0403170833648,1.0,-103.56005943686222
320,0.05,721.0,Grid2401,RQ,16.527652981160017,0.012229379972917778,0.9415501038125332
321,0.05,725.0,Grid2401,ESS,71.4385647632675,0.05973477026903662,-0.662073770436191
322,0.05,725.0,Grid2401,Matern,30.956576975847668,0.01845655774131284,0.6879021913115622
323,0.05,725.0,Grid2401,RBF,73.5304709505542,0.06466461849874776,-0.7608385977872385
324,0.05,725.0,Grid2401,RQ,26.818497164873758,0.013456027122116021,0.7657639534709286
325,0.05,731.0,Grid2401,ESS,7.345566747134084,0.00661543477709611,0.9858182691880267
326,0.05,731.0,Grid2401,Matern,34.279861380497934,0.017535682640228648,0.691143509026822
327,0.05,731.0,Grid2401,RBF,72.4654401923632,0.06170017156977391,-0.3801951220781141
328,0.05,731.0,Grid2401,RQ,14.918362227142248,0.01182693863513535,0.941504707819353
329,0.05,759.0,Grid2401,ESS,97.09407474310393,0.05490827552063005,-1.0273895638885158
330,0.05,759.0,Grid2401,Matern,704.4824195040026,1.0,-105.73136678873105
331,0.05,759.0,Grid2401,RBF,704.4824195040026,1.0,-105.73136678873105
332,0.05,759.0,Grid2401,RQ,26.80828289891673,0.01422455121524521,0.8454426199537424
333,0.05,75.0,Grid2401,ESS,693.2959311598702,1.0,-100.77181140872672
334,0.05,75.0,Grid2401,Matern,39.91089469830808,0.020769773921358717,0.6627335596265742
335,0.05,75.0,Grid2401,RBF,693.2959311598702,1.0,-100.77181140872672
336,0.05,75.0,Grid2401,RQ,38.94808593275714,0.01962636713577451,0.6788096854280905
337,0.05,78.0,Grid2401,ESS,701.3987615414555,1.0,-98.21780586431512
338,0.05,78.0,Grid2401,Matern,40.98608217373499,0.020498283365622736,0.6612085495898908
339,0.05,78.0,Grid2401,RBF,91.2919280774563,0.07796452982438615,-0.6808323114037051
340,0.05,78.0,Grid2401,RQ,40.0319954189625,0.02390062671200495,0.6767979506469037
341,0.05,791.0,Grid2401,ESS,695.3508863781805,1.0,-127.00643574073061
342,0.05,791.0,Grid2401,Matern,28.481444730945896,0.01532580671759379,0.7852427617196555
343,0.05,791.0,Grid2401,RBF,61.412450884291935,0.05444550346817721,0.0015262780090411487
344,0.05,791.0,Grid2401,RQ,14.360850033810806,0.011085138047003472,0.9454010772656344
345,0.05,794.0,Grid2401,ESS,698.1854223259548,1.0,-106.04985440728527
346,0.05,794.0,Grid2401,Matern,698.1854223259548,1.0,-106.04985440728527
347,0.05,794.0,Grid2401,RBF,698.1854223259548,1.0,-106.04985440728527
348,0.05,794.0,Grid2401,RQ,29.91069931279019,0.01774118406874718,0.8035293593266559
349,0.05,816.0,Grid2401,ESS,690.4874386544836,1.0,-138.22297156697502
350,0.05,816.0,Grid2401,Matern,36.44658109189025,0.018833310497080303,0.6121061225217039
351,0.05,816.0,Grid2401,RBF,77.81884830009376,0.06544669899504608,-0.7683528740518486
352,0.05,816.0,Grid2401,RQ,29.651400609291127,0.015362948982767695,0.7432622331068977
353,0.05,829.0,Grid2401,ESS,149.37919159024653,0.08859666455530632,-4.108952632439334
354,0.05,829.0,Grid2401,Matern,42.0754185142887,0.0183468290212534,0.5946701802746537
355,0.05,829.0,Grid2401,RBF,149.37922795145312,0.08859667229248977,-4.108955119635881
356,0.05,829.0,Grid2401,RQ,19.775993008239226,0.014688762594822363,0.9104576957265359
357,0.05,854.0,Grid2401,ESS,690.5225265524573,0.9785215727568469,-92.26029758640533
358,0.05,854.0,Grid2401,Matern,13.692524649062504,0.012713843310916741,0.9633302323689655
359,0.05,854.0,Grid2401,RBF,69.54537159505534,0.06435894588902727,0.054029574257545177
360,0.05,854.0,Grid2401,RQ,19.12763401301427,0.015011273714541563,0.9284411089037338
361,0.05,877.0,Grid2401,ESS,115.71608780789306,0.07056696443093628,-1.6110268330194164
362,0.05,877.0,Grid2401,Matern,40.68871816931162,0.01656158519564963,0.6771715009192102
363,0.05,877.0,Grid2401,RBF,115.44304965184845,0.07087677412857189,-1.598719661368226
364,0.05,877.0,Grid2401,RQ,16.7213581567189,0.012592651650203792,0.9454786063361132
365,0.05,928.0,Grid2401,ESS,78.80710529776906,0.06479727345686252,-0.2374882465764685
366,0.05,928.0,Grid2401,Matern,17.279547628585025,0.013294322861420108,0.940505739730418
367,0.05,928.0,Grid2401,RBF,78.80719436576983,0.06479734279776499,-0.2374910438030884
368,0.05,928.0,Grid2401,RQ,11.497230867039345,0.01076463758449717,0.9736611483550229
369,0.05,930.0,Grid2401,ESS,622.362088485529,0.8596142652115769,-73.73500996946703
370,0.05,930.0,Grid2401,Matern,37.99834153340661,0.018735173564636328,0.7214089747541534
371,0.05,930.0,Grid2401,RBF,702.7128766136009,1.0,-94.27822573405999
372,0.05,930.0,Grid2401,RQ,17.11422719015473,0.01359787361739876,0.9434864715401226
373,0.05,936.0,Grid2401,ESS,297.2254554660695,0.11146302834313775,-24.80471892359306
374,0.05,936.0,Grid2401,Matern,18.657876270819642,0.015222962283295532,0.8983162514753235
375,0.05,936.0,Grid2401,RBF,121.18581281124271,0.08023132916827792,-3.2897372350066005
376,0.05,936.0,Grid2401,RQ,11.729447308095013,0.011428603040341895,0.9598133108382391
377,0.05,951.0,Grid2401,ESS,709.7133810509372,1.0,-95.16488257559557
378,0.05,951.0,Grid2401,Matern,25.74642153922886,0.013487597096703129,0.8734435542028196
379,0.05,951.0,Grid2401,RBF,97.58720143515175,0.05945348810098006,-0.8181773609244445
380,0.05,951.0,Grid2401,RQ,12.047791570653736,0.010408314723000285,0.9722881570188999
381,0.05,968.0,Grid2401,ESS,223.7746838945913,0.08602170373904186,-8.488136780132264
382,0.05,968.0,Grid2401,Matern,33.141657184065785,0.017474314521459613,0.7918830399595294
383,0.05,968.0,Grid2401,RBF,76.34918098366286,0.06167356063554343,-0.10450528288325533
384,0.05,968.0,Grid2401,RQ,18.917109350680768,0.014007235417529261,0.9321939288865946
385,0.05,985.0,Grid2401,ESS,714.8317239649223,1.0,-99.84250016294224
386,0.05,985.0,Grid2401,Matern,44.92600007610053,0.01808069685013487,0.6016805850892909
387,0.05,985.0,Grid2401,RBF,107.39987190659082,0.06817774670097317,-1.2763733631651655
388,0.05,985.0,Grid2401,RQ,15.071152431081163,0.011291694286354887,0.9551741128935124
389,0.05,986.0,Grid2401,ESS,68.06773534299263,0.05529995081016204,-0.029789391861549053
390,0.05,986.0,Grid2401,Matern,24.567155400217704,0.014817213504698046,0.8658546705144632
391,0.05,986.0,Grid2401,RBF,705.3764533247821,0.99999999999977,-109.58792942795014
392,0.05,986.0,Grid2401,RQ,22.24918945251843,0.013456847003797059,0.8899742852043158
393,0.05,996.0,Grid2401,ESS,700.6482172210304,0.9912660567412902,-84.20092088598469
394,0.05,996.0,Grid2401,Matern,43.05474897179719,0.023430960519672268,0.6782738446673977
395,0.05,996.0,Grid2401,RBF,110.22125129887607,0.08612777591432563,-1.108506384663864
396,0.05,996.0,Grid2401,RQ,24.828998197525515,0.018210907032635653,0.8930052076677697
397,0.05,999.0,Grid2401,ESS,702.1894863871916,1.0,-138.69357566124984
398,0.05,999.0,Grid2401,Matern,14.397344403285793,0.013310863480796853,0.9412737085774645
399,0.05,999.0,Grid2401,RBF,95.79834815885656,0.07158605673892843,-1.600062753039929
400,0.05,999.0,Grid2401,RQ,12.83142097010557,0.011773308632769111,0.9533536898613606
401,0.05,111.0,Sobol1,ESS,671.1552060326972,1.0,-36.951070163237276
402,0.05,111.0,Sobol1,Matern,6.44990341411179,0.006397046198362253,0.9964950282433942
403,0.05,111.0,Sobol1,RBF,11.408219265502265,0.011167048526104837,0.9890348691220037
404,0.05,111.0,Sobol1,RQ,8.965466563844561,0.008227798505290823,0.9932278917628509
405,0.05,147.0,Sobol1,ESS,14.725181469780358,0.01606501832678835,0.9811571500618674
406,0.05,147.0,Sobol1,Matern,13.161869806900064,0.012224462913330287,0.984945703708517
407,0.05,147.0,Sobol1,RBF,14.725188235955947,0.01606502539120453,0.9811571327454003
408,0.05,147.0,Sobol1,RQ,20.62723742615929,0.018349056243172592,0.9630250655140186
409,0.05,16.0,Sobol1,ESS,659.8746877507898,0.9831426577086156,-40.554916718279294
410,0.05,16.0,Sobol1,Matern,10.010271491878495,0.009420732810720527,0.9904370653089734
411,0.05,16.0,Sobol1,RBF,11.242814524136088,0.011236514508110237,0.9879371599468684
412,0.05,16.0,Sobol1,RQ,12.640282292820867,0.011373024698261569,0.9847519950815011
413,0.05,171.0,Sobol1,ESS,15.748586434089175,0.015557262739736354,0.9835676675160038
414,0.05,171.0,Sobol1,Matern,11.355308514739322,0.012715716303278784,0.9914569306223545
415,0.05,171.0,Sobol1,RBF,654.9395575837892,1.0,-27.419635344409553
416,0.05,171.0,Sobol1,RQ,17.235303342425524,0.01861404116108095,0.9803186937240066
417,0.05,180.0,Sobol1,ESS,14.428160467449121,0.014237303437430408,0.9867663503130956
418,0.05,180.0,Sobol1,Matern,10.707234890489245,0.010835163286635056,0.992711932828586
419,0.05,180.0,Sobol1,RBF,14.428267482987934,0.014237434602687246,0.9867661540009729
420,0.05,180.0,Sobol1,RQ,15.339068851501429,0.014190765761470357,0.9850426140469011
421,0.05,222.0,Sobol1,ESS,13.177612163996043,0.013233834884687174,0.9870917319882163
422,0.05,222.0,Sobol1,Matern,10.103533765089184,0.009589158077083802,0.9924117588273728
423,0.05,222.0,Sobol1,RBF,663.9593079359622,1.0,-31.770076723408962
424,0.05,222.0,Sobol1,RQ,12.007642894468436,0.012541399432882855,0.9892820911777527
425,0.05,237.0,Sobol1,ESS,20.225264547266047,0.017360597452743702,0.9707615562173575
426,0.05,237.0,Sobol1,Matern,12.112026794383036,0.011147815011059442,0.9895142505202541
427,0.05,237.0,Sobol1,RBF,664.2317442890298,0.9999999999999736,-30.535889556814983
428,0.05,237.0,Sobol1,RQ,17.825040251742163,0.0159798595965783,0.9772894908833265
429,0.05,249.0,Sobol1,ESS,683.2779581096818,0.9904251087159083,-46.361061928474776
430,0.05,249.0,Sobol1,Matern,9.679221409583212,0.008219613739363989,0.9904959774475038
431,0.05,249.0,Sobol1,RBF,685.0899739695467,1.0,-46.612592913722814
432,0.05,249.0,Sobol1,RQ,12.320853859145481,0.01031059956210609,0.9846004431943448
433,0.05,272.0,Sobol1,ESS,676.2427273495066,1.0,-37.2338434708411
434,0.05,272.0,Sobol1,Matern,11.921477333178998,0.010783752314435844,0.9881176347614796
435,0.05,272.0,Sobol1,RBF,13.87123665942711,0.013138655247344462,0.9839130724648444
436,0.05,272.0,Sobol1,RQ,18.40238199100058,0.015956239606177,0.97168667816243
437,0.05,294.0,Sobol1,ESS,14.04780786968447,0.011682430782960086,0.9806177887849084
438,0.05,294.0,Sobol1,Matern,7.4959161473329665,0.0066230280035262075,0.9944813145177841
439,0.05,294.0,Sobol1,RBF,14.230406778659871,0.01183119500310246,0.9801106388555476
440,0.05,294.0,Sobol1,RQ,10.265971474943631,0.0095220086136952,0.9896489046127858
441,0.05,297.0,Sobol1,ESS,671.0837484876666,0.9999986931719592,-28.65064534694412
442,0.05,297.0,Sobol1,Matern,10.273349811994427,0.010300275296123056,0.9930512792429953
443,0.05,297.0,Sobol1,RBF,671.0844984156261,1.0,-28.650711615455123
444,0.05,297.0,Sobol1,RQ,19.09496973403282,0.01954349789200052,0.975994063361065
445,0.05,35.0,Sobol1,ESS,659.8139528027797,0.9960984246150226,-26.741606971628908
446,0.05,35.0,Sobol1,Matern,12.117425597642372,0.013298200397666474,0.9906435877717269
447,0.05,35.0,Sobol1,RBF,16.688767396657106,0.016566905403942216,0.98225250152409
448,0.05,35.0,Sobol1,RQ,15.017786938928019,0.015445587509758775,0.9856285528718094
449,0.05,390.0,Sobol1,ESS,12.176439842046253,0.011401988733861586,0.9878993096267675
450,0.05,390.0,Sobol1,Matern,6.85607417504571,0.006829623676355173,0.9961636298014316
451,0.05,390.0,Sobol1,RBF,12.176441836925605,0.011401989904519896,0.9878993056618287
452,0.05,390.0,Sobol1,RQ,10.735655481178826,0.010040402248133235,0.9905935310606592
453,0.05,395.0,Sobol1,ESS,13.09194851625775,0.013476157066402622,0.9871937384161866
454,0.05,395.0,Sobol1,Matern,9.327630721135469,0.00893303549969265,0.9934993545600712
455,0.05,395.0,Sobol1,RBF,13.0919498435256,0.013476158442321912,0.987193735819577
456,0.05,395.0,Sobol1,RQ,14.399266483942952,0.013989418205697888,0.9845084622606146
457,0.05,48.0,Sobol1,ESS,16.438733928559387,0.01546623798259205,0.9789621255186034
458,0.05,48.0,Sobol1,Matern,11.625279931820133,0.01147773496975458,0.989478637936305
