,diff,rmse,r2
12339,707.0,679.3811520698248,-46.0008427695792
12340,33.80298657635649,51.441531647460735,0.7323591579479027
12341,6.951421628225717,57.93795743485283,0.6604912541849615
12342,-32.39822270568084,83.10629630109786,0.3014580991328321
12343,707.0,677.9445760853803,-45.48501618837199
12344,-8.359024575368494,32.14518464901213,0.8899518168676119
12345,-0.81201261072124,26.10015014569497,0.9274500631610464
12346,13.28313953042607,32.66951857688594,0.886332450683445
12347,707.0,679.6878459066849,-48.20055879196872
12348,-18.66697246518572,33.3156540310021,0.8821160088148503
12349,-0.8953594143046075,27.790624744411154,0.9179733898167752
12350,34.08697813344861,35.70031481221448,0.8646362940081375
12351,707.0,680.0135785959051,-48.11264386811849
12352,19.112328597129363,99.50502051768242,-0.0084398858798213
12353,-11.02797374791328,55.635272293980535,0.6847461033644435
12354,-18.152326352697514,65.66872651137726,0.560784947129616
12355,5.631820149101259,90.48755979420818,0.1660542866873194
12356,-7.629357699878938,38.74227603646346,0.8492220509863124
12357,-32.10053363123575,55.90894265226376,0.6859996536240396
12358,-56.39503419198786,82.79931821711595,0.3113142597431952
12359,-10.719828013665392,51.36027643967836,0.7350143996992182
12360,-13.893300924734604,34.88722299972135,0.8712759472878142
12361,1.1916603660424698,27.59654527513808,0.9194554170759146
12362,15.591038111740772,31.967057997887263,0.8919232590801298
12363,-16.867855838674586,28.24608557701789,0.9156192379722214
12364,-5.635816760175885,32.13402743920015,0.8900482965672684
12365,10.884475367655114,27.49396025551061,0.9195092002082286
12366,30.420771005198503,33.66697634338078,0.8793076150330223
12367,4.179086618244696,39.4430609798185,0.834341828377541
12368,25.246421255556925,109.04815061990098,-0.2106990865771676
12369,-24.402651634301947,57.00901998151398,0.6691076276367514
12370,-2.701744527736082,63.63770970489183,0.5876854242739495
12371,707.0,679.6220864583914,-46.02562473337318
12372,23.07996906723304,63.82638952493261,0.5883879600866939
12373,-21.05009302924759,54.878179604594,0.6957105421633643
12374,-46.79218524251144,83.61183665556827,0.2936449736771825
12375,707.0,677.9800410840384,-45.44311394686976
12376,7.024003536642795,42.06546694728711,0.8127607426721295
12377,2.516308889213178,31.612318654176644,0.8942554036990962
12378,21.67896837604337,37.3277158195638,0.8525623799706868
12379,707.0,679.7633502406121,-47.89460848195648
12380,10.597097021531226,35.730529208130825,0.8646280011149627
12381,-0.7323727724194669,30.47314327672473,0.90153441812769
12382,2.435292285937521,37.01570547719992,0.8547145889855836
12383,707.0,679.2108034988474,-47.916921173108825
12384,35.41589917056535,103.79225090357885,-0.102322274508968
12385,-5.024869778317338,56.00466562621881,0.6790575676959119
12386,-20.57895061124873,60.92764995090301,0.6201539830229501
12387,-4.617192201294529,85.39701032243117,0.253784860865082
12388,-3.017371274785546,34.425059555481866,0.8808845467201831
12389,2.818729353300114,57.46434011179554,0.6680936548956944
12390,-7.101864230100091,78.74568915082459,0.3767356543076285
12391,-2.593453952773416,37.68948772608206,0.8572226962437537
12392,-10.692806036173351,30.489576929639245,0.9018711057064904
12393,-21.0986275210214,25.067983877839485,0.93366649855216
12394,-10.37412700281402,33.25008980159074,0.8832976089680444
12395,-10.692806531500992,30.48957776636286,0.9018711003205998
12396,24.527348464277,38.656544439619246,0.8419944356871774
12397,12.649312038873404,28.91795966111472,0.9115777385729192
12398,46.476234421112736,38.03016808403499,0.8470734776253537
12399,24.52734827540212,38.65654428908123,0.8419944369178017
12400,707.0,679.5674131561066,-46.20834180944815
12401,15.935222819622822,54.71622734585337,0.6939545364980279
12402,14.188419441820315,59.05847868228711,0.6434518669708298
12403,33.02422264067218,94.16296967496936,0.0936124136184661
12404,707.0,678.2284046054101,-45.295690587882014
12405,-52.82388193597512,51.71655879237574,0.7308168587933372
12406,-67.09440607167039,81.56976923194246,0.3303512146137668
12407,-8.345135468254739,46.40775165425863,0.783244725216974
12408,707.0,679.9077998161007,-47.24485862029646
12409,-12.300041562302797,26.571445019183408,0.926314618332264
12410,5.2739167065021775,34.37791074325404,0.8766582941183553
12411,-22.108292355432013,38.19348411484887,0.8477597295646435
