,ratio,rndint,dataset,kernel,prediction,std dev.,target,diff
38,0.05,510.0,Grid2401,RQ,750.9883061619835,0.718816743462991,707.0,-43.98830616198347
39,0.05,510.0,Grid2401,ESS,0.0,1.0,707.0,707.0
40,0.05,510.0,Sobol1,RBF,724.6334305897617,0.07217410222823836,707.0,-17.6334305897617
41,0.05,510.0,Sobol1,Matern,722.3192510449244,0.169991245939473,707.0,-15.319251044924385
42,0.05,510.0,Sobol1,RQ,717.4040279028624,0.4343560447845907,707.0,-10.404027902862367
43,0.05,510.0,Sobol1,ESS,0.0,1.0,707.0,707.0
44,0.05,510.0,Sobol2,RBF,736.6770530665731,0.08212262334691768,707.0,-29.67705306657308
45,0.05,510.0,Sobol2,Matern,724.460239845045,0.1996011791593735,707.0,-17.460239845044953
46,0.05,510.0,Sobol2,RQ,714.6996464038333,0.4911154631051836,707.0,-7.699646403833299
47,0.05,510.0,Sobol2,ESS,1.371916085938781e-21,1.0,707.0,707.0
48,0.05,854.0,Sobol1,RBF,721.5258795976783,0.044332458565305516,707.0,-14.52587959767834
49,0.05,854.0,Grid1296,RBF,203.28430025669104,0.96712963574091,707.0,503.71569974330896
50,0.05,854.0,Grid1296,Matern,711.3095136441171,0.4650845160202893,707.0,-4.309513644117146
51,0.05,854.0,Grid1296,RQ,711.7460150809393,0.6773885958568424,707.0,-4.746015080939287
52,0.05,854.0,Grid1296,ESS,1.7446957883020047e-30,1.0,707.0,707.0
53,0.05,854.0,Grid2401,RBF,490.8104090567523,0.8247001385398244,707.0,216.1895909432477
54,0.05,854.0,Grid2401,Matern,695.0528662680106,0.4826935913136994,707.0,11.947133731989425
55,0.05,854.0,Grid2401,RQ,752.7904003379339,0.7260509973812576,707.0,-45.790400337933875
56,0.05,854.0,Grid2401,ESS,674.1978361912475,0.44824490800527567,707.0,32.80216380875254
57,0.05,854.0,Sobol1,Matern,719.1160082732123,0.13601707882953115,707.0,-12.116008273212287
58,0.05,854.0,Sobol1,RQ,715.2686847097065,0.3672778452922874,707.0,-8.268684709706463
59,0.05,854.0,Sobol1,ESS,0.0,1.0,707.0,707.0
60,0.05,854.0,Sobol2,RBF,740.8817355101635,0.08872968403294805,707.0,-33.88173551016348
61,0.05,854.0,Sobol2,Matern,724.8377851236486,0.20322015583719683,707.0,-17.837785123648587
62,0.05,854.0,Sobol2,RQ,714.0504543212596,0.5012359463995554,707.0,-7.050454321259622
63,0.05,854.0,Sobol2,ESS,6.675365671241519e-07,1.0,707.0,706.9999993324634
64,0.05,249.0,Grid1296,RBF,0.0,1.0,707.0,707.0
65,0.05,249.0,Grid1296,Matern,711.2990475074926,0.46568780134122145,707.0,-4.29904750749256
66,0.05,249.0,Grid1296,RQ,710.4681607028283,0.6784881465678234,707.0,-3.4681607028282997
67,0.05,249.0,Grid1296,ESS,637.3781215168987,0.8613947269133698,707.0,69.62187848310134
68,0.05,249.0,Grid2401,RBF,0.0,1.0,707.0,707.0
69,0.05,249.0,Grid2401,Matern,699.6229667294888,0.46182202827135976,707.0,7.37703327051122
70,0.05,249.0,Grid2401,RQ,751.5446606043347,0.715296554357705,707.0,-44.544660604334695
71,0.05,249.0,Grid2401,ESS,522.3525327078655,0.7651258746856903,707.0,184.64746729213448
72,0.05,249.0,Sobol1,RBF,0.0,1.0,707.0,707.0
73,0.05,249.0,Sobol1,Matern,719.4535622539025,0.13566035368614948,707.0,-12.453562253902533
74,0.05,249.0,Sobol1,RQ,715.2892094356815,0.3685755425201489,707.0,-8.289209435681528
75,0.05,249.0,Sobol1,ESS,0.0,1.0,707.0,707.0
76,0.05,249.0,Sobol2,RBF,0.0,1.0,707.0,707.0
77,0.05,249.0,Sobol2,Matern,724.5351656686751,0.19992347628629445,707.0,-17.535165668675063
78,0.05,249.0,Sobol2,RQ,714.4694294900976,0.4947357227239317,707.0,-7.469429490097582
79,0.05,249.0,Sobol2,ESS,0.0032454023872124913,0.9999999999874585,707.0,706.9967545976128
80,0.05,633.0,Grid1296,RBF,0.0,1.0,707.0,707.0
81,0.05,633.0,Grid1296,Matern,2.932414536124552e-41,1.0,707.0,707.0
82,0.05,633.0,Grid1296,RQ,712.1602083211461,0.6784027578806735,707.0,-5.160208321146115
83,0.05,633.0,Grid1296,ESS,0.00013346051503592776,0.9999999999999786,707.0,706.999866539485
84,0.05,633.0,Grid2401,RBF,0.0,1.0,707.0,707.0
85,0.05,633.0,Grid2401,Matern,1.2094971395072643e-19,1.0,707.0,707.0
86,0.05,633.0,Grid2401,RQ,751.2681158079156,0.7230050402313566,707.0,-44.26811580791559
87,0.05,633.0,Grid2401,ESS,324.3439525986911,0.863948877278786,707.0,382.6560474013089
88,0.05,633.0,Sobol1,RBF,0.0,1.0,707.0,707.0
89,0.05,633.0,Sobol1,Matern,3.5260628462606576e-14,1.0,707.0,707.0
90,0.05,633.0,Sobol1,RQ,715.303782048292,0.3655374771284643,707.0,-8.303782048291964
91,0.05,633.0,Sobol1,ESS,8.96609608739763e-42,1.0,707.0,707.0
92,0.05,633.0,Sobol2,RBF,0.0,1.0,707.0,707.0
93,0.05,633.0,Sobol2,Matern,726.1344081261179,0.20947176600440337,707.0,-19.134408126117933
94,0.05,633.0,Sobol2,RQ,716.8373232581005,0.5100465967405416,707.0,-9.837323258100469
95,0.05,633.0,Sobol2,ESS,1.9799123864507093e-97,1.0,707.0,707.0
96,0.05,16.0,Grid1296,RBF,183.67042853302536,0.9728386891811005,707.0,523.3295714669746
97,0.05,16.0,Grid1296,Matern,709.4958222233047,0.47640326490251034,707.0,-2.4958222233046854
98,0.05,16.0,Grid1296,RQ,710.4105761506261,0.6862574240917649,707.0,-3.4105761506260706
99,0.05,16.0,Grid1296,ESS,1914.495766041798,0.0,707.0,-1207.495766041798
100,0.05,16.0,Grid2401,RBF,0.0,1.0,707.0,707.0
101,0.05,16.0,Grid2401,Matern,699.994898526375,0.4644008994048695,707.0,7.005101473625018
102,0.05,16.0,Grid2401,RQ,750.4087348505757,0.7144037634474865,707.0,-43.408734850575684
103,0.05,16.0,Grid2401,ESS,0.0,1.0,707.0,707.0
104,0.05,16.0,Sobol1,RBF,720.5684950826089,0.04762372535602967,707.0,-13.568495082608933
105,0.05,16.0,Sobol1,Matern,719.0002716995988,0.13619206173468992,707.0,-12.000271699598784
106,0.05,16.0,Sobol1,RQ,714.3344556335148,0.3713448718231621,707.0,-7.334455633514835
107,0.05,16.0,Sobol1,ESS,1.9981834323466238e-46,1.0,707.0,707.0
108,0.05,16.0,Sobol2,RBF,735.3291880603422,0.09278529609763116,707.0,-28.329188060342176
109,0.05,16.0,Sobol2,Matern,725.8748107974567,0.20355821599704665,707.0,-18.87481079745669
110,0.05,16.0,Sobol2,RQ,714.3257140360661,0.5012424170442412,707.0,-7.325714036066074
111,0.05,16.0,Sobol2,ESS,1.371916085938781e-21,1.0,707.0,707.0
112,0.05,78.0,Grid1296,RBF,195.53125727964755,0.9692587628442754,707.0,511.46874272035245
113,0.05,78.0,Grid1296,Matern,712.1864838694928,0.46417889151269565,707.0,-5.186483869492804
114,0.05,78.0,Grid1296,RQ,713.2703227343682,0.6775339424289537,707.0,-6.270322734368165
115,0.05,78.0,Grid1296,ESS,0.0,1.0,707.0,707.0
116,0.05,78.0,Grid2401,RBF,534.7273154595719,0.7665678979780207,707.0,172.27268454042814
117,0.05,78.0,Grid2401,Matern,700.5451093953758,0.4560787487601222,707.0,6.454890604624211
118,0.05,78.0,Grid2401,RQ,751.5817887724406,0.7087061283810361,707.0,-44.58178877244063
119,0.05,78.0,Grid2401,ESS,0.0,1.0,707.0,707.0
120,0.05,78.0,Sobol1,RBF,720.4123955590348,0.06743841655339108,707.0,-13.412395559034849
121,0.05,78.0,Sobol1,Matern,722.2448302968484,0.1681489455109277,707.0,-15.244830296848363
122,0.05,78.0,Sobol1,RQ,716.8525010851254,0.42783925166225134,707.0,-9.852501085125368
123,0.05,78.0,Sobol1,ESS,0.0,1.0,707.0,707.0
124,0.05,78.0,Sobol2,RBF,736.410222046612,0.0882869142607088,707.0,-29.410222046612034
125,0.05,78.0,Sobol2,Matern,726.0163741837384,0.20571463944621848,707.0,-19.016374183738435
126,0.05,78.0,Sobol2,RQ,714.2828616534473,0.504271179039399,707.0,-7.2828616534472985
127,0.05,78.0,Sobol2,ESS,5.848514837132294e-06,0.9999999999999999,707.0,706.9999941514851
128,0.05,930.0,Grid1296,RBF,0.0,1.0,707.0,707.0
129,0.05,930.0,Grid1296,Matern,711.0711324676977,0.46880722297353555,707.0,-4.07113246769768
130,0.05,930.0,Grid1296,RQ,712.3427463927414,0.6795765558113943,707.0,-5.3427463927414465
131,0.05,930.0,Grid1296,ESS,1299.5311447857027,0.0,707.0,-592.5311447857027
132,0.05,930.0,Grid2401,RBF,0.0,1.0,707.0,707.0
133,0.05,930.0,Grid2401,Matern,700.0040964088873,0.46790871358306957,707.0,6.995903591112665
134,0.05,930.0,Grid2401,RQ,751.4272738037446,0.7227864255283425,707.0,-44.42727380374458
135,0.05,930.0,Grid2401,ESS,1179.7339991057772,0.0,707.0,-472.73399910577723
136,0.05,930.0,Sobol1,RBF,717.5787646397098,0.04743551296626049,707.0,-10.578764639709789
137,0.05,930.0,Sobol1,Matern,718.8746420157225,0.13708780387631941,707.0,-11.874642015722543
138,0.05,930.0,Sobol1,RQ,714.8938240453558,0.37030660012138916,707.0,-7.893824045355814
139,0.05,930.0,Sobol1,ESS,0.0010617303862576113,0.9999999999986575,707.0,706.9989382696137
140,0.05,930.0,Sobol2,RBF,739.6450936116554,0.0865688067515634,707.0,-32.6450936116554
141,0.05,930.0,Sobol2,Matern,725.8896529714548,0.20375141090713447,707.0,-18.88965297145478
142,0.05,930.0,Sobol2,RQ,716.6706743634709,0.5011130525756226,707.0,-9.67067436347088
143,0.05,930.0,Sobol2,ESS,3.2178451548504646e-07,1.0,707.0,706.9999996782154
144,0.05,794.0,Grid1296,RBF,0.0,1.0,707.0,707.0
145,0.05,794.0,Grid1296,Matern,0.0,1.0,707.0,707.0
146,0.05,794.0,Grid1296,RQ,712.4979790158808,0.6792910930747565,707.0,-5.497979015880787
147,0.05,794.0,Grid1296,ESS,0.0,1.0,707.0,707.0
148,0.05,794.0,Grid2401,RBF,0.0,1.0,707.0,707.0
149,0.05,794.0,Grid2401,Matern,0.0,1.0,707.0,707.0
150,0.05,794.0,Grid2401,RQ,752.1311289363935,0.7154545158245591,707.0,-45.13112893639345
151,0.05,794.0,Grid2401,ESS,0.0,1.0,707.0,707.0
152,0.05,794.0,Sobol1,RBF,0.0,1.0,707.0,707.0
153,0.05,794.0,Sobol1,Matern,719.4112374108354,0.1365637238152812,707.0,-12.411237410835383
154,0.05,794.0,Sobol1,RQ,715.0917668864288,0.37004051647379466,707.0,-8.091766886428786
155,0.05,794.0,Sobol1,ESS,0.0,1.0,707.0,707.0
156,0.05,794.0,Sobol2,RBF,0.0,1.0,707.0,707.0
157,0.05,794.0,Sobol2,Matern,1.2299714281681127e-40,1.0,707.0,707.0
158,0.05,794.0,Sobol2,RQ,714.4315382017141,0.4965620980725431,707.0,-7.431538201714147
159,0.05,794.0,Sobol2,ESS,0.05813866031218638,0.9999999959752089,707.0,706.9418613396878
160,0.05,490.0,Grid1296,RBF,205.97724066016636,0.9663180993853799,707.0,501.02275933983367
161,0.05,490.0,Grid1296,Matern,711.3012869781817,0.4665409004964078,707.0,-4.301286978181679
162,0.05,490.0,Grid1296,RQ,711.5499771481275,0.678606394182481,707.0,-4.549977148127482
163,0.05,490.0,Grid1296,ESS,0.0,1.0,707.0,707.0
164,0.05,490.0,Grid2401,RBF,531.4922719433824,0.7719654800442429,707.0,175.50772805661757
165,0.05,490.0,Grid2401,Matern,700.3834331100711,0.464263428685684,707.0,6.61656688992889
166,0.05,490.0,Grid2401,RQ,752.6364331022115,0.7140538907160204,707.0,-45.63643310221153
167,0.05,490.0,Grid2401,ESS,0.0,1.0,707.0,707.0
168,0.05,490.0,Sobol1,RBF,721.0063998574756,0.0483313768663523,707.0,-14.006399857475571
169,0.05,490.0,Sobol1,Matern,719.6215244327432,0.13646186004352537,707.0,-12.621524432743172
170,0.05,490.0,Sobol1,RQ,715.6075338260232,0.36836226055740895,707.0,-8.6075338260232
171,0.05,490.0,Sobol1,ESS,0.0,1.0,707.0,707.0
172,0.05,490.0,Sobol2,RBF,740.4361928347753,0.09089796734775019,707.0,-33.436192834775284
173,0.05,490.0,Sobol2,Matern,725.8955536006995,0.20266201301513145,707.0,-18.895553600699486
174,0.05,490.0,Sobol2,RQ,714.9308333744198,0.49565105668962695,707.0,-7.9308333744197625
175,0.05,490.0,Sobol2,ESS,1.6919930781936997e-05,0.9999999999999997,707.0,706.9999830800692
176,0.05,999.0,Grid1296,RBF,192.53388316055057,0.9699569878428912,707.0,514.4661168394495
177,0.05,999.0,Grid1296,Matern,711.0156412488909,0.4667158826367829,707.0,-4.0156412488909154
178,0.05,999.0,Grid1296,RQ,713.1793586833074,0.677462855827296,707.0,-6.179358683307441
179,0.05,999.0,Grid1296,ESS,0.0,1.0,707.0,707.0
180,0.05,999.0,Grid2401,RBF,520.2314980370882,0.7951126378075672,707.0,186.76850196291184
181,0.05,999.0,Grid2401,Matern,694.6658630939705,0.4801517935284356,707.0,12.334136906029471
182,0.05,999.0,Grid2401,RQ,748.945952516536,0.7260140360142293,707.0,-41.945952516535954
183,0.05,999.0,Grid2401,ESS,0.0,1.0,707.0,707.0
184,0.05,999.0,Sobol1,RBF,719.6042226870359,0.04681459728286378,707.0,-12.604222687035872
185,0.05,999.0,Sobol1,Matern,719.478330103421,0.13482211226309274,707.0,-12.478330103420944
186,0.05,999.0,Sobol1,RQ,715.4070496829877,0.3694604496013072,707.0,-8.40704968298769
187,0.05,999.0,Sobol1,ESS,0.0,1.0,707.0,707.0
188,0.05,999.0,Sobol2,RBF,739.6228598862143,0.0897476070718576,707.0,-32.622859886214314
189,0.05,999.0,Sobol2,Matern,724.8065693291205,0.20233147194904094,707.0,-17.80656932912052
190,0.05,999.0,Sobol2,RQ,716.4789454356254,0.49784355332009855,707.0,-9.478945435625405
191,0.05,999.0,Sobol2,ESS,0.0,1.0,707.0,707.0
192,0.05,111.0,Grid1296,RBF,195.50854724156116,0.9690310888161293,707.0,511.49145275843887
193,0.05,111.0,Grid1296,Matern,710.9584680868174,0.46612220679711275,707.0,-3.9584680868174473
194,0.05,111.0,Grid1296,RQ,713.2804629940273,0.6779511143697198,707.0,-6.280462994027289
195,0.05,111.0,Grid1296,ESS,0.0,1.0,707.0,707.0
196,0.05,111.0,Grid2401,RBF,531.6979053740661,0.7717082078786006,707.0,175.30209462593393
197,0.05,111.0,Grid2401,Matern,699.4140737663604,0.4743923728951904,707.0,7.585926233639611
198,0.05,111.0,Grid2401,RQ,752.4012404070616,0.7225828248847587,707.0,-45.40124040706155
199,0.05,111.0,Grid2401,ESS,0.0,1.0,707.0,707.0
200,0.05,111.0,Sobol1,RBF,719.7642504912078,0.04867638521883093,707.0,-12.764250491207804
201,0.05,111.0,Sobol1,Matern,719.2732522949613,0.1369823841554661,707.0,-12.273252294961253
202,0.05,111.0,Sobol1,RQ,715.1068145420011,0.3689329540135767,707.0,-8.106814542001075
203,0.05,111.0,Sobol1,ESS,0.0,1.0,707.0,707.0
204,0.05,111.0,Sobol2,RBF,742.3449054721393,0.09081661323869829,707.0,-35.34490547213932
205,0.05,111.0,Sobol2,Matern,724.420985904211,0.20106057459144397,707.0,-17.420985904210966
206,0.05,111.0,Sobol2,RQ,713.2625823079796,0.49698716232704593,707.0,-6.262582307979642
207,0.05,111.0,Sobol2,ESS,0.002300305411374967,0.9999999999936994,707.0,706.9976996945886
208,0.05,791.0,Grid1296,RBF,196.96189895955456,0.9688420852414111,707.0,510.03810104044544
209,0.05,791.0,Grid1296,Matern,711.1055838820555,0.4672282320159112,707.0,-4.105583882055498
210,0.05,791.0,Grid1296,RQ,711.3642508749986,0.6786873370106414,707.0,-4.364250874998561
211,0.05,791.0,Grid1296,ESS,0.0,1.0,707.0,707.0
212,0.05,791.0,Grid2401,RBF,529.9492293610662,0.7772099767297208,707.0,177.05077063893384
213,0.05,791.0,Grid2401,Matern,699.4054801906012,0.4672723588937289,707.0,7.594519809398776
214,0.05,791.0,Grid2401,RQ,751.0071887707707,0.7215368298937515,707.0,-44.007188770770654
215,0.05,791.0,Grid2401,ESS,0.0,1.0,707.0,707.0
216,0.05,791.0,Sobol1,RBF,719.2225512627592,0.04700116561940401,707.0,-12.222551262759225
217,0.05,791.0,Sobol1,Matern,718.9602311444646,0.1369920516804879,707.0,-11.960231144464615
218,0.05,791.0,Sobol1,RQ,715.0049780417875,0.36985819588036506,707.0,-8.004978041787467
219,0.05,791.0,Sobol1,ESS,716.963317140122,0.007808806105060944,707.0,-9.963317140121944
220,0.05,791.0,Sobol2,RBF,733.5747211109131,0.09540787651106113,707.0,-26.57472111091306
221,0.05,791.0,Sobol2,Matern,726.4171213716894,0.21042675693102567,707.0,-19.417121371689404
222,0.05,791.0,Sobol2,RQ,714.4274247777906,0.5078725456542228,707.0,-7.427424777790634
223,0.05,791.0,Sobol2,ESS,733.5747209553032,0.09540788858630836,707.0,-26.574720955303178
224,0.05,180.0,Grid1296,RBF,1.2008540049001419e-150,1.0,707.0,707.0
225,0.05,180.0,Grid1296,Matern,710.9736406317173,0.4661811133360179,707.0,-3.9736406317173305
226,0.05,180.0,Grid1296,RQ,713.3155206046438,0.6788655048851987,707.0,-6.31552060464378
227,0.05,180.0,Grid1296,ESS,197.25889699671023,0.9685553571276256,707.0,509.74110300328977
228,0.05,180.0,Grid2401,RBF,8.168358848832585e-39,1.0,707.0,707.0
229,0.05,180.0,Grid2401,Matern,699.9748437820365,0.4779693825290387,707.0,7.025156217963513
230,0.05,180.0,Grid2401,RQ,749.8965942167554,0.7248149819968179,707.0,-42.896594216755375
231,0.05,180.0,Grid2401,ESS,522.4042375831443,0.7948937201231926,707.0,184.59576241685568
232,0.05,180.0,Sobol1,RBF,719.7710817265247,0.04259725538037919,707.0,-12.771081726524699
233,0.05,180.0,Sobol1,Matern,719.4636794122974,0.13502175148812884,707.0,-12.463679412297438
234,0.05,180.0,Sobol1,RQ,715.3567674697366,0.3669901939133356,707.0,-8.35676746973661
235,0.05,180.0,Sobol1,ESS,719.7710264571751,0.042597032982969074,707.0,-12.77102645717514
236,0.05,180.0,Sobol2,RBF,738.1963313316548,0.08377580299803453,707.0,-31.196331331654847
237,0.05,180.0,Sobol2,Matern,724.0214603579159,0.19963193043254163,707.0,-17.021460357915885
238,0.05,180.0,Sobol2,RQ,713.3330462481157,0.4893227471354225,707.0,-6.333046248115693
239,0.05,180.0,Sobol2,ESS,738.1960020962097,0.08377630267715284,707.0,-31.196002096209668
240,0.05,829.0,Grid1296,RBF,187.6821297598209,0.9713474548519767,707.0,519.3178702401791
241,0.05,829.0,Grid1296,Matern,711.2290202307522,0.46579992330962366,707.0,-4.229020230752212
242,0.05,829.0,Grid1296,RQ,711.698420969983,0.6768053983731558,707.0,-4.698420969982976
243,0.05,829.0,Grid1296,ESS,187.68226480065783,0.9713474264703839,707.0,519.3177351993422
244,0.05,829.0,Grid2401,RBF,411.0667335951477,0.8706969916576305,707.0,295.9332664048523
245,0.05,829.0,Grid2401,Matern,701.1538203647907,0.521973718049213,707.0,5.846179635209296
246,0.05,829.0,Grid2401,RQ,762.2791517977157,0.7266372366977588,707.0,-55.27915179771571
247,0.05,829.0,Grid2401,ESS,411.06673803965816,0.8706969985826983,707.0,295.93326196034184
248,0.05,829.0,Sobol1,RBF,719.8991006020124,0.04623582300221556,707.0,-12.899100602012368
249,0.05,829.0,Sobol1,Matern,719.2337520491479,0.13468520376202783,707.0,-12.233752049147938
250,0.05,829.0,Sobol1,RQ,715.2418222810511,0.3614473388524458,707.0,-8.2418222810511
251,0.05,829.0,Sobol1,ESS,719.8990995802014,0.04623581298701886,707.0,-12.899099580201437
252,0.05,829.0,Sobol2,RBF,739.3469184721816,0.10004176909563098,707.0,-32.34691847218164
253,0.05,829.0,Sobol2,Matern,725.0849850178131,0.2068940147116559,707.0,-18.084985017813096
254,0.05,829.0,Sobol2,RQ,714.4141498655074,0.5021813548029468,707.0,-7.414149865507397
255,0.05,829.0,Sobol2,ESS,739.3469106523996,0.10004176972187658,707.0,-32.34691065239963
256,0.05,561.0,Grid1296,RBF,188.38280648828163,0.9706921217587476,707.0,518.6171935117184
257,0.05,561.0,Grid1296,Matern,708.3664408636446,0.47056518095600247,707.0,-1.3664408636445842
258,0.05,561.0,Grid1296,RQ,710.6590119357351,0.6814010517633723,707.0,-3.659011935735066
259,0.05,561.0,Grid1296,ESS,5.30208648080897e-130,1.0,707.0,707.0
260,0.05,561.0,Grid2401,RBF,537.5723093200841,0.7624650877659854,707.0,169.42769067991594
261,0.05,561.0,Grid2401,Matern,701.7775304456352,0.4467040323802144,707.0,5.222469554364807
262,0.05,561.0,Grid2401,RQ,750.1772911795528,0.7080281950559426,707.0,-43.17729117955275
263,0.05,561.0,Grid2401,ESS,3.945371565412292e-76,1.0,707.0,707.0
264,0.05,561.0,Sobol1,RBF,720.2758107946152,0.0476595786795528,707.0,-13.275810794615154
265,0.05,561.0,Sobol1,Matern,720.729074853143,0.13721981747437206,707.0,-13.729074853142947
266,0.05,561.0,Sobol1,RQ,716.2948056540602,0.36962206291077054,707.0,-9.294805654060156
267,0.05,561.0,Sobol1,ESS,0.0,1.0,707.0,707.0
268,0.05,561.0,Sobol2,RBF,738.8664685034403,0.08875591592555451,707.0,-31.866468503440274
269,0.05,561.0,Sobol2,Matern,724.1550521923573,0.20285635879565947,707.0,-17.15505219235729
270,0.05,561.0,Sobol2,RQ,713.8945710316741,0.49986013133611673,707.0,-6.894571031674104
271,0.05,561.0,Sobol2,ESS,3.878262717087397,0.9999820901631286,707.0,703.1217372829126
272,0.05,759.0,Grid1296,RBF,0.0,1.0,707.0,707.0
273,0.05,759.0,Grid1296,Matern,711.089704431078,0.46460059420111194,707.0,-4.089704431077962
274,0.05,759.0,Grid1296,RQ,710.9228209021178,0.6774393479767373,707.0,-3.9228209021177918
275,0.05,759.0,Grid1296,ESS,193.88128886534452,0.9696625018646093,707.0,513.1187111346555
276,0.05,759.0,Grid2401,RBF,0.0,1.0,707.0,707.0
277,0.05,759.0,Grid2401,Matern,0.0,1.0,707.0,707.0
278,0.05,759.0,Grid2401,RQ,750.1175819033342,0.717574087283539,707.0,-43.11758190333421
279,0.05,759.0,Grid2401,ESS,1180.1204376220703,0.08017471732540879,707.0,-473.1204376220703
280,0.05,759.0,Sobol1,RBF,0.0,1.0,707.0,707.0
281,0.05,222.0,Grid1296,RBF,0.0,1.0,707.0,707.0
282,0.05,759.0,Sobol1,Matern,719.1566957356262,0.13553694608990274,707.0,-12.156695735626158
283,0.05,222.0,Grid1296,Matern,710.9114698778747,0.4682743912557493,707.0,-3.9114698778746515
284,0.05,222.0,Grid1296,RQ,711.4986479310003,0.6789559295496036,707.0,-4.498647931000278
285,0.05,759.0,Sobol1,RQ,715.3442144617784,0.3661512492167614,707.0,-8.344214461778392
286,0.05,222.0,Grid1296,ESS,193.29455071504913,0.9698382405603997,707.0,513.7054492849509
287,0.05,222.0,Grid2401,RBF,0.0,1.0,707.0,707.0
288,0.05,759.0,Sobol1,ESS,0.0,1.0,707.0,707.0
289,0.05,222.0,Grid2401,Matern,701.5263394696524,0.5191128111021496,707.0,5.473660530347615
290,0.05,759.0,Sobol2,RBF,0.0,1.0,707.0,707.0
291,0.05,222.0,Grid2401,RQ,761.6642850356394,0.7274650880377821,707.0,-54.66428503563941
292,0.05,759.0,Sobol2,Matern,723.3454025351806,0.18942740269564262,707.0,-16.345402535180597
293,0.05,222.0,Grid2401,ESS,424.6228754054936,0.8582766253641455,707.0,282.3771245945064
294,0.05,759.0,Sobol2,RQ,717.1400858304787,0.4780702717030249,707.0,-10.14008583047871
295,0.05,759.0,Sobol2,ESS,0.06482726956799785,0.999999994995868,707.0,706.935172730432
296,0.05,222.0,Sobol1,RBF,0.0,1.0,707.0,707.0
297,0.05,222.0,Sobol1,Matern,719.3490429944695,0.13504170772811103,707.0,-12.349042994469528
298,0.05,222.0,Sobol1,RQ,715.3147396416765,0.3645423100210375,707.0,-8.31473964167651
299,0.05,222.0,Sobol1,ESS,717.915599169396,0.04670323814015866,707.0,-10.915599169396046
300,0.05,222.0,Sobol2,RBF,4.320574117880347e-114,1.0,707.0,707.0
301,0.05,222.0,Sobol2,Matern,726.2508256611641,0.20624811103908028,707.0,-19.250825661164072
302,0.05,222.0,Sobol2,RQ,714.3415421198713,0.5021124262531809,707.0,-7.341542119871292
303,0.05,222.0,Sobol2,ESS,737.8873807781482,0.0883982872160459,707.0,-30.887380778148213
304,0.05,936.0,Grid1296,RBF,199.22598456841388,0.9682121733427298,707.0,507.7740154315861
305,0.05,936.0,Grid1296,Matern,711.6061078796741,0.46466867916813925,707.0,-4.606107879674141
306,0.05,936.0,Grid1296,RQ,711.5297951636435,0.6772955880279087,707.0,-4.529795163643485
307,0.05,936.0,Grid1296,ESS,205.37267123774507,0.9665047966659702,707.0,501.62732876225493
308,0.05,936.0,Grid2401,RBF,523.4686177416379,0.7829421594492174,707.0,183.5313822583621
309,0.05,936.0,Grid2401,Matern,700.3190475664356,0.4774990541787976,707.0,6.680952433564357
310,0.05,936.0,Grid2401,RQ,751.167715059333,0.7236618434772104,707.0,-44.16771505933298
311,0.05,936.0,Grid2401,ESS,653.1231442143476,0.5182879131195453,707.0,53.876855785652424
312,0.05,936.0,Sobol1,RBF,720.1975741468141,0.047860074902781366,707.0,-13.197574146814077
313,0.05,936.0,Sobol1,Matern,719.4818852400728,0.13677629832773455,707.0,-12.481885240072756
314,0.05,936.0,Sobol1,RQ,715.2241558568815,0.3723933709068735,707.0,-8.224155856881453
315,0.05,936.0,Sobol1,ESS,720.8838906647525,0.05523695733542784,707.0,-13.883890664752471
316,0.05,936.0,Sobol2,RBF,737.6771554609036,0.08404674878184598,707.0,-30.677155460903577
317,0.05,936.0,Sobol2,Matern,724.5215591804358,0.1988008015214511,707.0,-17.521559180435816
318,0.05,936.0,Sobol2,RQ,714.0039480651728,0.49007533853067564,707.0,-7.003948065172835
319,0.05,936.0,Sobol2,ESS,741.5677636432582,0.0987586701701576,707.0,-34.56776364325822
320,0.05,35.0,Grid1296,RBF,188.29334190987709,0.971147940828697,707.0,518.7066580901229
321,0.05,35.0,Grid1296,Matern,712.1740920812849,0.4632923205035676,707.0,-5.174092081284925
322,0.05,35.0,Grid1296,RQ,711.7766578179924,0.6770989375308597,707.0,-4.776657817992373
323,0.05,35.0,Grid1296,ESS,747.3515625,2.096302644197945e-06,707.0,-40.3515625
324,0.05,35.0,Grid2401,RBF,529.4738252107751,0.7749341861060299,707.0,177.5261747892249
325,0.05,35.0,Grid2401,Matern,699.9577072910394,0.4665494477334788,707.0,7.042292708960645
326,0.05,35.0,Grid2401,RQ,751.2786935245056,0.7167805475565194,707.0,-44.27869352450557
327,0.05,582.0,Grid1296,RBF,190.20476695444196,0.9705753623635139,707.0,516.795233045558
328,0.05,35.0,Grid2401,ESS,764.326904296875,1.6962143049497293e-06,707.0,-57.326904296875
329,0.05,582.0,Grid1296,Matern,710.056571332533,0.4680188750592634,707.0,-3.0565713325330535
330,0.05,582.0,Grid1296,RQ,711.673276449626,0.680064913130938,707.0,-4.673276449625973
331,0.05,35.0,Sobol1,RBF,719.1443903452246,0.046056176307903374,707.0,-12.144390345224565
332,0.05,582.0,Grid1296,ESS,751.51513671875,1.5656504769806967e-06,707.0,-44.51513671875
333,0.05,582.0,Grid2401,RBF,530.2976092545196,0.7724164307646528,707.0,176.70239074548044
