,ratio,rndint,dataset,#trees,rmse,mape,r2
6518,0.3,111.0,Sobol1,500.0,21.12917128110993,0.017909634399035264,0.9507381374735764
6519,0.3,111.0,Sobol2,500.0,19.93534063986122,0.017321930638506608,0.956176823241629
6520,0.3,111.0,Grid1296,750.0,39.03758468385645,0.04240581748628647,0.850867186018094
6521,0.3,111.0,Grid2401,750.0,82.58241826388468,0.08512171636053346,0.36281468691027174
6522,0.3,111.0,Sobol1,750.0,21.13292142431177,0.0178999363161377,0.9507206492880956
6523,0.3,111.0,Sobol2,750.0,19.91014466206155,0.01732287199629713,0.9562875281488692
6524,0.3,111.0,Grid1296,1000.0,38.96788898125544,0.04235736686128143,0.8513992188245699
6525,0.3,111.0,Grid2401,1000.0,82.61394507366226,0.08515525970594315,0.3623280880657084
6526,0.3,111.0,Sobol1,1000.0,21.145960383347205,0.017917212757018346,0.9506598200587975
6527,0.3,111.0,Sobol2,1000.0,19.901807017588304,0.01729927768780333,0.9563241308701882
6528,0.3,816.0,Grid1296,10.0,39.13704825962204,0.042435722139581696,0.8494492204750234
6529,0.3,816.0,Grid2401,10.0,81.78346664554648,0.0842248982988864,0.36881643576213463
6530,0.3,816.0,Sobol1,10.0,21.345257513516906,0.018257836846498628,0.9480769596772229
6531,0.3,816.0,Sobol2,10.0,19.332382815263408,0.01662217744131129,0.9578618778269073
6532,0.3,816.0,Grid1296,100.0,39.14099224915856,0.04240140063321557,0.8494188757942753
6533,0.3,816.0,Grid2401,100.0,81.21570396234056,0.08357559110009288,0.3775497058138666
6534,0.3,816.0,Sobol1,100.0,20.453892538167754,0.017281319596270002,0.9523229630354766
6535,0.3,816.0,Sobol2,100.0,19.213585726242854,0.016341180676629225,0.9583781624220722
6536,0.3,816.0,Grid1296,250.0,39.08537559760183,0.04236902718334547,0.849846502556686
6537,0.3,816.0,Grid2401,250.0,81.15500138972837,0.08353512319186034,0.3784798267603591
6538,0.3,816.0,Sobol1,250.0,20.35911324982071,0.017205711565275367,0.9527637912077608
6539,0.3,816.0,Sobol2,250.0,19.14475936320978,0.01624184709442903,0.9586758214698632
6540,0.3,816.0,Grid1296,500.0,39.086517584055,0.04236310632606444,0.8498377281359527
6541,0.3,816.0,Grid2401,500.0,81.14062193818033,0.08351626729191458,0.378700055392047
6542,0.3,816.0,Sobol1,500.0,20.338206904031885,0.017144810122376685,0.9528607531394913
6543,0.3,816.0,Sobol2,500.0,19.145759681512185,0.01625292753045994,0.958671502960419
6544,0.3,816.0,Grid1296,750.0,39.087011278146385,0.042363762337908825,0.8498339347719419
6545,0.3,816.0,Grid2401,750.0,81.1443520844418,0.08350556350093537,0.3786429300488954
6546,0.3,816.0,Sobol1,750.0,20.315513046841005,0.017133741254472982,0.9529658926439888
6547,0.3,816.0,Sobol2,750.0,19.12875936017273,0.01625354515314289,0.9587448649798809
6548,0.3,816.0,Grid1296,1000.0,39.09663270658849,0.042373749962132896,0.8497599976850692
6549,0.3,816.0,Grid2401,1000.0,81.1257881017908,0.08348354297738989,0.37892720226534216
6550,0.3,816.0,Sobol1,1000.0,20.322608713096294,0.017140783897663547,0.9529330313905627
6551,0.3,816.0,Sobol2,1000.0,19.13525297559823,0.016273089627800365,0.9587168505700506
6552,0.3,968.0,Grid1296,10.0,38.9210723836886,0.04235040549618134,0.850417848435074
6553,0.3,968.0,Grid2401,10.0,80.58726813426244,0.08312431096040293,0.394889017056009
6554,0.3,968.0,Sobol1,10.0,21.76693478482354,0.01860446224804646,0.9465411644787234
6555,0.3,968.0,Sobol2,10.0,20.11736052497067,0.01811610587811661,0.9544213417554628
6556,0.3,968.0,Grid1296,100.0,39.602789290702404,0.04279414888125325,0.8451319855369533
6557,0.3,968.0,Grid2401,100.0,80.54201015373506,0.08311104383373474,0.39556848942604084
6558,0.3,968.0,Sobol1,100.0,20.954640879888565,0.017517033814631905,0.9504566479842035
6559,0.3,968.0,Sobol2,100.0,18.140731684157647,0.01642456272518916,0.962937975589907
6560,0.3,968.0,Grid1296,250.0,39.39038437855958,0.04266596000966371,0.846788763460409
6561,0.3,968.0,Grid2401,250.0,80.57524662716666,0.08313837024441102,0.39506953697119573
6562,0.3,968.0,Sobol1,250.0,20.853071877881067,0.017354912150416287,0.9509357660380311
6563,0.3,968.0,Sobol2,250.0,18.05117152343087,0.01638648388253686,0.9633030201022948
6564,0.3,968.0,Grid1296,500.0,39.36639918975299,0.04263560890208896,0.846975290283275
6565,0.3,968.0,Grid2401,500.0,80.65063172979562,0.08320015439884725,0.3939370780684437
6566,0.3,968.0,Sobol1,500.0,20.83253819310106,0.017332520131591846,0.9510323439907206
6567,0.3,968.0,Sobol2,500.0,18.00307283245521,0.016338678783430004,0.9634983232275676
6568,0.3,968.0,Grid1296,750.0,39.32414342585274,0.04260569064627378,0.8473036264151865
6569,0.3,968.0,Grid2401,750.0,80.7095726024067,0.08325783170496535,0.39305091190231467
6570,0.3,968.0,Sobol1,750.0,20.85377923891616,0.017331402745421998,0.9509324373470678
6571,0.3,968.0,Sobol2,750.0,18.033016119151057,0.016358309104299112,0.9633768007383291
6572,0.3,968.0,Grid1296,1000.0,39.37753604197076,0.04263888196134143,0.8468886958943549
6573,0.3,968.0,Grid2401,1000.0,80.70859668218128,0.08325625540207411,0.39306558997061813
6574,0.3,968.0,Sobol1,1000.0,20.849742676651584,0.017307210969493968,0.9509514310364507
6575,0.3,968.0,Sobol2,1000.0,18.00382036354021,0.016342469829280497,0.9634952918889967
6576,0.3,48.0,Grid1296,10.0,40.01933657608247,0.043084071775728316,0.8428327192308783
6577,0.3,48.0,Grid2401,10.0,79.63866059477134,0.08233279166745917,0.40303711406643183
6578,0.3,48.0,Sobol1,10.0,20.58957716271502,0.017769583618218406,0.9527774765776861
6579,0.3,48.0,Sobol2,10.0,20.137527140574186,0.017537206965664583,0.9542907543860929
6580,0.3,48.0,Grid1296,100.0,39.85792911666448,0.04300436230777311,0.8440979482996742
6581,0.3,48.0,Grid2401,100.0,80.45442670557019,0.08322819193384012,0.3907446859824715
6582,0.3,48.0,Sobol1,100.0,20.61962977107041,0.017167902851453955,0.952639523700283
6583,0.3,48.0,Sobol2,100.0,19.05635511912579,0.01632743390537706,0.9590672002342238
6584,0.3,48.0,Grid1296,250.0,39.768015220995835,0.042940430721758696,0.8448005412376736
6585,0.3,48.0,Grid2401,250.0,80.3695492655404,0.08315337457694348,0.39202950662030456
6586,0.3,48.0,Sobol1,250.0,20.772355906507503,0.01729118630282171,0.9519353432583929
6587,0.3,48.0,Sobol2,250.0,19.14591713935178,0.016328147358095173,0.9586815400069141
6588,0.3,48.0,Grid1296,500.0,39.49348229271476,0.04275310380026043,0.8469359404858072
6589,0.3,48.0,Grid2401,500.0,80.4140730344916,0.08319557411962925,0.391355703270327
6590,0.3,48.0,Sobol1,500.0,20.786783272982547,0.017275002316476905,0.9518685537968786
6591,0.3,48.0,Sobol2,500.0,19.06441750476847,0.016293436127746044,0.9590325571110379
6592,0.3,48.0,Grid1296,750.0,39.53347761991635,0.042776934249812416,0.8466257654084869
6593,0.3,48.0,Grid2401,750.0,80.47741125214947,0.08325538013937243,0.39039652720490303
6594,0.3,48.0,Sobol1,750.0,20.761136297907793,0.01723609508238972,0.9519872508035583
6595,0.3,48.0,Sobol2,750.0,19.105993274693294,0.016277496272193864,0.9588536782955142
6596,0.3,48.0,Grid1296,1000.0,39.56596508811062,0.04280404834488942,0.8463735848160249
6597,0.3,48.0,Grid2401,1000.0,80.4876988409458,0.08327217058911411,0.3902406635756198
6598,0.3,48.0,Sobol1,1000.0,20.788822402568815,0.017267361495913087,0.9518591101933503
6599,0.3,48.0,Sobol2,1000.0,19.090634683177157,0.016278218154995056,0.9589198036770211
6600,0.3,986.0,Grid1296,10.0,39.64006947631488,0.0430065816871496,0.8454767941265873
6601,0.3,986.0,Grid2401,10.0,80.72688378923792,0.08310301614602482,0.38388341870040465
6602,0.3,986.0,Sobol1,10.0,21.542088350133213,0.01839884087333833,0.9476723500445706
6603,0.3,986.0,Sobol2,10.0,20.651588437895615,0.017808965890983994,0.9520011226456376
6604,0.3,986.0,Grid1296,100.0,39.39631611853855,0.04277351700843557,0.8473713288701478
6605,0.3,986.0,Grid2401,100.0,80.78576982465454,0.0832124697113243,0.382984241287735
6606,0.3,986.0,Sobol1,100.0,20.747738937850368,0.017397515398281174,0.951460290256173
6607,0.3,986.0,Sobol2,100.0,19.225261040611183,0.016794479401755692,0.9584023642636333
6608,0.3,986.0,Grid1296,250.0,39.23970738105234,0.04264124960758261,0.8485823798575496
6609,0.3,986.0,Grid2401,250.0,80.7968797307918,0.08322626524360605,0.3828145218299943
6610,0.3,986.0,Sobol1,250.0,20.848758685114632,0.017547870195826456,0.9509864644958138
6611,0.3,986.0,Sobol2,250.0,19.328557590198688,0.016904073374422585,0.9579541585672287
6612,0.3,986.0,Grid1296,500.0,39.27721935944518,0.042663628278221635,0.8482927401116582
6613,0.3,986.0,Grid2401,500.0,80.7390658002658,0.08315954885211094,0.3836974557363084
6614,0.3,986.0,Sobol1,500.0,20.89326954290005,0.0176190167605574,0.9507769591366481
6615,0.3,986.0,Sobol2,500.0,19.21171254909706,0.01677496782894925,0.9584609732601764
6616,0.3,986.0,Grid1296,750.0,39.23070610925313,0.04262776106891561,0.8486518398469357
6617,0.3,986.0,Grid2401,750.0,80.77939063981754,0.08320464267306278,0.38308168176956414
6618,0.3,986.0,Sobol1,750.0,20.872604465224356,0.017598325660138914,0.9508742818574043
6619,0.3,986.0,Sobol2,750.0,19.19059636503742,0.016764126644551965,0.9585522367207483
6620,0.3,986.0,Grid1296,1000.0,39.17847500024618,0.042583143967806825,0.8490545764115799
6621,0.3,986.0,Grid2401,1000.0,80.79386821176121,0.0832171178096576,0.3828605293288073
6622,0.3,986.0,Sobol1,1000.0,20.876327721093684,0.017620804220018816,0.9508567541998235
6623,0.3,986.0,Sobol2,1000.0,19.17597674744082,0.016745957875530623,0.9586153634342527
6624,0.3,829.0,Grid1296,10.0,39.72771017144195,0.04292958919652816,0.8441399085606698
6625,0.3,829.0,Grid2401,10.0,80.33980611945611,0.0825614129274883,0.3896954855074153
6626,0.3,829.0,Sobol1,10.0,21.14553743110796,0.018674356855589047,0.9492140562872193
6627,0.3,829.0,Sobol2,10.0,20.311402801985608,0.018210332012695153,0.9529958249307507
6628,0.3,829.0,Grid1296,100.0,38.99561212445917,0.042411014521687246,0.8498313270604796
6629,0.3,829.0,Grid2401,100.0,80.42385555569969,0.08281473273520845,0.38841784780810995
6630,0.3,829.0,Sobol1,100.0,20.774396759966322,0.017788352105924332,0.9509811729124708
6631,0.3,829.0,Sobol2,100.0,18.862105721060935,0.016613028750588427,0.9594643681641739
6632,0.3,829.0,Grid1296,250.0,38.98838076449163,0.04240068188877362,0.8498870165590504
6633,0.3,829.0,Grid2401,250.0,80.69042105990461,0.08308172553154171,0.3843569412454123
6634,0.3,829.0,Sobol1,250.0,20.80060902040761,0.017826349208122365,0.9508573950825023
6635,0.3,829.0,Sobol2,250.0,18.801180929899477,0.016517379762049464,0.9597258062542812
6636,0.3,829.0,Grid1296,500.0,39.031986837663794,0.04241219326566476,0.849551044755795
6637,0.3,829.0,Grid2401,500.0,80.64793563994434,0.08304571839992023,0.38500507190862376
6638,0.3,829.0,Sobol1,500.0,20.834307356945654,0.017841951822584825,0.950698037683837
6639,0.3,829.0,Sobol2,500.0,18.63998167823255,0.01638155400250838,0.960413458624958
6640,0.3,829.0,Grid1296,750.0,39.02768141776844,0.04240995711981767,0.8495842334429637
6641,0.3,829.0,Grid2401,750.0,80.69009618064294,0.08308943208269812,0.38436189869282955
6642,0.3,829.0,Sobol1,750.0,20.778251101553117,0.01779515861324809,0.9509629819793857
6643,0.3,829.0,Sobol2,750.0,18.66681395482664,0.016379959881542384,0.9602994068449839
6644,0.3,829.0,Grid1296,1000.0,39.01568655331742,0.04240133615102501,0.8496766775446574
6645,0.3,829.0,Grid2401,1000.0,80.7023601231203,0.08309738393027147,0.3841747450175812
6646,0.3,829.0,Sobol1,1000.0,20.76412786757081,0.01778933955856578,0.951029621457818
6647,0.3,829.0,Sobol2,1000.0,18.66944511059978,0.016368872008444325,0.9602882141682871
6648,0.3,996.0,Grid1296,10.0,39.46477321451633,0.04269982103903948,0.8471239189503252
6649,0.3,996.0,Grid2401,10.0,83.3456250189609,0.0860978171555332,0.34643618753774197
6650,0.3,996.0,Sobol1,10.0,21.075099257831464,0.01791250206788073,0.9512355237602607
6651,0.3,996.0,Sobol2,10.0,20.049020696458303,0.01665176976860023,0.9542055939656682
6652,0.3,996.0,Grid1296,100.0,39.364794369039565,0.04263099312030579,0.8478975209431321
6653,0.3,996.0,Grid2401,100.0,83.01324132148446,0.08574029906633246,0.35163863914121096
6654,0.3,996.0,Sobol1,100.0,21.107460106573203,0.017631051561674705,0.9510856529219834
6655,0.3,996.0,Sobol2,100.0,19.887712678181067,0.016506888964464995,0.9549395238922975
6656,0.3,996.0,Grid1296,250.0,39.49537248097973,0.04274690241701496,0.8468867601336318
6657,0.3,996.0,Grid2401,250.0,82.89180996627817,0.08564265260061699,0.3535340913247774
6658,0.3,996.0,Sobol1,250.0,21.160853018995855,0.017664503960071746,0.9508378748703729
6659,0.3,996.0,Sobol2,250.0,19.82635687511511,0.01645522631667624,0.9552171281604199
6660,0.3,996.0,Grid1296,500.0,39.46917743499452,0.04273446930008365,0.8470897954785976
6661,0.3,996.0,Grid2401,500.0,82.97621482692676,0.08574259869388536,0.35221688892841474
6662,0.3,996.0,Sobol1,500.0,21.078182296676623,0.017614233905735115,0.9512212553794231
6663,0.3,996.0,Sobol2,500.0,19.79837819969195,0.01643540794211206,0.9553434328930565
6664,0.3,996.0,Grid1296,750.0,39.54186961600958,0.04279601371796841,0.8465260334325452
6665,0.3,996.0,Grid2401,750.0,82.96672377041719,0.0857212019176044,0.35236507101902204
6666,0.3,996.0,Sobol1,750.0,21.121202761012995,0.01765690850734092,0.9510219378375532
6667,0.3,996.0,Sobol2,750.0,19.792494118810016,0.01643905032902614,0.9553699728251194
6668,0.3,996.0,Grid1296,1000.0,39.49686844968072,0.04276041201524103,0.8468751609543823
6669,0.3,996.0,Grid2401,1000.0,82.96530655515093,0.08572262973379967,0.3523871962814761
6670,0.3,996.0,Sobol1,1000.0,21.10199691107198,0.017637849169972825,0.9511109704217172
6671,0.3,996.0,Sobol2,1000.0,19.78013733600583,0.01643898822063155,0.9554256819640349
6672,0.3,272.0,Grid1296,10.0,39.0464041084095,0.04242041675013015,0.8502005786772584
6673,0.3,272.0,Grid2401,10.0,80.60794744497804,0.08312985834415985,0.38638210663326866
6674,0.3,272.0,Sobol1,10.0,21.654398427944713,0.018618012038567958,0.9474734954115239
6675,0.3,272.0,Sobol2,10.0,18.998336142590567,0.017100614816791107,0.9590759531060079
6676,0.3,272.0,Grid1296,100.0,38.741349810210906,0.04214274537244217,0.8525320840819459
6677,0.3,272.0,Grid2401,100.0,80.79336110522955,0.08319937050377742,0.38355598357268583
6678,0.3,272.0,Sobol1,100.0,20.893949262649997,0.01759555671411062,0.9510979206156788
6679,0.3,272.0,Sobol2,100.0,18.268324268254315,0.015915842942421092,0.9621605458949577
6680,0.3,272.0,Grid1296,250.0,38.72375454498163,0.042117354687055075,0.8526660054799695
6681,0.3,272.0,Grid2401,250.0,80.88834757423697,0.08330178179151534,0.3821056599394915
6682,0.3,272.0,Sobol1,250.0,20.90285614497988,0.017664085973912037,0.9510562187909247
6683,0.3,272.0,Sobol2,250.0,18.4701380542735,0.016027201417379112,0.9613198881014269
6684,0.3,272.0,Grid1296,500.0,38.72244253554369,0.04211672079083574,0.8526759890323872
6685,0.3,272.0,Grid2401,500.0,81.0072123128783,0.08340315863680438,0.3802883447026556
6686,0.3,272.0,Sobol1,500.0,20.91436937200183,0.017696837912075526,0.9510022877828644
6687,0.3,272.0,Sobol2,500.0,18.459247098467806,0.015995158131509403,0.9613654902716529
6688,0.3,272.0,Grid1296,750.0,38.753660772311044,0.042141991342446554,0.8524383464921668
6689,0.3,272.0,Grid2401,750.0,81.05208469219119,0.08345051129092955,0.379601599967184
6690,0.3,272.0,Sobol1,750.0,20.915456711924932,0.017717039793152017,0.9509971928595962
6691,0.3,272.0,Sobol2,750.0,18.44973249427114,0.015970475659491494,0.9614053074246396
6692,0.3,272.0,Grid1296,1000.0,38.75988751024578,0.042146104222952244,0.852390923794876
6693,0.3,272.0,Grid2401,1000.0,81.04197643758339,0.08343950887584552,0.379756333900623
6694,0.3,272.0,Sobol1,1000.0,20.91169405157387,0.017712453100586733,0.9510148223416703
6695,0.3,272.0,Sobol2,1000.0,18.4499101637043,0.015957815423465235,0.9614045640935185
6696,0.3,759.0,Grid1296,10.0,39.11363552852816,0.04245198819805325,0.8501368627226379
6697,0.3,759.0,Grid2401,10.0,79.98649930145854,0.08252113608803387,0.39884640775548863
6698,0.3,759.0,Sobol1,10.0,21.557621793255137,0.018775769637755173,0.9483124988613032
6699,0.3,759.0,Sobol2,10.0,19.69728885098519,0.017155058596808687,0.9562804923217529
6700,0.3,759.0,Grid1296,100.0,38.98080227910192,0.04238592616070313,0.8511530303386292
6701,0.3,759.0,Grid2401,100.0,79.76849991890576,0.08221050842750416,0.40211877312462674
6702,0.3,759.0,Sobol1,100.0,20.958528365924025,0.01790758126862737,0.9511454059221804
6703,0.3,759.0,Sobol2,100.0,19.12683318289923,0.016406712718905075,0.9587761550812481
6704,0.3,759.0,Grid1296,250.0,38.890222108242384,0.04227390797040013,0.851843981695872
6705,0.3,759.0,Grid2401,250.0,79.87448100568032,0.08230668308568137,0.40052901788828255
6706,0.3,759.0,Sobol1,250.0,20.91171940773209,0.017855132725065545,0.9513633867742609
6707,0.3,759.0,Sobol2,250.0,19.115754863794876,0.01637277143085616,0.9588238952006898
6708,0.3,759.0,Grid1296,500.0,38.87457543447569,0.04225960966821852,0.851963172712523
6709,0.3,759.0,Grid2401,500.0,79.84296323776027,0.08228815970685659,0.40100201650687817
6710,0.3,759.0,Sobol1,500.0,20.936684842512392,0.01783500274185042,0.9512471879120002
6711,0.3,759.0,Sobol2,500.0,19.097165274088077,0.01626539425290847,0.9589039417079286
6712,0.3,759.0,Grid1296,750.0,38.89262477248433,0.04228219376541607,0.8518256747722229
6713,0.3,759.0,Grid2401,750.0,79.8219580620729,0.08226985935565542,0.40131714516239403
6714,0.3,759.0,Sobol1,750.0,20.973391598092594,0.01787421842481017,0.9510760885884244
6715,0.3,759.0,Sobol2,750.0,19.107843217437868,0.016308339627612335,0.9588579721562372
6716,0.3,759.0,Grid1296,1000.0,38.913096280075294,0.042301932929104856,0.8516696477538148
6717,0.3,759.0,Grid2401,1000.0,79.82785905058935,0.08227733514913682,0.4012286243763252
6718,0.3,759.0,Sobol1,1000.0,20.974585819997046,0.01786728905802746,0.9510705169888316
6719,0.3,759.0,Sobol2,1000.0,19.102747874834275,0.016299359820611394,0.9588799112913146
6720,0.3,390.0,Grid1296,10.0,38.584523133367355,0.0422391620299937,0.8540471282772975
6721,0.3,390.0,Grid2401,10.0,80.37318194604326,0.08282299361692098,0.38908824888044813
6722,0.3,390.0,Sobol1,10.0,21.768147817503415,0.018728244006813687,0.9476844913072033
6723,0.3,390.0,Sobol2,10.0,20.222004080555937,0.01751870004067381,0.9538443125588295
6724,0.3,390.0,Grid1296,100.0,38.89968012035813,0.04237601354335557,0.8516531154028251
6725,0.3,390.0,Grid2401,100.0,80.14747210189931,0.08265691984005709,0.3925146450513858
6726,0.3,390.0,Sobol1,100.0,20.74385593326766,0.017409852178346032,0.9524920301726842
6727,0.3,390.0,Sobol2,100.0,19.265882622345337,0.016469545421902217,0.9581057271979444
6728,0.3,390.0,Grid1296,250.0,38.840544980354494,0.042351936659601026,0.8521038052692834
6729,0.3,390.0,Grid2401,250.0,80.20499414387957,0.08274912891956933,0.39164234460824454
6730,0.3,390.0,Sobol1,250.0,20.856655769368974,0.017468452693185206,0.9519739527839806
6731,0.3,390.0,Sobol2,250.0,19.190370874795118,0.016378869057371907,0.9584334889929769
6732,0.3,390.0,Grid1296,500.0,38.81737582424907,0.042336022426182326,0.852280198674599
6733,0.3,390.0,Grid2401,500.0,80.14643823429986,0.0826694977814923,0.3925303175450603
6734,0.3,390.0,Sobol1,500.0,20.838520744312135,0.01738705273619636,0.9520574345203437
6735,0.3,390.0,Sobol2,500.0,19.174060586765624,0.016324160502159343,0.9585041154195898
6736,0.3,390.0,Grid1296,750.0,38.83766100863492,0.0423528960425345,0.8521257675052947
6737,0.3,390.0,Grid2401,750.0,80.22187102179866,0.08273870173551265,0.391386294266
6738,0.3,390.0,Sobol1,750.0,20.81569365438119,0.017382947759567013,0.952162412206147
6739,0.3,390.0,Sobol2,750.0,19.173291051186514,0.01633944238118404,0.9585074461609977
6740,0.3,390.0,Grid1296,1000.0,38.84557483830166,0.04234985247265933,0.8520654976184413
6741,0.3,390.0,Grid2401,1000.0,80.2339327535638,0.08275527958956597,0.39120326469948563
6742,0.3,390.0,Sobol1,1000.0,20.80961486344416,0.017377474797903872,0.9521903480741207
6743,0.3,390.0,Sobol2,1000.0,19.164652273976163,0.016334781595444818,0.9585448277640329
6744,0.3,930.0,Grid1296,10.0,40.403347434970506,0.04353902434784851,0.8401016923393303
6745,0.3,930.0,Grid2401,10.0,83.5316241070111,0.08605897580181238,0.34341171922874536
6746,0.3,930.0,Sobol1,10.0,20.879499654300016,0.017364208545589385,0.950462488448373
6747,0.3,930.0,Sobol2,10.0,20.497563622283792,0.017713862025575122,0.9520327312388558
6748,0.3,930.0,Grid1296,100.0,39.734394647004514,0.04304311785709192,0.8453526889863878
6749,0.3,930.0,Grid2401,100.0,83.16908070591028,0.08579834784399606,0.3490987910979655
6750,0.3,930.0,Sobol1,100.0,20.695658622629914,0.017201555789751237,0.9513309895464741
6751,0.3,930.0,Sobol2,100.0,18.968184070009354,0.01618961927451361,0.958923633957941
6752,0.3,930.0,Grid1296,250.0,39.89910204797309,0.04317138817195275,0.8440679406285292
6753,0.3,930.0,Grid2401,250.0,83.3819844816687,0.08605099388500392,0.34576205350697187
6754,0.3,930.0,Sobol1,250.0,20.75514905091584,0.017306336564994074,0.9510507856921482
6755,0.3,930.0,Sobol2,250.0,18.76166064032605,0.01608807900909045,0.9598132341147604
6756,0.3,930.0,Grid1296,500.0,39.83196263271655,0.04311894595108037,0.8445922821972044
6757,0.3,930.0,Grid2401,500.0,83.3843100821287,0.08604900864833574,0.3457255583984241
6758,0.3,930.0,Sobol1,500.0,20.70583592042204,0.017266046275582272,0.9512831108284574
6759,0.3,930.0,Sobol2,500.0,18.75932402162394,0.016006105384479448,0.9598232433888024
6760,0.3,930.0,Grid1296,750.0,39.93657324351187,0.043203221462723165,0.8437749162699694
6761,0.3,930.0,Grid2401,750.0,83.45496921514817,0.08611779828667421,0.34461623573568334
6762,0.3,930.0,Sobol1,750.0,20.72034044610437,0.017279942668757136,0.9512148341487429
6763,0.3,930.0,Sobol2,750.0,18.729020615457443,0.015982135381843,0.9599529398764858
6764,0.3,930.0,Grid1296,1000.0,39.94127109016174,0.04320750865720077,0.8437381597536637
6765,0.3,930.0,Grid2401,1000.0,83.45692893112057,0.08611951962565677,0.34458545551677233
6766,0.3,930.0,Sobol1,1000.0,20.713159185007665,0.017272058885969013,0.9512486442402557
6767,0.3,930.0,Sobol2,1000.0,18.665976853751886,0.015963611389583056,0.9602220909593259
6768,0.3,633.0,Grid1296,10.0,39.35318157311013,0.04274658853519899,0.8478490513371284
6769,0.3,633.0,Grid2401,10.0,80.48139591065782,0.08299584569426526,0.3898597521712428
6770,0.3,633.0,Sobol1,10.0,21.96674979372471,0.018672116849521143,0.9449465341905362
6771,0.3,633.0,Sobol2,10.0,18.095470343556393,0.01668855232487741,0.9635271393009498
6772,0.3,633.0,Grid1296,100.0,39.237453482535045,0.04266162273036378,0.8487426130492152
6773,0.3,633.0,Grid2401,100.0,80.7115013781162,0.08332625540536978,0.3863658437893819
6774,0.3,633.0,Sobol1,100.0,21.418026437432896,0.018047679029765944,0.9476626223725957
6775,0.3,633.0,Sobol2,100.0,18.173828242916006,0.01590653480989461,0.9632105822308034
6776,0.3,633.0,Grid1296,250.0,39.24471879618257,0.04266796239926246,0.8486865934046761
6777,0.3,633.0,Grid2401,250.0,80.61779826668283,0.08320328920829471,0.38778983049180715
6778,0.3,633.0,Sobol1,250.0,21.174183884981428,0.017822260049273106,0.9488475524731783
6779,0.3,633.0,Sobol2,250.0,18.18645772988563,0.01582134157172813,0.9631594325326066
6780,0.3,633.0,Grid1296,500.0,39.22656690339111,0.042643485820639454,0.8488265352679044
6781,0.3,633.0,Grid2401,500.0,80.64228951432118,0.08324242862941553,0.3874178017659794
6782,0.3,633.0,Sobol1,500.0,21.193304094096487,0.017851568118484897,0.9487551298244952
6783,0.3,633.0,Sobol2,500.0,18.171742674512505,0.01580284406103716,0.9632190254100607
6784,0.3,633.0,Grid1296,750.0,39.22674864599799,0.042635623608892816,0.8488251344456867
6785,0.3,633.0,Grid2401,750.0,80.70521843956709,0.08330959889699177,0.38646137603863084
6786,0.3,633.0,Sobol1,750.0,21.120512793401527,0.01778881850012241,0.9491065403293952
6787,0.3,633.0,Sobol2,750.0,18.125558608953536,0.01580178537605074,0.9634057478756374
6788,0.3,633.0,Grid1296,1000.0,39.25912304058584,0.042650669485672074,0.8485754979327177
6789,0.3,633.0,Grid2401,1000.0,80.70845594334467,0.08331651411446392,0.38641215063555956
6790,0.3,633.0,Sobol1,1000.0,21.116322057174276,0.01777071985770777,0.9491267349058833
6791,0.3,633.0,Sobol2,1000.0,18.04248695209107,0.01574804380480095,0.9637404110990351
6792,0.3,928.0,Grid1296,10.0,39.76889521678995,0.04319632393919667,0.8459202790633701
6793,0.3,928.0,Grid2401,10.0,81.58833113656868,0.08400614297680893,0.37100867211042177
6794,0.3,928.0,Sobol1,10.0,21.281855834476787,0.0182741238599122,0.948828174630914
6795,0.3,928.0,Sobol2,10.0,18.346463034051,0.01663203483847508,0.9614966811649667
