,ratio,rndint,dataset,kernel,time [hrs],rmse,r2
69,0.05,297.0,Grid2401,Matern,0.003102744221687317,40.04708935727368,0.8547053124345272
70,0.05,297.0,Grid2401,RQ,0.012430517342355516,87.8972537516644,0.3000638340118734
71,0.05,297.0,Grid2401,ESS,0.002968097925186157,542.2092373217089,-25.63432200797855
72,0.05,297.0,Sobol1,RBF,0.0024667341179317897,683.3989705721885,-52.978190114169514
73,0.05,297.0,Sobol1,Matern,0.003690321577919854,20.275712025401827,0.9524859657143269
74,0.05,297.0,Sobol1,RQ,0.021986756589677598,21.05121333250619,0.9487818434947721
75,0.05,297.0,Sobol1,ESS,0.00875533938407898,680.6565213657702,-52.54583528998466
76,0.05,297.0,Sobol2,RBF,0.0019788394371668496,683.8857296646503,-55.09162403470135
77,0.05,297.0,Sobol2,Matern,0.0031097186273998686,20.222470125069616,0.9509544808165237
78,0.05,297.0,Sobol2,RQ,0.014731512400839064,19.86468926928676,0.9526745792988556
79,0.05,297.0,Sobol2,ESS,0.0029937370618184408,670.0445596914944,-52.844122291294354
80,0.05,588.0,Grid1296,RBF,0.0011237495475345189,435.6859912570301,-17.30381782997033
81,0.05,588.0,Grid1296,Matern,0.004109243353207906,67.89102680335398,0.5555537494876555
82,0.05,588.0,Grid1296,RQ,0.016959516273604498,49.283646525711845,0.7657928439312776
83,0.05,588.0,Grid1296,ESS,0.0010587412781185575,67.0740199974743,0.5661863984642397
84,0.05,588.0,Grid2401,RBF,0.0031868206792407565,499.12530255922024,-21.502275632160572
85,0.05,588.0,Grid2401,Matern,0.010886724458800422,37.20117307428045,0.8749969709718348
86,0.05,588.0,Grid2401,RQ,0.05266296042336358,88.04933880471322,0.2997397649199198
87,0.05,588.0,Grid2401,ESS,0.002667771842744615,249.18135081798164,-4.608391711528666
88,0.05,588.0,Sobol1,RBF,0.007902337908744813,24.70730013888367,0.9290406714328018
89,0.05,588.0,Sobol1,Matern,0.017942989667256673,20.204413181255052,0.9525483412992175
90,0.05,588.0,Sobol1,RQ,0.07659730606608921,20.92844668610215,0.9490865053361789
91,0.05,588.0,Sobol1,ESS,0.026747671034601,680.4091505259438,-52.81448726293964
92,0.05,588.0,Sobol2,RBF,0.005133575267261929,28.457472634010397,0.9033178242205168
93,0.05,588.0,Sobol2,Matern,0.011158519122335646,20.321109063325643,0.9506998120401584
94,0.05,588.0,Sobol2,RQ,0.042064234150780574,19.96974096724158,0.9523899514050186
95,0.05,588.0,Sobol2,ESS,0.0024260388480292425,680.9573457418704,-54.359681127319384
96,0.05,678.0,Grid1296,RBF,0.0014636527167426216,423.1731223853364,-16.235365088191028
97,0.05,678.0,Grid1296,Matern,0.0017531959878073799,67.67318283417356,0.559224404124708
98,0.05,678.0,Grid1296,RQ,0.01816435158252716,49.76688466995159,0.761622507938769
99,0.05,678.0,Grid1296,ESS,0.0010208147101932101,675.9673226110568,-42.97802676999426
100,0.05,678.0,Grid2401,RBF,0.005558763146400452,513.917186431577,-23.02508807514831
101,0.05,678.0,Grid2401,Matern,0.004838132394684685,41.56453594907569,0.8428463119108077
102,0.05,678.0,Grid2401,RQ,0.04188247528341081,88.38225189808301,0.28942678821671475
103,0.05,678.0,Grid2401,ESS,0.005224840839703878,513.9168243641352,-23.025054222615868
104,0.05,678.0,Sobol1,RBF,0.006867967579099867,23.884977269679798,0.9340001622741525
105,0.05,678.0,Sobol1,Matern,0.006540255082978143,20.151550643145967,0.9530203103217432
106,0.05,678.0,Sobol1,RQ,0.0700538135237164,20.811282830007958,0.9498938647972006
107,0.05,678.0,Sobol1,ESS,0.03136504073937734,679.1712216265765,-52.3644151139583
108,0.05,678.0,Sobol2,RBF,0.005570283995734321,27.293672838978072,0.9112801247555025
109,0.05,678.0,Sobol2,Matern,0.004640977250205146,20.30534445381025,0.9508959083432824
110,0.05,678.0,Sobol2,RQ,0.04468385491106245,20.006487563976002,0.9523307129671401
111,0.05,678.0,Sobol2,ESS,0.002089119619793362,681.0419126944041,-54.238851411740164
112,0.05,711.0,Grid1296,RBF,0.0003762235244115194,679.2129144657868,-43.47269400118039
113,0.05,711.0,Grid1296,Matern,0.0015050566858715482,67.85337482263962,0.5561620080797008
114,0.05,711.0,Grid1296,RQ,0.008565934366650051,49.604106481341475,0.7627988279499441
115,0.05,711.0,Grid1296,ESS,0.0008114312092463176,566.756152827218,-29.96521185460813
116,0.05,711.0,Grid2401,RBF,0.0011721753411822848,671.2266023949097,-39.78576950661955
117,0.05,711.0,Grid2401,Matern,0.0050044378307130604,36.07670165986994,0.8821786512864633
118,0.05,711.0,Grid2401,RQ,0.022314506438043384,87.89373447751196,0.3006635337668899
119,0.05,711.0,Grid2401,ESS,0.002242000699043274,528.2340277511842,-24.25940336375062
120,0.05,711.0,Sobol1,RBF,0.0035511048634847006,24.939294115817216,0.9276825143290004
121,0.05,711.0,Sobol1,Matern,0.004221276309755113,20.47933954152353,0.9512351494825171
122,0.05,711.0,Sobol1,RQ,0.03165188716517554,21.166140057062258,0.947909522887425
123,0.05,711.0,Sobol1,ESS,0.013594867984453836,678.1729184922409,-52.47562761797439
124,0.05,711.0,Sobol2,RBF,0.0023927887943055895,27.82661510181783,0.9076792304943714
125,0.05,711.0,Sobol2,Matern,0.003670069244172838,20.340632789468398,0.9506704023729765
126,0.05,711.0,Sobol2,RQ,0.02597548888789283,20.07038830289,0.9519724753344464
127,0.05,711.0,Sobol2,ESS,0.0024574560589260526,680.8027336817566,-54.26131762464292
128,0.05,561.0,Grid1296,RBF,0.001080644925435384,435.0402623024224,-17.219259147087804
129,0.05,561.0,Grid1296,Matern,0.0016787497202555338,67.4588562846654,0.5619237018719976
130,0.05,561.0,Grid1296,RQ,0.012483407523896959,49.26210337044209,0.7663866208432681
131,0.05,561.0,Grid1296,ESS,0.0010829877853393555,663.837135117776,-41.42236687337327
132,0.05,561.0,Grid2401,RBF,0.0040323556794060605,501.4895689073035,-21.8565323643698
133,0.05,561.0,Grid2401,Matern,0.0037068435880872937,32.908586685666776,0.9015750966017684
134,0.05,561.0,Grid2401,RQ,0.038240392009417215,87.4670711705007,0.3046944376134717
135,0.05,561.0,Grid2401,ESS,0.002842175629403856,646.3937459578226,-36.97351738712009
136,0.05,561.0,Sobol1,RBF,0.004623116983307732,23.7338198631387,0.9345961359661907
137,0.05,561.0,Sobol1,Matern,0.006542728278372023,20.14934116367485,0.9528599733165767
138,0.05,561.0,Sobol1,RQ,0.0558318962653478,20.857863252824245,0.9494864658082107
139,0.05,561.0,Sobol1,ESS,0.014655380911297268,680.4754995197626,-52.764190294129584
140,0.05,561.0,Sobol2,RBF,0.00361846923828125,29.350441819091266,0.8970950964544481
141,0.05,561.0,Sobol2,Matern,0.004678841365708245,20.439685913273284,0.9500937176394129
142,0.05,561.0,Sobol2,RQ,0.04400934570365482,20.07998623559198,0.9518347736989038
143,0.05,561.0,Sobol2,ESS,0.014436304635471768,675.510920316934,-53.509416363987
144,0.05,75.0,Grid1296,RBF,0.0006947792238659329,679.2346282053709,-43.39529034915301
145,0.05,75.0,Grid1296,Matern,0.001307862467235989,67.4555565139823,0.5621425711086541
146,0.05,75.0,Grid1296,RQ,0.016464414132965937,49.8153676927955,0.7612057067001213
147,0.05,75.0,Grid1296,ESS,0.0009418449136945937,679.2256635654076,-43.39411848555486
148,0.05,75.0,Grid2401,RBF,0.002115711768468221,670.9360879492368,-39.82568971219764
149,0.05,75.0,Grid2401,Matern,0.003969295488463508,35.7124958023426,0.8843324249005824
150,0.05,75.0,Grid2401,RQ,0.04284913248485989,87.66444366184415,0.3030234147801152
151,0.05,75.0,Grid2401,ESS,0.0024018097586101955,670.8859964923748,-39.81959392461895
152,0.05,75.0,Sobol1,RBF,0.004297508663601345,24.04564136976162,0.9327280720288758
153,0.05,75.0,Sobol1,Matern,0.006102136704656813,20.179812994988787,0.9526199605346193
154,0.05,75.0,Sobol1,RQ,0.06531420913007524,20.818107273600035,0.9495752646403985
155,0.05,75.0,Sobol1,ESS,0.02561473978890313,683.295778129175,-53.322358605089335
156,0.05,75.0,Sobol2,RBF,0.0030992690059873794,29.33318986457936,0.8972923644322988
157,0.05,75.0,Sobol2,Matern,0.005256955358717176,20.418106625193065,0.9502360231174827
158,0.05,75.0,Sobol2,RQ,0.0433784810702006,20.1890870069295,0.9513461172512834
159,0.05,75.0,Sobol2,ESS,0.009979593223995633,677.9952974983648,-53.87032191786216
160,0.05,237.0,Grid1296,RBF,0.000703547133339776,679.1027865185016,-43.33079577981234
161,0.05,237.0,Grid1296,Matern,0.0020042826069725885,66.54968328511283,0.5742776131920548
162,0.05,237.0,Grid1296,RQ,0.019604712393548752,50.040833893211136,0.7592958494977409
163,0.05,237.0,Grid1296,ESS,0.003147296177016364,426.12008251168027,-16.454142096277007
164,0.05,237.0,Grid2401,RBF,0.0020769391457239788,670.9758545619563,-39.801545454820975
165,0.05,237.0,Grid2401,Matern,0.006178398264778985,41.54176880596939,0.843601422781662
166,0.05,237.0,Grid2401,RQ,0.048732499149110584,88.44545198632484,0.2910528835396897
167,0.05,237.0,Grid2401,ESS,0.013980449305640326,514.7953442192827,-23.0177350770401
168,0.05,237.0,Sobol1,RBF,0.0027875177065531413,683.1145077858637,-53.06162254547134
169,0.05,237.0,Sobol1,Matern,0.006335542533132765,20.426536671156196,0.9516616820083393
170,0.05,237.0,Sobol1,RQ,0.07733502633041806,21.147751635677494,0.9481879875879048
171,0.05,237.0,Sobol1,ESS,0.019788093699349297,25.50285959477981,0.9246505965847366
172,0.05,237.0,Sobol2,RBF,0.004180869062741598,28.704020139861093,0.9019962042427554
173,0.05,237.0,Sobol2,Matern,0.004704675939348009,20.418419518283915,0.9504091343166053
174,0.05,237.0,Sobol2,RQ,0.04665551649199592,19.921307749677947,0.9527944422180304
175,0.05,237.0,Sobol2,ESS,0.005795437759823269,28.704019761671336,0.901996206825253
176,0.05,721.0,Grid1296,RBF,0.0006593477063708836,679.0335541721297,-43.309815416919086
177,0.05,721.0,Grid1296,Matern,0.0031054247750176324,67.3685031020992,0.563854630946197
178,0.05,721.0,Grid1296,RQ,0.014337710274590387,50.05607495784067,0.7592140982785813
179,0.05,721.0,Grid1296,ESS,0.0010162335634231567,658.1915392984407,-40.63150019585545
180,0.05,721.0,Grid2401,RBF,0.0020525753498077393,671.0441193837664,-39.818721319171146
181,0.05,721.0,Grid2401,Matern,0.009192833304405212,37.23437230946025,0.8743260341259431
182,0.05,721.0,Grid2401,RQ,0.039713834722836815,88.11506040468078,0.29618659726879326
183,0.05,721.0,Grid2401,ESS,0.002766501373714871,644.7212304768111,-36.6791580287103
184,0.05,721.0,Sobol1,RBF,0.02196482711368137,24.15629881696588,0.9325339873594513
185,0.05,721.0,Sobol1,Matern,0.010133258236779108,20.159220463663715,0.9530136482493997
186,0.05,721.0,Sobol1,RQ,0.06272741834322612,20.85502796732331,0.949714148327296
187,0.05,721.0,Sobol1,ESS,0.020217263764805263,683.004282222013,-52.935053020248375
188,0.05,721.0,Sobol2,RBF,0.005608878599272834,27.892986416442664,0.9062971591420497
189,0.05,721.0,Sobol2,Matern,0.00818572203318278,20.234664347670456,0.9506877593244888
190,0.05,721.0,Sobol2,RQ,0.03773166040579478,19.8658559680764,0.952468962722554
191,0.05,721.0,Sobol2,ESS,0.00693832000096639,667.5943511185072,-52.67697509597388
192,0.05,490.0,Grid1296,RBF,0.0012052983045578002,424.3708550972712,-16.365465617327363
193,0.05,490.0,Grid1296,Matern,0.0013034497367011176,67.49905689188071,0.5606701192795627
194,0.05,490.0,Grid1296,RQ,0.015212854743003846,49.42150946871369,0.7644802430563361
195,0.05,490.0,Grid1296,ESS,0.0008016393582026164,679.1827288586181,-43.48039138603234
196,0.05,490.0,Grid2401,RBF,0.004483749469121297,505.2252523370179,-22.127329873500294
197,0.05,490.0,Grid2401,Matern,0.0037474449475606284,37.15519004220515,0.874918128692294
198,0.05,490.0,Grid2401,RQ,0.042180269492997066,88.44847874629053,0.29117972515918367
199,0.05,490.0,Grid2401,ESS,0.0021406059132681953,671.1118392919736,-39.807989313650175
200,0.05,490.0,Sobol1,RBF,0.0052568225065867105,24.303131474166012,0.9311958048164894
201,0.05,490.0,Sobol1,Matern,0.004804692467053731,20.164773248632805,0.95263286338311
202,0.05,490.0,Sobol1,RQ,0.05284565508365631,20.871006746173926,0.9492568710463024
203,0.05,490.0,Sobol1,ESS,0.010287328892283969,683.434441111672,-53.410681857373945
204,0.05,490.0,Sobol2,RBF,0.0040210641092724275,29.469585408301533,0.8964694400470217
205,0.05,490.0,Sobol2,Matern,0.003614015711678399,20.56051133128485,0.9496048974592135
206,0.05,490.0,Sobol2,RQ,0.03733541700575087,20.358522407596983,0.9505902086959537
207,0.05,490.0,Sobol2,ESS,0.008571727209621006,679.2761832164215,-54.00640803807695
208,0.05,171.0,Grid1296,RBF,0.0006841486692428589,679.2474771468923,-43.403580838335714
209,0.05,171.0,Grid1296,Matern,0.0016158403290642631,67.5319503711406,0.5610849107195182
210,0.05,171.0,Grid1296,RQ,0.01549722777472602,49.83118164178586,0.7610184918029358
211,0.05,171.0,Grid1296,ESS,0.003520055611928304,440.54781249237186,-17.678759249209897
212,0.05,171.0,Grid2401,RBF,0.0020850149128172134,671.3201359578949,-39.68702598158225
213,0.05,171.0,Grid2401,Matern,0.00522890481683943,36.03044071906446,0.8827978044756207
214,0.05,171.0,Grid2401,RQ,0.0451845645904541,88.16088646531938,0.2983048167616794
215,0.05,171.0,Grid2401,ESS,0.009383656515015496,490.58543790076095,-20.72830777267595
216,0.05,171.0,Sobol1,RBF,0.002819529970486959,683.0608539560924,-52.82616423897644
217,0.05,171.0,Sobol1,Matern,0.00921453661388821,20.393611774611642,0.9520197027913535
218,0.05,171.0,Sobol1,RQ,0.07760636674033271,20.991681160316418,0.949164268015568
219,0.05,171.0,Sobol1,ESS,0.013204182121488783,22.978928564543608,0.9390836057442964
220,0.05,171.0,Sobol2,RBF,0.0021195806397332085,684.3872125996575,-54.64551290192463
221,0.05,171.0,Sobol2,Matern,0.005729780329598321,19.963713886066948,0.9526511918948241
222,0.05,171.0,Sobol2,RQ,0.04722236759132809,19.816703299540208,0.9533459671152088
223,0.05,171.0,Sobol2,ESS,0.010085356566641066,26.02051872033421,0.9195625532022584
224,0.05,930.0,Grid1296,RBF,0.0006845324569278293,679.2831743662628,-43.44130237482739
225,0.05,930.0,Grid1296,Matern,0.0015667729907565646,67.78030829196783,0.5575215311759012
226,0.05,930.0,Grid1296,RQ,0.00916538635889689,49.589832444394986,0.7631516603020947
227,0.05,930.0,Grid1296,ESS,0.0024401172002156577,562.266159231878,-29.448713952195835
228,0.05,930.0,Grid2401,RBF,0.0021177497837278577,671.1136450797153,-39.77765700174947
229,0.05,930.0,Grid2401,Matern,0.004339312646124098,38.91321345538531,0.8629041453598949
230,0.05,930.0,Grid2401,RQ,0.024443351361486648,88.39216035800797,0.2926120990272315
231,0.05,930.0,Grid2401,ESS,0.005473905536863539,577.4526545338299,-29.18998483073632
232,0.05,930.0,Sobol1,RBF,0.007760146194034152,24.51439950515728,0.9300281522132985
233,0.05,930.0,Sobol1,Matern,0.00608513871828715,20.20906648706441,0.9524475027281213
234,0.05,930.0,Sobol1,RQ,0.04660745600859324,20.808749372868565,0.9495834895642421
235,0.05,930.0,Sobol1,ESS,0.024923007620705498,674.78271207876,-52.01621499801113
236,0.05,930.0,Sobol2,RBF,0.005519715812471178,28.39393383259368,0.904215757557506
237,0.05,930.0,Sobol2,Matern,0.004410143031014336,20.292021854941492,0.9510791967090657
238,0.05,930.0,Sobol2,RQ,0.03407749493916829,20.03866329039756,0.9522931839619744
239,0.05,930.0,Sobol2,ESS,0.007763050595919291,679.2091046326027,-53.80875469693698
240,0.05,633.0,Grid1296,RBF,0.0005293454064263238,679.2718858907323,-43.43530403387736
241,0.05,633.0,Grid1296,Matern,0.00120769202709198,679.2692143629887,-43.434954512819445
242,0.05,633.0,Grid1296,RQ,0.014825315144326952,49.464072133622935,0.7643754113142127
243,0.05,633.0,Grid1296,ESS,0.0009075301885604858,590.0894955637418,-32.53332693028528
244,0.05,633.0,Grid2401,RBF,0.001661561263932122,671.122439173174,-39.80487516341389
245,0.05,633.0,Grid2401,Matern,0.0039466906918419736,671.1105745109232,-39.80343241093159
246,0.05,633.0,Grid2401,RQ,0.04129466182655758,88.14708203424794,0.29607820132195906
247,0.05,633.0,Grid2401,ESS,0.0022959195242987737,572.6933132654206,-28.713427992580957
248,0.05,633.0,Sobol1,RBF,0.002208158903651767,682.9965095587627,-53.393979451753076
249,0.05,633.0,Sobol1,Matern,0.008737137450112236,682.9834244761923,-53.39189527450027
250,0.05,633.0,Sobol1,RQ,0.056232818563779194,20.813477040686603,0.9494870024826981
251,0.05,633.0,Sobol1,ESS,0.0015120855967203776,682.9385498693337,-53.38474800080706
252,0.05,633.0,Sobol2,RBF,0.0016046894258923,683.9676042950701,-54.74606513986674
253,0.05,633.0,Sobol2,Matern,0.00671631309721205,20.20778579274403,0.9513390466844438
254,0.05,633.0,Sobol2,RQ,0.03574097990989685,20.0413141636805,0.9521374816661761
255,0.05,633.0,Sobol2,ESS,0.0010317395130793254,683.94482954905,-54.74235273790615
256,0.05,530.0,Grid1296,RBF,0.0020037284824583265,422.61168186130465,-16.190537523550727
257,0.05,530.0,Grid1296,Matern,0.002102657357851664,66.96680150484555,0.5683561333512295
258,0.05,530.0,Grid1296,RQ,0.017991514338387384,49.721257638444946,0.76204728114768
259,0.05,530.0,Grid1296,ESS,0.002071834471490648,422.6103601807024,-16.190429999951952
260,0.05,530.0,Grid2401,RBF,0.003608115447892083,512.8255121466627,-22.83689140494388
261,0.05,530.0,Grid2401,Matern,0.006331626507971022,35.92011243538032,0.8830538987381822
262,0.05,530.0,Grid2401,RQ,0.04379949702156915,87.86071518991426,0.30031938562445337
263,0.05,530.0,Grid2401,ESS,0.006135905649926927,512.8251550645036,-22.836858209537326
264,0.05,530.0,Sobol1,RBF,0.0065018043915430705,24.504821550583895,0.9296064860751532
265,0.05,530.0,Sobol1,Matern,0.007586970329284668,20.151683653885243,0.9523950371822556
266,0.05,530.0,Sobol1,RQ,0.07932770086659326,20.888878498640068,0.9488483315311038
267,0.05,530.0,Sobol1,ESS,0.019858445326487225,24.504732233957984,0.9296069992231211
268,0.05,530.0,Sobol2,RBF,0.004055138958825005,29.841635716010927,0.8943276494799922
269,0.05,530.0,Sobol2,Matern,0.0051385364929835,20.53186375442663,0.9499766392216756
270,0.05,530.0,Sobol2,RQ,0.05191013336181641,20.267800821478676,0.951255078643496
271,0.05,530.0,Sobol2,ESS,0.013579849733246697,30.909508750324992,0.8866294315315763
272,0.05,669.0,Grid1296,RBF,0.0018662308984332614,436.7002201680829,-17.328855835941912
273,0.05,669.0,Grid1296,Matern,0.002875748210483127,67.94875971490029,0.556256912002959
274,0.05,669.0,Grid1296,RQ,0.012814524637328253,49.951564102524,0.7601903160518557
275,0.05,669.0,Grid1296,ESS,0.0010866611533694797,279.6113616652248,-6.514120623702684
276,0.05,669.0,Grid2401,RBF,0.013173592819107903,510.2894811749206,-22.55497260136729
277,0.05,669.0,Grid2401,Matern,0.006284751031133864,37.47561174588403,0.8729581430795852
278,0.05,669.0,Grid2401,RQ,0.036658141083187525,87.82004168888618,0.30235152531882425
279,0.05,669.0,Grid2401,ESS,0.0028919850455390085,669.0840177118996,-39.49586531104535
280,0.05,669.0,Sobol1,RBF,0.019679470856984457,23.872004728383036,0.9339781731599779
281,0.05,669.0,Sobol1,Matern,0.0113391469584571,20.235711388388378,0.9525597786321446
282,0.05,669.0,Sobol1,RQ,0.06737206406063503,20.937076906396477,0.9492142523720903
283,0.05,669.0,Sobol1,ESS,0.049212946494420366,22.328035380100427,0.9422421821391486
284,0.05,669.0,Sobol2,RBF,0.010124543441666497,27.115238500762864,0.9122929941788015
285,0.05,669.0,Sobol2,Matern,0.00486556351184845,20.245380299659686,0.9511055791868045
286,0.05,669.0,Sobol2,RQ,0.0318452482091056,19.931391481454522,0.9526104410903283
287,0.05,669.0,Sobol2,ESS,0.00549523135026296,29.588276553849727,0.895564832848943
288,0.05,16.0,Grid1296,RBF,0.0008058049281438192,433.24063656652635,-17.109689887892525
289,0.05,16.0,Grid1296,Matern,0.004140387309922112,67.42713527184296,0.5613460343561878
290,0.05,16.0,Grid1296,RQ,0.012447547912597657,49.25400106669287,0.7659354334176063
291,0.05,16.0,Grid1296,ESS,0.0008661745654212104,992.1286006806051,-93.97046881625839
292,0.05,16.0,Grid2401,RBF,0.0017970105012257893,671.3531405006089,-39.73395524688316
293,0.05,16.0,Grid2401,Matern,0.011258268621232775,37.272659170864905,0.8744446311141698
294,0.05,16.0,Grid2401,RQ,0.03077295144399007,87.82883456188195,0.3028459219309815
295,0.05,16.0,Grid2401,ESS,0.0014280774858262803,671.3531404998005,-39.73395524678506
296,0.05,16.0,Sobol1,RBF,0.0037221245633231267,24.093694773888387,0.9321131428426308
297,0.05,16.0,Sobol1,Matern,0.01894799980852339,20.310222493058312,0.9517598936220101
298,0.05,16.0,Sobol1,RQ,0.049427154329088,20.951166544428755,0.948667157547411
299,0.05,16.0,Sobol1,ESS,0.004629357059796651,678.8936497576716,-52.899208485065905
300,0.05,16.0,Sobol2,RBF,0.0030435209804111057,28.14246607602122,0.9051730047772092
301,0.05,16.0,Sobol2,Matern,0.011819257603751288,20.47347274213101,0.9498130600719323
302,0.05,16.0,Sobol2,RQ,0.030244875947634378,20.095493879959974,0.9516490451433781
303,0.05,16.0,Sobol2,ESS,0.0014911217821968925,680.9968345482705,-54.52618979534983
304,0.05,985.0,Grid1296,RBF,0.001825397080845303,438.0562273756957,-17.489860464678344
305,0.05,985.0,Grid1296,Matern,0.001871835854318407,67.63386114717493,0.5592398932100436
306,0.05,985.0,Grid1296,RQ,0.01401649428738488,49.445099105836455,0.7644297624258874
307,0.05,985.0,Grid1296,ESS,0.0008367348379558987,670.7340460970639,-42.34855443329212
308,0.05,985.0,Grid2401,RBF,0.008927233616511028,507.67794655002217,-22.29978471496271
309,0.05,985.0,Grid2401,Matern,0.005165110296673245,38.14675173409339,0.8684501255964825
310,0.05,985.0,Grid2401,RQ,0.029348250097698637,87.79567104195503,0.3031785399776926
311,0.05,985.0,Grid2401,ESS,0.00222980002562205,653.9732361737682,-37.66297444529275
312,0.05,985.0,Sobol1,RBF,0.021074598630269368,24.266126426832464,0.9308578961439861
313,0.05,985.0,Sobol1,Matern,0.013165210286776224,20.1307514910682,0.9524159225774683
314,0.05,985.0,Sobol1,RQ,0.0658094471693039,20.826669978522915,0.9490691002364304
315,0.05,985.0,Sobol1,ESS,0.014883937769465977,683.4752585983815,-53.851344102482436
316,0.05,985.0,Sobol2,RBF,0.013171129491594102,28.112661798278037,0.9062692633492275
317,0.05,985.0,Sobol2,Matern,0.004913065764639113,20.17276529644408,0.9517375943432463
318,0.05,985.0,Sobol2,RQ,0.03926388058397505,19.9399773460799,0.9528450362355367
319,0.05,985.0,Sobol2,ESS,0.004243095252248976,678.070317799463,-53.529003584889985
320,0.05,968.0,Grid1296,RBF,0.001835129459698995,429.3449802345007,-16.785968159209112
321,0.05,968.0,Grid1296,Matern,0.0021692530976401437,67.61309015899904,0.5589109245709336
322,0.05,968.0,Grid1296,RQ,0.017488901019096375,49.53276816286726,0.7632718358741325
323,0.05,968.0,Grid1296,ESS,0.0012846709622277154,597.5584856387114,-33.45288283293032
324,0.05,968.0,Grid2401,RBF,0.005654016269577874,502.88839662365933,-21.881814380441778
325,0.05,968.0,Grid2401,Matern,0.006012430787086487,38.2817857178166,0.867403639400598
326,0.05,968.0,Grid2401,RQ,0.04708468543158637,88.2473477193425,0.2953871629849645
327,0.05,968.0,Grid2401,ESS,0.00205652740266588,822.3144787740888,-60.18192007127255
328,0.05,968.0,Sobol1,RBF,0.008146221107906765,25.38061666419432,0.9244064950175622
329,0.05,968.0,Sobol1,Matern,0.008650672965579562,20.433841513485646,0.9510017934548749
330,0.05,968.0,Sobol1,RQ,0.07007049282391865,20.8446464946501,0.9490118550908675
331,0.05,968.0,Sobol1,ESS,0.016679046286476984,674.3448325046547,-52.36348823078177
332,0.05,968.0,Sobol2,RBF,0.005434859262572395,27.572591344856622,0.9095351531941983
333,0.05,968.0,Sobol2,Matern,0.005188293523258633,20.27339288087939,0.9510922642333973
334,0.05,968.0,Sobol2,RQ,0.038353693352805245,20.00858733072828,0.9523615592615841
335,0.05,968.0,Sobol2,ESS,0.004093833764394124,679.5762969871263,-53.954230255156965
336,0.05,986.0,Grid1296,RBF,0.0007514831092622545,679.3605047021454,-43.37882900671041
337,0.05,986.0,Grid1296,Matern,0.0024995125002331203,67.47070047883496,0.5622706307385315
338,0.05,986.0,Grid1296,RQ,0.017145322031444973,49.43721314695409,0.7649916949795468
339,0.05,986.0,Grid1296,ESS,0.004046970936987135,430.1580580104944,-16.792270555520098
340,0.05,986.0,Grid2401,RBF,0.0023919051223331026,671.0596347408772,-39.800874009786945
341,0.05,986.0,Grid2401,Matern,0.007463315460417006,39.527100774434636,0.8584411075601639
342,0.05,986.0,Grid2401,RQ,0.047980357276068794,87.90514727154435,0.29987458060710526
343,0.05,986.0,Grid2401,ESS,0.019549071855015226,509.0491103110839,-22.478297403546634
344,0.05,986.0,Sobol1,RBF,0.008200149138768514,24.51744466013543,0.9303960892009487
345,0.05,986.0,Sobol1,Matern,0.013141444590356615,20.392527355231092,0.9518467791307753
346,0.05,986.0,Sobol1,RQ,0.055887367063098485,21.179368349496947,0.9480591273779281
347,0.05,986.0,Sobol1,ESS,0.02183965762456258,25.051129121034897,0.9273328972267791
348,0.05,986.0,Sobol2,RBF,0.0036243875159157647,28.12463894655422,0.9056545337472731
349,0.05,986.0,Sobol2,Matern,0.006783860590722826,20.419759419471347,0.9502665753930077
350,0.05,986.0,Sobol2,RQ,0.031486552423901026,20.01677135980809,0.9522102035874834
351,0.05,986.0,Sobol2,ESS,0.006072137024667528,27.750804647020274,0.9081459555062636
352,0.05,794.0,Grid1296,RBF,0.0007153166002697415,679.2089897894631,-43.459101297262116
353,0.05,794.0,Grid1296,Matern,0.0010467264387342666,679.2089897894631,-43.459101297262116
354,0.05,794.0,Grid1296,RQ,0.009540304806497361,49.527853385268735,0.763597078439126
355,0.05,794.0,Grid1296,ESS,0.0009530717134475708,787.1073609089817,-58.706522387758966
356,0.05,794.0,Grid2401,RBF,0.00224951876534356,671.0279865040454,-39.828172647893375
357,0.05,794.0,Grid2401,Matern,0.003097136682934231,671.0279865040454,-39.828172647893375
358,0.05,794.0,Grid2401,RQ,0.03592961768309275,88.23348384910133,0.29409618307045093
359,0.05,794.0,Grid2401,ESS,0.0025367378526263765,850.2940660557297,-64.55668309251061
360,0.05,794.0,Sobol1,RBF,0.0030355189906226265,683.4257005485832,-53.77893406229157
361,0.05,794.0,Sobol1,Matern,0.006403335796462165,20.18556263226478,0.9522126792624311
362,0.05,794.0,Sobol1,RQ,0.063511766327752,20.793904929327898,0.9492888952394148
363,0.05,794.0,Sobol1,ESS,0.023159067829449972,680.4842308627516,-53.30841087243419
364,0.05,794.0,Sobol2,RBF,0.0022700464725494383,683.930715961913,-54.779473870387186
365,0.05,794.0,Sobol2,Matern,0.0033595451381471424,683.9306515673312,-54.77946336670416
366,0.05,794.0,Sobol2,RQ,0.03112765716181861,20.126139071869325,0.9516973303239402
367,0.05,794.0,Sobol2,ESS,0.005571831530994839,677.7212944126497,-53.77122563130192
368,0.05,272.0,Grid1296,RBF,0.003122707340452406,428.20114446598103,-16.70203260548231
369,0.05,272.0,Grid1296,Matern,0.003765074345800612,67.75431137740054,0.5567983584597984
370,0.05,272.0,Grid1296,RQ,0.015827936198976305,49.396826053022515,0.7644269644640532
